date,ticker,dollar_volume,adj close,atr,bb_high,bb_low,bb_mid,garman_klass_vol,macd,rsi,return_1m,return_2m,return_3m,return_6m,return_9m,return_12m
2016-11-30,EICHERMOT.NS,1388.0195396980794,1906.3331298828125,1.6350687286426655,7.7090881085579595,7.425507547085734,7.567297827821847,-0.005133545511460341,-1.7683459108088802,44.764769796713175,-0.09992500470593746,-0.06683862258066298,-0.016855459206873813,0.02644426364739383,0.01566344383740348,0.022067834109297246
2016-11-30,GRASIM.NS,776.1980720009154,647.0109252929688,-0.6737252691038546,6.567193019222337,6.3495864919343585,6.458389755578348,0.000644259819597668,-1.1376075961959815,46.04589894242802,-0.09841509898689116,-0.051468794739367274,-0.021233936391851116,0.0008245426738611172,0.030964312368370273,0.01318429838443147
2016-11-30,HCLTECH.NS,1189.7766124767136,332.8073425292969,-0.7410191175890187,5.831588181314435,5.7320985690866015,5.781843375200518,-0.014769048636980373,-0.19142936615314274,55.18434936342254,0.05326621799266884,0.00625922728357553,0.013264849637474319,0.016460496211624154,0.001275631853056236,-0.00414911301451959
2016-11-30,HDFCBANK.NS,2089.655499807245,563.59912109375,-0.8890988877583873,6.4118596875579374,6.300943294540069,6.356401491049003,-0.0008121943484574845,-0.82747307636848,41.98310661011095,-0.04721817147561058,-0.029200381293384647,-0.024229596130081132,0.003847227216011717,0.024599490219194164,0.009653529157936713
2016-11-30,HEROMOTOCO.NS,1284.7992221944173,2527.296630859375,0.8534076890754546,7.922382157091165,7.7084776090272795,7.815429883059222,-0.01925802837826371,-1.2671445397446557,47.84995577574363,-0.05543216472212431,-0.03695580504674001,-0.03377319461534367,0.005077977974891956,0.029243566613893934,0.015344128362399845
2016-11-30,HINDALCO.NS,2580.4404082531555,168.14817810058594,-0.30266333874994134,5.175761953829944,5.00364083103727,5.089701392433607,-5.263860239635256e-05,0.4716940179887955,58.271574495961055,0.1744068556167342,0.07282308477218224,0.035608166425916465,0.0903701816624467,0.11070632299097238,0.07170298153140475
2016-11-30,HINDUNILVR.NS,1061.5999480304188,754.2023315429688,-1.0812948038111254,6.642784435390486,6.5666610371663845,6.604722736278435,-0.003762368428125077,-0.3705840855919031,51.369630403522926,0.01748050443663729,-0.00968422010511305,-0.024561962106961932,0.0024055484562679474,0.00396617022971868,0.00484772427973823
2016-11-30,ICICIBANK.NS,5568.916397848794,230.0589599609375,-0.6479324336915598,5.523248441534406,5.385327223799617,5.454287832667012,0.000701747882462378,-0.5253973804864615,49.552501679198244,-0.04081629017724342,0.026227565154778976,0.009660872984004198,0.017203986556179496,0.040219718554193706,-0.000775512441766546
2016-11-30,INDUSINDBK.NS,1682.5617185339936,1031.834716796875,-0.1463852130619535,7.10070343965683,6.854891135188809,6.97779728742282,0.0002899477022255374,-1.189766847230622,40.571412206702554,-0.09430731270992809,-0.046790593925376656,-0.028795662593254834,-0.0017758736972860456,0.03086254317532866,0.012930769259864805
2016-11-30,INFY.NS,3115.666008499747,404.4713134765625,-0.9505823414750452,6.032526298301678,5.923273379540254,5.977899838920966,-0.013036345408689984,-0.4189990454607726,49.55076871497359,-0.0220052067864287,-0.024446907146161156,-0.016301852500288372,-0.03673694717774245,-0.009203359387832566,-0.007203845321092084
2016-11-30,ITC.NS,2531.9443983939177,180.37306213378906,0.4947614946802169,5.303255250060408,5.131248090476177,5.2172516702682925,-0.024218265748371125,-1.0468783323152684,45.186532450012116,-0.04360348036248296,-0.01850564003655819,-0.03663981205024203,-0.0010949577429648638,0.019154577285982022,0.001089350521214616
2016-11-30,JSWSTEEL.NS,905.188860909678,153.26332092285156,-0.9901057306552982,5.057040668963499,4.946263829276228,5.001652249119863,-0.0030331903438130525,-0.27326824843487096,53.2276635703006,0.04228857037872036,-0.00010113690448787516,-0.0046034560150123305,0.038037209769889335,0.04935846326533855,0.05583206670519081
2016-11-30,KOTAKBANK.NS,1570.5729326424591,752.7379760742188,-0.8797069455469995,6.724901239616359,6.593036052940069,6.658968646278214,0.0003243662821937104,-0.6374976023027582,42.24863894745522,-0.07798850122711987,-0.013964883488414959,-0.021722598553842842,0.0020849121191661713,0.020383231165919113,0.0073491675582746385
2016-11-30,LT.NS,2872.9028804879586,805.6760864257812,-0.8916054183021362,6.736045507443485,6.647770906868489,6.691908207155987,-0.005274325257469683,-0.8232847637901693,44.93334700289977,-0.06615129835221323,-0.01774111076514906,-0.02955036565262059,-0.008526688804327942,0.029658493763834892,0.0015121606964048073
2016-11-30,M&M.NS,1398.5430427599517,544.156005859375,-0.07222357493764021,6.482859118219063,6.235858245032941,6.359358681626002,-0.0030928052601054174,-1.5386885717331715,35.25442468541052,-0.09658482805582547,-0.08181289967435335,-0.06213633881030545,-0.01674164795844757,-0.003039369411962589,-0.011059090231556601
2016-11-30,MARUTI.NS,4757.448957638253,4896.78857421875,-0.37268898437380427,8.61410285142578,8.345614930259998,8.47985889084289,-9.116703231589536e-05,-1.254806477818162,50.010219312514714,-0.10383509373938837,-0.019478412725431493,0.013814603421928418,0.04121017833013352,0.05638908989735403,0.012745216694772132
2016-11-30,NESTLEIND.NS,279.4142273093959,557.2352294921875,-0.6272724736911397,6.404233386464555,6.225813367887127,6.315023377175841,-0.005395486292864703,-0.8627548767880946,46.88133048727519,-0.099638336293697,-0.01118904202502724,-0.012195597413789505,0.005485700488805811,0.02640454918399726,0.006706768862214663
2016-11-30,NTPC.NS,577.5876338628634,94.60328674316406,0.596148331432345,4.569444561070308,4.462790739980613,4.5161176505254605,-0.05079573197361451,0.531963622363844,60.385549319639345,0.07159244814982024,0.04993555257747184,0.011770947185804514,0.023895837573811862,0.03645608621798968,0.0205361930544794
2016-11-30,ONGC.NS,969.8075810145165,129.45050048828125,1.2687117092106932,4.863468095975593,4.783717872765438,4.823592984370515,-0.05539868392510663,0.6872794340128106,65.07078352793414,0.02358506359138346,0.06968662252849422,0.0751363428080658,0.05923996911141849,0.04908111584695418,0.02051112004854372
2016-11-30,POWERGRID.NS,736.3956289833926,74.97271728515625,0.28288357122709085,4.355951996859587,4.2210652743691535,4.28850863561437,-0.04935352438876837,0.5683179990727792,60.34840841772106,0.09096092653517163,0.042566193621807136,0.017442755488171313,0.043337050952641176,0.0451289363295313,0.03015764472305027
2016-11-30,RELIANCE.NS,3004.2135138419667,437.0979919433594,-1.2954674227982963,6.115012771141131,6.066609722078366,6.090811246609748,-0.0006870455581840818,-0.49269670286249734,41.467127230030194,-0.061519536361593796,-0.04418461782827077,-0.0224993260393056,0.005525920992366373,0.003909303772646755,0.002891647135716102
2016-11-30,SBIN.NS,5737.20902644385,240.99107360839844,-0.027968790816279062,5.5855138966611975,5.414008286790807,5.499761091726002,-0.0006456355841736332,-0.1770205095872985,49.690942948194284,0.001356627999883786,0.014030919398382746,0.007663879603188262,0.04160875468878111,0.05713170743497331,0.004285667169272145
2016-11-30,SUNPHARMA.NS,4048.4387712364155,663.39306640625,1.4592867601514476,6.529129940461063,6.395325691811255,6.462227816136159,-0.0016764777544186732,-0.4829730350964762,49.091527447379136,-0.04519770735681394,-0.022399859178493853,-0.02872411231700478,-0.011708101704600349,-0.020187545637611826,-0.002171979011371006
2016-11-30,TATACONSUM.NS,280.2275177525606,113.30364227294922,-1.0547949781313573,4.80815333961748,4.63997324112467,4.724063290371075,-0.002460434253366491,-0.8098523023691451,44.45515710806481,-0.11504094927424224,-0.05809889253724454,-0.04060446120339101,0.011198076763509812,0.02193989577361677,-0.007356863453373608
2016-11-30,TATAMOTORS.NS,3909.7249876329042,456.4643249511719,1.948106426383276,6.300081960965004,6.053937482980112,6.177009721972558,0.00015629169970129557,-2.0718115325158974,38.91832345641631,-0.1446927677146862,-0.0733147789852513,-0.051176430396488004,-5.9467563614523655e-05,0.04862597969003657,0.006819395600398348
2016-11-30,TATASTEEL.NS,995.9037941376806,14.96489143371582,-0.5194285911716557,2.8107875916427467,2.670611990806214,2.7406997912244804,-0.35465057679152684,-0.26715520192309417,55.03239112165953,0.02367713444463848,0.053099192692932506,0.03894784591338962,0.04054929735705315,0.06099054438779272,0.05275784180050391
2016-11-30,TCS.NS,2455.3333370687606,975.010986328125,-0.8576887494623883,6.923616663842032,6.785353964353779,6.854485314097905,-0.008393530004897431,-0.5625009574717682,49.298504283146045,-0.051131769692013385,-0.031057040123914526,-0.031389853477873486,-0.017452955512784363,0.006708456251916406,-0.001993123649142836
2016-11-30,TECHM.NS,1423.1986649646562,397.6300048828125,-0.7841303404471095,6.000228038716299,5.826498117582302,5.913363078149301,-0.015807462897993656,0.4003097243821084,63.80652364486817,0.11373822808505918,0.07501210345690068,0.011527665718104485,-0.015821113550013033,0.01872069713428326,-0.006879051424559135
2016-11-30,TITAN.NS,857.8727451862445,310.2754211425781,-0.9985202141176955,5.921731993871667,5.610788826907436,5.766260410389552,0.001359460334366296,-0.9111253452604168,38.47847039068481,-0.1339847304524434,-0.09513532625182164,-0.08224599778598662,-0.01788689118846587,0.0030468778971868282,-0.013118208057344982
2016-11-30,ULTRACEMCO.NS,2518.7223690252513,3510.96875,-0.23760795670187218,8.28157113966546,8.042217387900283,8.161894263782871,0.00016814939812509832,-1.345248763036336,45.5554593334701,-0.09522421199932107,-0.03274390189873966,-0.036501138047545956,0.019047495740139864,0.03003422802745126,0.02144979130059821
2016-11-30,UPL.NS,918.0979972217262,389.0926208496094,-0.004994589054481855,6.0639981335676225,5.884300828028504,5.974149480798063,-0.0018962505983739024,-0.8246693087959565,46.21028338794152,-0.09150189501619543,-0.03005779180866963,-0.002615297955966822,0.011929582092185864,0.05901478641772995,0.03652377720304201
2016-11-30,WIPRO.NS,741.4528026205161,169.0997314453125,-0.8294750173602746,5.140392842309839,5.068077805177773,5.104235323743806,-0.00018047627191328193,-0.21769579795288896,50.89946449472742,0.006816789946331836,-0.014405839702033352,-0.018229186722928614,-0.025868555402313476,-0.01214261226406721,-0.015877669174082065
2016-12-31,ADANIENT.NS,143.37557869099356,40.83382034301758,-0.6709076483276336,3.7143534123009223,3.6247395529881725,3.6695464826445474,0.001628673018158859,-0.12075236807067682,64.77013236542997,0.12490823105198468,0.06969393702788462,0.05226856515642053,-0.02063190164017603,0.004073325152998075,-0.006226005302413462
2016-12-31,ADANIPORTS.NS,861.7692357400728,256.7139892578125,-0.8456029537851246,5.633911697139788,5.51125390666953,5.572582801904659,-7.20834400693344e-05,-0.3385752436317187,47.52232747223949,-0.03400491701828279,-0.06489035205216986,0.014964837178081059,0.04440269291858723,0.008978567457471165,0.002757858104482258
2016-12-31,APOLLOHOSP.NS,170.26703008005595,1148.7994384765625,-0.9027716591250201,7.115364174157015,6.998094669949205,7.05672942205311,-4.3057352064702496e-05,-0.5494974280782614,44.66914621061578,-0.012884055978104825,-0.06163850790167347,-0.0350990795599756,-0.017967806200272163,-0.013159634389192987,-0.017603536137540732
2016-12-31,ASIANPAINT.NS,1126.919637253626,842.469970703125,-0.9329032716902883,6.80353599767511,6.686248871560088,6.744892434617599,-0.00083590777989347,-0.8958590414092967,40.123087268225525,-0.08129702785581894,-0.0862699546353689,-0.07110337971575997,-0.019175329947855757,0.003734806604683172,0.0013555165078686926
2016-12-31,AXISBANK.NS,3428.1027533210868,443.0889892578125,-1.0653377956637247,6.155581459655643,6.049732203922787,6.102656831789215,0.00011563391661716506,-0.7418202121716364,43.23324771295989,-0.04235388056640865,-0.038692631625591556,-0.05978161059488862,-0.0264789390333543,0.0024788151325483287,0.0009336521480562965
2016-12-31,BAJAJ-AUTO.NS,427.90789082416325,2121.801513671875,-0.7746314119251488,7.709845018293583,7.628429339054307,7.669137178673945,-0.01911632122514228,-0.5434561963912505,46.232824884243904,-0.01971953343476518,-0.038649321600880304,-0.02358679750936199,-0.0032977149540454054,0.01024756495294632,0.005254011342122222
2016-12-31,BAJAJFINSV.NS,384.6541775061451,288.5140686035156,-0.9441399186231816,5.742125248553133,5.537114379005205,5.639619813779169,0.0002471813413713923,-0.3686349395868613,50.640975428215725,-0.03182266453792559,-0.0749841391782139,-0.019343003120690927,0.03746419607099272,0.06016216269947461,0.03190749520809488
2016-12-31,BAJFINANCE.NS,1300.7520496583113,823.1834106445312,-1.0683771411278433,6.806761845672595,6.619363397165284,6.713062621418939,0.0001726990219515379,-0.42471766296257946,44.77940471445648,-0.08436612572656643,-0.11386717089470999,-0.07260631043194499,0.008811101993652981,0.022090311121970796,0.028826979023519383
2016-12-31,BHARTIARTL.NS,767.3686599407251,265.6158447265625,-1.3868657942331777,5.6974765816124915,5.519525124089174,5.608500852850833,7.73115376759518e-05,-0.629056138220728,46.475575527545246,-0.0583795586023681,-0.02091824578481083,-0.008943914308871759,-0.029302617094782102,-0.014761380030480442,-0.008608374152520026
2016-12-31,BPCL.NS,845.523356804641,130.62826538085938,-0.3103957211498528,4.889323907335345,4.817676272620633,4.853500089977989,-0.09022469255257543,-0.26713006270258216,53.08805133999462,-0.013122205590174185,-0.02539538967288235,0.012308345443400315,0.028762170153660893,0.04027011584015816,0.03281403663006888
2016-12-31,BRITANNIA.NS,348.27013048367587,1303.0511474609375,-1.282162959476674,7.2361221318797915,7.129642844624054,7.182882488251923,-0.00439285187609334,-0.7454595979145235,42.192547943632135,-0.04833653166797047,-0.06646882597833759,-0.04897744670043247,0.008726134677556452,0.008787338916801168,-0.0016931867994787186
2016-12-31,CIPLA.NS,562.8783180054932,544.6214599609375,-0.7253583224010124,6.3286713393824385,6.276544330288605,6.302607834835522,-0.0004568433902986548,-0.18123316870748754,50.882087778984676,0.003882853981491907,-0.00553562403960739,-0.006507214468257416,0.021966808335484922,0.012156991584483245,-0.010742501603747678
2016-12-31,COALINDIA.NS,501.4271736885223,158.11566162109375,0.3433644449580152,5.1129866965660575,5.002184546371572,5.057585621468815,-0.15500753569880044,-0.8429244400919939,48.38165969383466,-0.027867545359613555,-0.03893522716219733,-0.023616702867614414,-0.007045160122448713,0.003026793753174273,-0.0004054204040701004
2016-12-31,DIVISLAB.NS,2126.690265328175,734.3212890625,-0.27586574507934736,7.211090105803651,6.540095527088569,6.87559281644611,-0.0015052775060728591,-1.9922174461289495,22.13125635634234,-0.2722061993717322,-0.21749541313290643,-0.15323356906758234,-0.05631443575566786,-0.02532892660976127,-0.03096053210154548
2016-12-31,DRREDDY.NS,537.2175488309326,2885.21142578125,-1.0161542867022573,8.025183897625803,7.935545410950909,7.980364654288357,-0.0015262559595195103,-0.5762820517813825,44.429743762968926,-0.04269754921131952,-0.04611371969554967,-0.005067393444010304,-0.015584489354146913,0.0015409554017209448,-0.0008360754207882293
2016-12-31,EICHERMOT.NS,1193.1582034580856,1922.4912109375,-0.17885706314145627,7.636082512329753,7.48468034445045,7.560381428390102,-0.00514652914633579,-0.7140593171340468,49.03491854240571,0.0084760007584197,-0.04726497301883048,-0.04238040044181224,0.021217547209177123,0.014340799469793497,0.02214433438507113
2016-12-31,GRASIM.NS,534.7144406118219,641.3980712890625,-1.0706619480371693,6.502410598475376,6.383227469317885,6.4428190338966305,0.0005529304331297671,-0.5423637974731023,51.20871314526203,-0.008675052900172786,-0.054609284844185146,-0.037413513202780635,-0.011964911544583123,0.013586146485804251,0.012152951491300357
2016-12-31,HCLTECH.NS,787.3189287061879,342.80645751953125,-0.9784184420999505,5.854104551956322,5.778065774343972,5.816085163150147,-0.0125466480906146,-0.03943365837935389,57.78503038185182,0.03004475476485058,0.04159077531166733,0.014126073852797072,0.023655478629998283,0.004457774627361744,-0.00016037041993099965
2016-12-31,HDFCBANK.NS,1191.4813106103404,566.699951171875,-1.1428074005802318,6.341724237808701,6.308673242004812,6.325198739906757,-0.001209543379468787,-0.3617583909820527,51.22007844082477,0.005501836255719095,-0.02121305784539851,-0.017768131418670285,0.004170945459018416,0.014201704526806136,0.009772380751675858
2016-12-31,HEROMOTOCO.NS,691.6234390010542,2429.590576171875,0.0033048638987377065,7.884077555546523,7.758618953344631,7.821348254445577,-0.019336145055174767,-0.8708789625802703,43.39245874199097,-0.03866030346199456,-0.04708313262614894,-0.037524306715503886,-0.005703729046014794,0.0046400668129529254,0.012171511203061813
2016-12-31,HINDALCO.NS,1344.7553478727618,148.3435516357422,-0.7359588089603577,5.2042261016022415,4.966259199093017,5.085242650347629,-0.0005625065144481052,-0.6767214649311182,41.76183653802486,-0.1177807972025523,0.017882252484074268,0.005103785965941521,0.040665640589644836,0.06577957111698152,0.05218448293703659
2016-12-31,HINDUNILVR.NS,538.4547713224209,738.4301147460938,-1.2276607591084097,6.638880114222343,6.553284627241598,6.5960823707319705,-0.004098451431868099,-0.4402522824473623,50.84152451600413,-0.02091244767781042,-0.0019005577476691737,-0.013441197513052394,-0.012481538802388892,-0.003496101870017143,-0.00197526102080936
2016-12-31,ICICIBANK.NS,2582.029967426792,221.1788787841797,-1.2561243785236076,5.452249976483598,5.369064540738803,5.4106572586112005,-0.00018502246757201704,-0.5678120103222557,46.723489139839714,-0.038599153791991414,-0.039708361854308705,0.004146974253454783,0.009967918936324871,0.010749427558853775,-0.0002541126793036419
2016-12-31,INDUSINDBK.NS,1093.8479590448662,1052.0125732421875,-0.5519378174858746,6.963594214475006,6.908678166487118,6.936136190481062,-0.0007098371943821438,-0.2495440629695274,51.21078668643576,0.019555318421491608,-0.0390609820690776,-0.025169420119151353,-0.0005555575302389482,0.015624842112998305,0.011578347952112544
2016-12-31,INFY.NS,2331.154019111697,419.0033264160156,-1.008673840782164,6.0483700397015765,5.991670831460227,6.020020435580902,-0.011608999530395459,-0.025480044296154518,56.616875598719844,0.03592841434055183,0.00654487995670161,-0.004723258459454649,-0.022489143194048378,-0.01813011711464174,-0.005602481252026448
2016-12-31,ITC.NS,1524.4575245881354,187.4716339111328,-0.23608114348450682,5.232902444036336,5.1567805939094935,5.194841518972915,-0.021250378876872204,-0.1962507835100741,56.703793340349755,0.0393549440995713,-0.002986734689615078,0.00041416954817008467,-0.0026986290216334252,0.011708243236986604,0.008883708242490185
2016-12-31,JSWSTEEL.NS,691.864786749989,144.2660675048828,-1.2266834386447858,5.008745806824077,4.92725812203539,4.9680019644297335,-0.003829455469377001,-0.4268108818204484,49.13349574922427,-0.05870454433450334,-0.0094943236964381,-0.0200301738165386,0.018633498171336305,0.027343573098290497,0.03912006203357454
2016-12-31,KOTAKBANK.NS,857.2567222208862,717.1162719726562,-1.2857760125520785,6.6117670608415215,6.552698377323023,6.582232719082272,6.562264478089232e-05,-0.6481310463434818,39.863683150452985,-0.047322847038144156,-0.06278108765932333,-0.02521200621298403,-0.009659179450237865,0.0062898850826687,1.3278608470557174e-05
2016-12-31,LT.NS,1140.966680548057,786.0696411132812,-1.5466123412092656,6.6902535930333045,6.650964195495472,6.670608894264388,-0.006657712546866146,-0.510120326882324,45.4019376983128,-0.02433539438843224,-0.04547230255269041,-0.019944142620641814,-0.015129470140988976,0.012917866894813113,0.005712882339238501
2016-12-31,M&M.NS,843.4643415052213,543.9722900390625,-1.091056462285848,6.3149633040422675,6.2752342036311735,6.2950987538367205,-0.002354959416223384,-0.6150247440775988,44.87753628857396,-0.00033761608497251405,-0.04967891507621591,-0.055420371907226484,-0.02953902975124112,-0.0014948744579084128,-0.005247098218255863
2016-12-31,MARUTI.NS,2854.335623094061,4946.58447265625,-0.9185489100973954,8.504356499859577,8.455902215873868,8.480129357866723,-0.002242128250567889,-0.058737462789940735,54.584052027909415,0.0101690930050915,-0.04853897056144496,-0.00969387463157989,0.04190195518782014,0.04145750876748111,0.012367727478405088
2016-12-31,NESTLEIND.NS,159.74347483179267,535.4342041015625,-0.990618095422988,6.356921965648462,6.228127835965774,6.292524900807118,-0.004135466127090271,-0.7878271358498325,44.70654342185834,-0.03912355902280695,-0.06987295974452135,-0.0205896356119869,-0.01157511474857964,0.006153050947416583,0.003590680711811123
2016-12-31,NTPC.NS,339.5089554698327,95.53107452392578,-0.5977168575162595,4.576852746806705,4.533196712436076,4.55502472962139,-0.04807992935975688,0.022430660295846096,58.747614648651826,0.009807141090991234,0.04024117707427166,0.03638529070850116,0.01065034061382164,0.028932004616680995,0.011972249603312557
2016-12-31,ONGC.NS,952.5729373314757,128.6103515625,0.3288665237902555,4.960800414305779,4.84066108687865,4.900730750592214,-0.06302723269498452,-0.08944800324989245,49.30826391292432,-0.006490117246455207,0.008435360604216013,0.04366657211560532,0.05351703282289888,0.03654386472376414,0.017246180742127137
2016-12-31,POWERGRID.NS,498.4216736790088,71.69095611572266,-0.6832401118239037,4.302298710930919,4.262714289863111,4.282506500397015,-0.046281027436152755,-0.5846531545843191,51.404356216310106,-0.04377273878111587,0.021374847388334395,0.012953398503540603,0.02123197447646863,0.03219961329367438,0.023273655698386797
2016-12-31,RELIANCE.NS,3032.152668242631,477.8697204589844,-1.338204321032868,6.181148118899933,6.0898523799335065,6.13550024941672,7.57386646051398e-05,-0.051674128901403577,61.610916229577626,0.09327823341020602,0.012926583408979342,-0.00040000755531477417,0.01859013033518253,0.003893398143829163,0.006343591421591244
2016-12-31,SBIN.NS,2815.5193946408353,233.388671875,-0.969244741770276,5.5359976353957165,5.4266468832560975,5.481322259325907,-0.0011730774351300037,-0.5605341222676703,45.328214014419025,-0.03154640385457619,-0.015232297741978651,-0.001394998079620624,0.022602055961755907,0.030015395283843782,0.010189619883662848
2016-12-31,SUNPHARMA.NS,3001.5753620769788,588.8104858398438,0.17317823022081424,6.505163435201041,6.310464856066668,6.407814145633854,-0.0006634917505881736,-1.7363089146338495,40.55768747429838,-0.11242592716628308,-0.07942531012835075,-0.053379934161506215,-0.031232680818281566,-0.02872388953738869,-0.021636120684976334
2016-12-31,TATACONSUM.NS,110.27895786601917,111.61117553710938,-1.3127512333580758,4.757633212404233,4.690742067710097,4.724187640057165,-0.002409809229703736,-0.43739826574899127,46.59456450262658,-0.014937443332692535,-0.06632980927214538,-0.043926071409565504,-0.009355006643889552,0.0025002511370602054,-0.013626873348309032
2016-12-31,TATAMOTORS.NS,3798.052276363642,469.0859069824219,0.43831145005585304,6.178994745894715,6.088968858493737,6.133981802194226,0.00012024510040854556,-0.3165616540990439,48.74943242740489,0.02765075240567838,-0.06247286930136198,-0.04081287777271214,0.004642269478066563,0.02247020890186202,0.015782359497057197
2016-12-31,TATASTEEL.NS,587.669617629967,14.106770515441895,-0.9134307697070451,2.8207886915972358,2.6839837049050708,2.7523861982511533,-0.36791642158677773,-0.41377676937548497,45.36789063296987,-0.0573422748888498,-0.01766749071208884,0.014917786321046123,0.03686883014779352,0.025229196910424134,0.03663137020562557
2016-12-31,TCS.NS,1830.7950578752107,1013.3510131835938,-1.1959377585653248,6.9335188686542795,6.821004526990838,6.877261697822559,-0.008604571093594289,0.10025870099528668,59.38731471021421,0.03932266137826468,-0.00693391235981633,-0.008143280279586995,-0.011768536680751618,-0.005294675864138676,-0.0009738512511051622
2016-12-31,TECHM.NS,614.7370076593628,400.66217041015625,-1.0392069814675098,5.994663897749562,5.927629722287905,5.961146810018733,-0.012941405584770822,0.08304114847321688,60.379741049841,0.007625595377887429,0.05935411698323101,0.05206353066906333,-0.003645718367936923,0.004556875886444267,-0.0043960296741992755
