Scrip Code	Company	LTP	Change Val	Pts Contribution
532868	DLF	330.90	+8.65	+23.31
533150	GODREJPROP	1577.70	+22.70	+11.54
503100	PHOENIXLTD	876.05	+16.80	+6.79
533274	PRESTIGE	329.90	+11.90	+6.44
532832	IBREALEST	142.95	+2.10	+2.62
532313	MAHLIFE	692.15	-5.95	-0.66
512179	SUNTECK	366.70	-5.25	-1.11
532784	SOBHA	658.50	-15.75	-2.48
532929	BRIGADE	339.25	-7.65	-3.24
533273	OBEROIRLTY	707.80	-6.80	-3.45
