time,open,high,low,close,"BANKNIFTY, NSE: Open","BANKNIFTY, NSE: High","BANKNIFTY, NSE: Low","BANKNIFTY, NSE: Close",Volume,Volume MA
1441770300,7838,7865,7783.1,7826.7,16658.35,16781.551,16462.449,16631.5,17166025,16321312.5
1441856700,7735,7838,7690.05,7808.25,16351.75,16711.551,16192.25,16597.65,16304325,16558961.25
1441943100,7842.2,7878,7760,7789.35,16682.25,16781.15,16518.801,16612.6,13494700,16565700
1442202300,7798.7,7888.8,7765.5,7875.2,16596.5,16937.9,16525.15,16911.801,10267500,16516892.5
1442288700,7869,7887.9,7801,7828.55,16905.801,16919.449,16681.551,16739.551,10660900,16581563.75
1442375100,7897,7919,7852.45,7896.3,16885.199,17015.75,16780.15,16964.85,11207850,16666225
1442547900,7965,8059,7954.4,7982.55,17184.25,17602,17156.199,17409.15,18032250,16853497.5
1442807100,7912.5,7992,7902,7980.05,17186.051,17571.301,17178.85,17542.9,14419700,16727163.75
1442893500,8011.35,8013.9,7776.4,7797.1,17574.6,17652.35,16946.25,17031.15,21770600,16136305
1442979900,7718,7889,7713.95,7855.45,16783.801,17309.699,16759,17255.301,17834775,15804288.75
1443066300,7826.5,7896,7797.15,7868.5,17206.1,17283.1,17070.551,17196.65,16736100,15701002.5
1443411900,7890.15,7929.8,7817.8,7825.5,17286.25,17384.75,17073.949,17100.301,10289650,15302165
1443498300,7720,7969.9,7705,7875.85,16859.75,17461.35,16648.301,17281.199,23134250,15608913.75
1443584700,7929,7989.8,7894,7980.35,17404.75,17449.85,17100.199,17216.301,13340675,15602241.25
1443671100,8034,8037,7952.1,7976.95,17362.949,17390.6,17111.65,17150.199,11741250,15337513.75
1444016700,8034.95,8145,8030.55,8132.8,17373.551,17699.75,17362.699,17674.051,11901500,15062282.5
1444103100,8190.2,8190.2,8105.05,8160.55,17822.699,17827.15,17493.75,17605.35,11078950,15001765
1444189500,8163,8204.7,8142.15,8194.65,17577.5,17674.551,17500.35,17616.801,11014900,14576136.25
1444275900,8199,8199,8127.35,8157.25,17622.85,17622.85,17401.199,17474.301,9503750,14365150
1444362300,8207.7,8248.9,8152.55,8205.35,17640.4,17749.551,17498.449,17590.25,12710375,14130501.25
1444621500,8226.65,8247,8136.5,8149.6,17642.6,17759.801,17546.949,17583.15,10050225,13774711.25
1444707900,8146.6,8162.45,8093.6,8138.8,17530.551,17632.25,17473.699,17554.85,10905150,13504752.5
1444794300,8110,8148,8107.15,8121.4,17453,17598.1,17434.051,17543.25,8489575,13254496.25
1444880700,8164,8206.9,8141,8187,17604.449,17752.699,17582.85,17686.1,9686950,13225468.75
1444967100,8191.55,8266.85,8151,8259.45,17701.5,17947.75,17583.551,17912.85,11260825,13255465
1445226300,8260,8282.6,8242.25,8270.75,17911.65,17954.9,17817.949,17855.051,7543825,13072263.75
1445312700,8273.55,8288.5,8226.1,8253.9,17843.65,17940.4,17755.65,17830.25,8012825,12571292.5
1445399100,8254.9,8298,8215.5,8262.3,17814.551,17891.75,17565.35,17710.551,10597875,12380201.25
1445571900,8321.55,8339.95,8286.2,8304.15,17859.75,17980.5,17852.551,17934.051,8892575,11736300
1445831100,8400,8723.85,8257.1,8263.6,18027.1,18029.051,17798.65,17815.051,9300350,11309578.75
1445917500,8237,8254.7,8225,8244.25,17738.449,17855.35,17738.449,17806.301,9568900,10951218.75
1446003900,8204,8225,8140.75,8173.6,17589.35,17682.449,17281.4,17373.15,13667600,11120116.25
1446090300,8166,8168.95,8106.4,8111.75,17388.4,17400.199,17178.85,17212.199,12111800,10568993.75
1446176700,8142.05,8182,8066.2,8094.7,17249.9,17399.1,17170.35,17354.5,12067650,10505342.5
1446435900,8073,8088,8022.25,8076.15,17351.449,17372.25,17208.949,17340.6,8811225,10358841.25
1446522300,8105.15,8129.7,8055.7,8087.25,17436.5,17466.199,17265.051,17325.6,8206275,10174080
1446608700,8132.55,8145,8057.65,8070.05,17449,17449,17175.65,17221.051,8770650,10058665
1446695100,8053.2,8055,7975.1,7989.4,17166.449,17166.449,16957.35,16995.1,10689225,10042381.25
1446781500,7985.05,8026,7946.95,7977.4,17003,17143.6,16911.6,17086.5,11174925,10125940
1447040700,7820,7954.9,7790,7936.05,16667.9,17069,16587.25,17003,16977900,10339316.25
1447127100,7895.35,7908,7791.15,7802.5,16895.199,17047.301,16805.051,16836,11922600,10432935
1447213500,7860,7860,7812,7825.05,16944.699,17016.801,16935.9,16956,1767450,9976050
1447386300,7765.9,7797.4,7742.55,7774.3,16829.301,16962.551,16741.801,16932.85,8502150,9976678.75
1447645500,7738,7857.7,7725.75,7827.25,16881.65,17230.5,16855.5,17184.9,11789475,10081805
1447731900,7858.9,7880.65,7801.1,7852.6,17302.551,17302.551,17028.199,17140.449,10366725,10037100
1447818300,7838.35,7854.95,7725,7731.95,17108.9,17186.699,16787.551,16812.1,12972825,10308550
1447904700,7791.1,7871.3,7771,7858.35,16944.35,17110.35,16874.699,17071.9,12883875,10552102.5
1447991100,7854,7924,7822,7851.6,17022.699,17262.85,16931.301,17055.6,13967025,10720560
1448250300,7872.85,7879.65,7822.2,7851.25,17120.25,17126.35,16969.35,17060.25,12653775,10908620
1448336700,7826,7875.2,7806.4,7832.25,17012.85,17108.4,16964.9,16988.65,12793350,11083270
1448509500,7838.55,7898.9,7838.55,7883.8,16988.199,17111.449,16972.6,17036.551,12207600,11215205
1448595900,7929.05,7985,7914,7972.2,17095.199,17403.65,17049.551,17370.949,10497225,11056686.25
1448855100,7954.5,7994.5,7952.4,7980.1,17336.25,17498.35,17336.25,17430.4,8121525,10857172.5
1448941500,7991.15,8005.8,7961,7987.75,17456.75,17495.449,17353.85,17398.551,8002500,10653915
1449027900,8003,8003,7935.2,7962.9,17457.15,17470.85,17164,17218.5,7531050,10589906.25
1449114300,7929,7949,7878.55,7890.8,17137.801,17219,17080.25,17110.1,9404775,10649831.25
1449200700,7835,7856.85,7810.05,7820.5,17009.449,17009.449,16880.35,16897.301,8940750,10658336.25
1449459900,7860.2,7860.2,7790.25,7808.8,17018,17031.85,16921.75,16947,7185150,10483132.5
1449546300,7772,7803.6,7711.55,7728.6,16888.65,16943.051,16783.65,16801.15,8337300,10341251.25
1449632700,7707.35,7728,7627.2,7644.35,16762.15,16868.6,16626.551,16660.75,12030225,10093867.5
1449719100,7667.65,7722,7640.05,7710.75,16697.199,16745.25,16573.15,16711.051,9629625,9979218.75
1449805500,7712,7719.9,7586.25,7627.9,16751.35,16758.699,16260.1,16342.5,11606700,10471181.25
1450064700,7579.35,7695.85,7579.35,7668,16212.4,16440.85,16205.8,16350.65,11882925,10640220
1450151100,7663.15,7717,7636,7709.4,16342.35,16425.15,16188.05,16398.65,9078000,10504646.25
1450237500,7740,7789.25,7729.5,7758.2,16464.5,16640.4,16363.9,16579.4,10176600,10495140
1450323900,7805,7864,7745.4,7856.4,16704.051,16771.801,16544.65,16741.5,13796400,10536318.75
1450410300,7828,7849.4,7780.3,7790.1,16719.449,16737.699,16572.75,16594.301,10921050,10438177.5
1450669500,7774.5,7854.85,7763.65,7841.45,16593.4,16848.6,16580.65,16825.15,7941600,10136906.25
1450755900,7836,7859,7770.75,7785.1,16810.699,16946.1,16704.15,16749.199,10088100,10008622.5
1450842300,7822.25,7879,7822.25,7864,16828.35,16913.15,16812.5,16882.5,9921750,9865042.5
1450928700,7884.9,7887,7828.2,7871.75,16926.949,16939.6,16756.9,16811,6118425,9560583.75
1451274300,7865.15,7921,7862.25,7908.55,16843.4,17019,16843.4,16979.15,10140975,9542771.25
1451360700,7922,7939,7897,7932.05,16988.301,17045.551,16921.15,16991.449,11147025,9694046.25
1451447100,7941.15,7941.15,7892.85,7901.9,16997.5,17011.301,16889.051,16917.9,8872575,9737550
1451533500,7904.5,7948.9,7891.15,7946.35,16916.051,16972.25,16896.65,16922.199,11457975,9933896.25
1451619900,7942,7994,7922.5,7982,16932.5,17067.449,16824.051,17039.25,5857425,9756528.75
1451879100,7934.9,7947.75,7792.6,7809.8,16966.35,16966.35,16575.449,16599.15,16308150,10124898.75
1451965500,7831,7839,7781,7802.75,16652.051,16670.199,16474.85,16542.5,10596450,10295463.75
1452051900,7789,7824.5,7730.3,7750.05,16505.449,16614.949,16377.65,16433.15,12153075,10486252.5
1452138300,7678,7687.9,7570.4,7582.05,16256.55,16256.55,16049.75,16073.85,16652100,10717346.25
1452224700,7615,7644,7593.1,7605.2,16135.4,16229,16104.1,16142.65,11050800,10788405
1452483900,7542.7,7619,7505.4,7583.75,15979.05,16156.8,15840.6,16016.25,14846850,10950412.5
1452570300,7599.9,7600,7501.3,7534.05,16080.4,16080.4,15699.4,15734.8,11632350,10937883.75
1452656700,7575,7603.4,7428,7574.55,15835.05,15956.25,15532.25,15871.85,22369650,11602466.25
1452743100,7475,7617.1,7454.35,7540.55,15612.1,15803.2,15453.4,15609.8,19102725,12048772.5
1452829500,7545.5,7560.4,7432.6,7446.25,15621.85,15650.7,15154.35,15206.3,14368800,12077392.5
1453088700,7456.25,7468.5,7354.85,7372.25,15165.2,15270.4,14956.95,15020.8,15230625,12292871.25
1453175100,7394.7,7474.55,7376.55,7438.1,15086.75,15338.2,15086.75,15269.65,13631925,12577387.5
1453261500,7358,7360,7233.8,7306.95,15059.5,15533.45,14754.65,14935.5,17077575,12926861.25
1453347900,7364.1,7401.1,7253.1,7290.85,15132.2,15364.6,14918.15,15101.2,19015725,13381560
1453434300,7350,7438.8,7334.6,7430.7,15343.15,15575.65,15274.9,15497.55,15568650,13854071.25
1453693500,7471.1,7484,7412,7435.45,15667,15682.65,15495.1,15561.15,14427075,14068376.25
1453866300,7434,7473,7415,7433.4,15648.4,15673.95,15442.2,15534.6,15695775,14295813.75
1453952700,7431,7465,7411,7424.65,15569.55,15572.2,15349.75,15381.45,13540050,14529187.5
1454039100,7414.45,7580,7404.6,7568.05,15140.15,15554.9,15136.85,15522.4,15507675,14731672.5
1454298300,7593.5,7606.8,7551,7565.35,15547.75,15565.5,15281.35,15314.45,9359925,14906797.5
1454384700,7566.2,7594.45,7448,7474.95,15353.6,15463.45,15018.85,15068,15222975,14852538.75
1454471100,7408,7433,7375,7383.5,14897.4,14947.8,14777.75,14834.05,12098925,14927662.5
1454557500,7421.1,7478.7,7377.5,7422.65,14969.2,14978.35,14761.4,14869.15,13016925,14970855
1454643900,7431.25,7529,7425.55,7519.2,14928.25,15211.9,14890.9,15162.05,13202925,14798396.25
1454903100,7495,7534.5,7369.6,7393.45,15206.3,15367.9,14960.1,15046.8,13986225,14945167.5
1454989500,7305,7353.9,7295.55,7325.05,14830.4,14964.9,14760.8,14875.1,13944375,14900043.75
1455075900,7268,7293.35,7194.1,7246.55,14740.2,14779.15,14490.2,14588.45,18178425,15227347.5
1455162300,7205,7214.95,6970.2,6993.45,14518.65,14530.8,13969.85,14028.55,22233825,15220556.25
1455248700,7030,7043,6875.55,6990,14088.6,14154.55,13810.6,13971.5,22645200,15397680
1455507900,7064.75,7194.8,7059,7161.45,14120.9,14548.15,14120.5,14445,15371025,15447791.25
1455594300,7202.25,7208.5,7042.5,7054.1,14602.25,14602.25,14136.8,14166.45,17069250,15539722.5
1455680700,7059.75,7134.3,6967.3,7120.9,14165.25,14186.1,13892.1,14119.85,19330875,15824670
1455767100,7186.1,7225,7126.5,7190.85,14301.75,14385.65,14180.9,14298.15,17249325,15833257.5
1455853500,7174.5,7236.9,7151,7212.45,14243.45,14395.85,14207.35,14344.2,13038450,15534393.75
1456112700,7221,7257.7,7211.1,7240.7,14331.2,14467.15,14322.65,14384.8,10586025,15285262.5
1456199100,7237.75,7237.75,7096.5,7113.1,14373.3,14373.3,13961.75,14008.35,20317125,15579765
1456285500,7135.75,7135.75,7008.3,7019.05,13873.7,13974.5,13760.25,13794.05,18741300,15732041.25
1456371900,7015,7030,6961.3,6970.6,13844.45,13844.45,13519.9,13555.7,18344925,15972285
1456458300,7061.15,7087,7006.1,7055.15,13715.1,13889.25,13595.2,13791.45,12809700,15837386.25
1456717500,7052.55,7127.95,6833.65,7008.95,13818.9,14222.3,13407.25,13946.4,31017750,16920277.5
1456803900,7051.25,7240.5,7046.15,7229.05,14064.8,14445.7,14064.8,14412.9,17759850,17047121.25
1456890300,7328,7370,7302.75,7361.55,14770.35,15138.7,14767.3,15092.45,16714800,17277915
1456976700,7401.1,7461.5,7365.2,7449.55,15150.05,15206.25,15000.05,15177.75,12831525,17268645
1457063100,7469.9,7480,7405.05,7460.35,15243.75,15451.75,15005.5,15339.2,11810700,17199033.75
1457408700,7473.2,7498,7414,7452.65,15323.45,15326.65,15066.5,15146.5,11360925,17067768.75
1457495100,7433.25,7540,7407.55,7535.05,15022.35,15331.25,14989.4,15279.05,13324575,17036778.75
1457581500,7583.4,7583.4,7435.25,7483.7,15347.45,15354.15,15098.5,15180.65,13688700,16812292.5
1457667900,7485.1,7544,7447,7512.2,15133.75,15343.55,15024.8,15168.2,15471150,16474158.75
1457927100,7550,7594,7528.05,7546.85,15309.05,15416.15,15220.15,15277.8,10802625,15882030
1458013500,7545,7555.95,7470.2,7485.4,15310.45,15386.85,15268.1,15326.8,11360775,15681517.5
1458099900,7485.2,7536,7430,7527,15304.35,15489.5,15178.3,15461.7,14207100,15538410
1458186300,7588,7601.95,7487.1,7512.75,15622.3,15704.75,15312.5,15444,15077700,15325751.25
1458272700,7536,7615,7527.15,7605.3,15485.8,15678.55,15456.2,15654.85,15895050,15258037.5
1458531900,7623.5,7723.2,7615.2,7713.35,15735.55,15945.8,15735.55,15926.1,14799450,15346087.5
1458618300,7705.25,7737,7657.2,7726.25,15930.45,15967.85,15779.15,15936,13659600,15499766.25
1458704700,7696.65,7746.55,7678.2,7736.3,15884.25,15919.6,15799.95,15887.75,12288900,15098355
1459136700,7715.25,7730.45,7611.5,7638.6,15867.75,15890.7,15522.2,15604.9,15136500,14918115
1459223100,7629,7674.9,7597.5,7620.05,15583.1,15774.1,15580.8,15666.25,17362800,14869008.75
1459309500,7674.45,7749,7651.1,7741,15829.6,16167.5,15762.2,16134.85,14385975,14947822.5
1459395900,7734.95,7778.95,7718.3,7738.4,16134.4,16282.75,16062.05,16141.65,18968400,14345355
1459482300,7754.85,7772.6,7704.1,7748.75,16099.65,16235.8,16020.6,16174.9,13695225,14142123.75
1459741500,7778,7809.9,7737,7790.75,16236.9,16278.5,16046.5,16190.6,8339175,13723342.5
1459827900,7735,7759.5,7609.95,7623.5,16127.45,16147.15,15659.75,15695,19685100,14066021.25
1459914300,7645.2,7653.8,7603.45,7634.7,15750.15,15768.55,15578.55,15636.95,10226250,13986798.75
1460000700,7629,7634.8,7555,7565.05,15668.95,15726.6,15458.05,15530.75,13869675,14112236.25
1460087100,7540,7595.85,7540,7578.1,15519.3,15642.7,15483.05,15568.35,9017775,13896896.25
1460346300,7580.25,7712.85,7533,7702.1,15623.35,15853.85,15440.25,15818.5,15689700,13996946.25
1460432700,7694,7738,7685.4,7732.8,15809.1,15958.8,15794.15,15880.2,11439975,13795387.5
1460519100,7792.5,7893.45,7791.1,7867.85,16087.95,16349.7,16080.55,16278.55,14597475,13985130
1460951100,7904.5,7927.7,7851.6,7920.3,16328.7,16330.55,16011.9,16222.7,11719125,14003047.5
1461123900,7945.1,7959.75,7891.95,7929.85,16299.5,16386.35,16160.55,16349.7,13574925,13971438.75
1461210300,7972.2,7984.5,7885.1,7913.35,16526.551,16769.551,16526.551,16637.15,12228300,13828968.75
1461296700,7895,7941.9,7881.45,7911.15,16641.051,16755.85,16549.1,16703.4,9797325,13524082.5
1461555900,7905,7908.8,7831.1,7865,16746.949,16767.9,16605,16678.65,11187675,13343493.75
1461642300,7834.5,7992.45,7832.7,7979.15,16647.75,17029.85,16572,17002.551,17689875,13545007.5
1461728700,7952.3,7997.95,7949.5,7990.35,16869.35,16995,16827.35,16872.949,10119000,13436512.5
1461815100,7970.5,8000,7843,7847.25,16885.801,17023.35,16692.699,16716.9,18173625,13588368.75
1461901500,7887,7950,7831.1,7894.8,16712.949,16841.301,16527.551,16795,15608250,13500641.25
1462160700,7858.2,7874.45,7805.1,7840.1,16614,16674.15,16519.551,16543,11138550,13338270
1462247100,7848.75,7949.95,7770.1,7783.8,16570.75,16719.4,16358.4,16388.699,18409125,13310306.25
1462333500,7755,7789,7725,7732.75,16320.1,16465.6,16250.5,16274.25,12242850,13237687.5
1462419900,7741,7817.5,7733,7773.1,16292.4,16398.25,16193.7,16281,13965150,13518986.25
1462506300,7733.7,7770.6,7700.95,7760.25,16264.45,16346.25,16186.25,16296.6,10939275,13081695
1462765500,7794.9,7912.2,7775,7904.3,16357,16712.9,16357,16686.1,15184725,13329618.75
1462851900,7894,7933.55,7867.15,7919.75,16710.051,16812.199,16613.9,16784.949,10748025,13173536.25
1462938300,7810.35,7909.9,7798.2,7865.85,16544.25,16861.949,16518.75,16754.449,18360225,13640658.75
1463024700,7886,7939.4,7860.4,7928.2,16881.25,16962,16779.5,16923.699,12939750,13503161.25
1463111100,7891.2,7891.8,7787.3,7830.55,16891.699,16891.699,16594.551,16716.9,15889200,13725622.5
1463370300,7840,7898.1,7780.1,7887.2,16744.15,16780.051,16431.65,16737.551,14011275,13696312.5
1463456700,7920,7957.8,7896,7907.6,16818.4,16903.35,16738.699,16762.75,11509575,13685835
1463543100,7856.75,7927,7811.4,7879.3,16671.699,16759.051,16556.6,16728.949,14711550,13742666.25
1463629500,7864.95,7872.55,7775.25,7785.1,16725.449,16726.15,16535.75,16565.25,14506500,13856576.25
1463715900,7790.3,7828,7753.35,7763.35,16600.801,16623.199,16455.4,16481.449,12173925,13975406.25
1463975100,7782.55,7816,7736.65,7744.85,16560.15,16604.15,16368,16407.551,14444775,14138261.25
1464061500,7736,7769.5,7722.8,7759.3,16422.35,16501.051,16368.6,16456.65,11329950,13820265
1464147900,7802.65,7949.9,7802.65,7943,16600.65,17025.85,16599.051,16997.449,19064175,14267523.75
1464234300,7965.25,8074.65,7951.05,8069.65,17037.6,17424.051,16971.35,17359.301,15623175,14140001.25
1464320700,8091.1,8181.7,8087.1,8172.45,17348.35,17543.301,17327.65,17511.801,13686450,14043911.25
1464579900,8211.5,8222.75,8172.4,8194.3,17580.85,17666.051,17484.801,17520.65,8638650,13918916.25
1464666300,8225,8229.45,8156.3,8190.9,17615.1,17648.25,17462.199,17620.9,10812675,13539093.75
1464752700,8200,8224.9,8178.3,8194.55,17670.85,17670.85,17392.85,17423.449,9410400,13397471.25
1464839100,8187.75,8254,8161.35,8243.25,17405.15,17596.4,17350.449,17567.801,10412250,13219826.25
1464925500,8261.1,8276.95,8226.05,8238.9,17657.199,17762.051,17649.051,17680.801,8391150,13092420
1465184700,8248,8256.65,8205.8,8229.8,17710.449,17754.15,17636.9,17671.4,6554100,12660888.75
1465271100,8266,8318.9,8230.05,8283.15,17796.551,18000.949,17713.35,17948.15,11458200,12696397.5
1465357500,8290.05,8299,8262.05,8284.2,17976.25,17995.801,17855.199,17946.801,6440025,12100387.5
1465443900,8285.1,8291,8200.05,8229.35,17955.801,17986.15,17801.551,17887.699,10466475,11976723.75
1465530300,8202.2,8299,8171.1,8190.4,17830.199,18051.5,17815.25,17828.6,15514500,11957988.75
1465789500,8124,8147,8082.2,8130.65,17620.551,17666.551,17527.551,17593.949,13015425,11908196.25
1465875900,8130.55,8138.45,8076,8120.55,17698.949,17719.85,17575.949,17672.4,12027525,11934093.75
1465962300,8105.1,8232.4,8105.1,8221.35,17746.051,17943.65,17659.6,17917.9,11627400,11779886.25
1466048700,8185.35,8194,8085,8158.75,17827.6,17827.6,17545.801,17671.301,17713275,11940225
1466135100,8200,8221.2,8151.3,8174.4,17772.301,17843.15,17590.75,17696.051,11415750,11902316.25
1466394300,8106,8262,8106,8251.9,17425.801,17779,17425.801,17718.6,15056550,11932905
1466480700,8251.15,8253,8205.8,8225.1,17761.65,17763.301,17585.65,17619.1,7624425,11747628.75
1466567100,8226.85,8253.25,8154,8205.05,17610.1,17755.25,17518.15,17626.051,10554075,11322123.75
1466653500,8206.1,8307.15,8190.15,8282.25,17630.801,17907.5,17611,17892.449,10833825,11082656.25
1466739900,8125,8125,7927.1,8086.9,17213.85,17459.199,16946.35,17426.051,31883400,11992503.75
1466999100,8050.1,8130,8048,8104.6,17346.301,17611.199,17346.301,17514.949,14869275,12304035
1467085500,8090,8158.9,8085,8136.05,17497,17626.699,17481.5,17561.551,12463425,12386572.5
1467171900,8162.5,8214.8,8155.75,8204.5,17643.65,17728.949,17580.5,17689.9,11647950,12498450
1467258300,8255,8310,8238.2,8287.75,17825.301,17975.051,17795.9,17935.4,16672275,12811451.25
1467344700,8310,8378,8310,8355.15,18019.699,18074.949,17955.301,17985.65,9195225,12851655
1467603900,8385.1,8415,8376,8387.35,18091.75,18146.35,18054.801,18097.65,8050725,12926486.25
1467690300,8381,8382.5,8342,8354,18122.4,18124.1,17989.6,18004.25,8382900,12772721.25
1467863100,8347.7,8392,8330.05,8358.3,18036.301,18146.551,17997.1,18084.9,7607475,12831093.75
1467949500,8350,8353,8295.05,8336.45,18078.051,18079.199,17910.9,18016.25,9863925,12800966.25
1468208700,8432.75,8496,8422.35,8489.4,18268.15,18409.449,18243.301,18390.949,11182125,12584347.5
1468295100,8512.1,8534.55,8492,8528.75,18527.85,18684.449,18464.15,18667.6,8191500,12343151.25
1468381500,8539.95,8545,8501.1,8520.05,18704.9,18711.6,18546.25,18618.949,7799175,12131733.75
1468467900,8521,8584,8509.55,8576.55,18633.5,18880.9,18580.199,18863.75,7877850,11944256.25
1468554300,8589.9,8605,8525,8554.85,18887.9,19016.1,18772.449,18953.65,11061900,11611687.5
1468813500,8571.5,8604,8510,8520.5,18998.301,19158,18885,18923.4,9420900,11511945
1468899900,8525,8555,8485.6,8540.45,18970.15,19030.051,18833.6,18905.15,11271225,11322678.75
1468986300,8549.9,8591.65,8542.5,8584.15,18896.801,19016.25,18886.301,18968.199,7139700,11298442.5
1469072700,8888,8888,8511.7,8519.75,18967.4,19000.301,18644.551,18674.301,9190275,11230252.5
1469159100,8527.15,8563.9,8500.5,8554.3,18697.801,18735.4,18551.301,18690.4,9046800,11140901.25
1469418300,8545,8645.6,8530.75,8639.7,18594.949,19035.35,18572.1,18989.6,13502625,10221862.5
1469504700,8602.1,8652.05,8576.55,8592.85,18979.1,19044.449,18814.25,18860.85,13712775,10164037.5
1469591100,8602.1,8667.5,8566.05,8614.75,18908.449,19125,18882.4,19021.949,15557400,10318736.25
1469677500,8625.5,8667.9,8615.05,8666.3,19050.4,19126.75,18998.801,19076.551,11916225,10332150
1469763900,8708,8744.7,8668.5,8686.6,19047.051,19070.15,18912.6,18953.15,8065425,9901807.5
1470023100,8702.2,8747,8624.45,8682,18896.5,19078.5,18634.4,18740.6,12128400,10048466.25
1470109500,8676,8736.05,8638,8660.3,18783.6,18866.551,18671.85,18708.25,9156600,10103760
1470195900,8641,8649.25,8568,8582.55,18680.949,18775.4,18542.6,18602,12718650,10320547.5
1470282300,8625.25,8631,8547.6,8594.4,18724.9,18724.9,18443.65,18571.699,10740150,10477181.25
1470368700,8632.65,8717,8631.6,8708.2,18725.199,18943.15,18708.25,18925.949,10803525,10524161.25
1470627900,8748.5,8760,8726.45,8742.3,18986.75,19028.699,18896,18939.449,6690975,10299603.75
1470714300,8739.8,8751.7,8661.7,8702.55,18968.65,19008.15,18838.6,18933.301,9099225,10344990
1470800700,8717.15,8724,8590,8598.05,18966.85,18985.25,18611.25,18647.801,11891475,10549605
1470887100,8595,8630,8565,8612.45,18621,18699.199,18537.1,18640.4,10012425,10656333.75
1470973500,8614,8702.5,8613.95,8678.4,18698.301,18986.801,18695.5,18963.699,10509900,10628733.75
1471319100,8695.35,8706.25,8601,8659.9,19029.1,19062.199,18839.4,19002.15,10534875,10684432.5
1471405500,8650.25,8689.55,8610.5,8631.4,19044.551,19138.35,18966.35,19041.25,9519675,10596855
1471491900,8655.2,8713.95,8655.2,8685.1,19087.199,19367.449,19083,19352.801,9741525,10726946.25
1471578300,8692.4,8703,8650,8677.25,19419,19457.4,19327.199,19414.699,7000125,10617438.75
1471837500,8680.5,8693.8,8616,8633.2,19432.6,19493.199,19252.75,19330.25,14785275,10904362.5
1471923900,8621.25,8655,8591.25,8641.75,19311.9,19372.65,19246.9,19341.65,17242200,11091341.25
1472010300,8640.25,8682.95,8617.1,8654.65,19358.699,19392.199,19284.35,19355.6,11559600,10983682.5
1472096700,8679.95,8685,8585.95,8592.2,19383.699,19432.75,19282.801,19304.25,14572800,10934452.5
1472183100,8645.05,8664.95,8596.2,8625,19336.449,19358,19133.9,19195.75,9753750,10826328.75
1472442300,8609.9,8669.8,8578,8649.75,19174.449,19247.85,19096.699,19217,10548150,10950465
1472528700,8680,8804.45,8668,8794.6,19306.5,19546.35,19306.5,19531.551,13258650,11006977.5
1472615100,8791,8863.7,8789.45,8836.15,19595.9,19823.4,19595.9,19787.6,12257625,11162028.75
1472701500,8833.5,8854.7,8790.95,8808.35,19805.801,19928.199,19738.301,19788.85,8194275,10935810
1472787900,8811.8,8847.1,8793.6,8840.15,19830.35,19911.25,19787.6,19883.199,7150275,10756316.25
1473133500,8891,8969.1,8886.25,8961.2,19990.949,20459.449,19990.949,20426.199,8032125,10617746.25
1473219900,8975.6,8989.5,8942.1,8952.1,20505.801,20575.801,20376.75,20406.9,7678500,10667122.5
1473306300,8953.1,8994.5,8933.8,8982.55,20439.199,20477.4,20335.199,20417.25,6978675,10561095
1473392700,8962,8962,8890.5,8903.75,20274.75,20349.699,20139.15,20245.301,10599750,10496508.75
1473651900,8805.25,8805.25,8727,8742.35,19861.449,19861.449,19735.551,19790.6,13889100,10690342.5
1473824700,8736.3,8779.8,8717.3,8768.55,19757.051,19953.15,19732.15,19909.15,8620500,10595872.5
1473911100,8764.1,8784,8728,8773.5,19927.6,19955.4,19730.25,19837.551,7550850,10446671.25
1473997500,8808,8878.8,8769.5,8808.2,19935.85,20227.199,19783.6,19855.449,13500525,10645713.75
1474256700,8811.9,8848.4,8798.85,8832.1,19892.199,20014.4,19849.65,19906.85,6234750,10470375
1474343100,8806.65,8820,8786.1,8807.2,19957.35,19964.301,19797.5,19852.301,6655875,10453162.5
1474429500,8814,8856.6,8784.9,8806.95,19902.699,19937.85,19749.949,19828.449,9610950,10194446.25
1474515900,8880.25,8918,8861.05,8884.45,20153.1,20264.801,19996.9,20109.6,10805925,9872632.5
1474602300,8885.25,8889.35,8830.1,8843.65,20136.75,20137.551,19861.449,19901.801,7167000,9653002.5
1474861500,8813.8,8821.6,8726.7,8735.15,19792.199,19794.15,19568.35,19591.75,15852825,9717003.75
1474947900,8765,8776.35,8697.9,8716.55,19652.949,19696.449,19479.15,19518.699,14090175,9933825
1475034300,8710,8783.9,8706,8758.45,19542,19700,19509.65,19653.551,10881150,9950475
1475120700,8801.25,8801.95,8562.05,8591.25,19762.301,19793.199,19059.051,19183.65,23141250,10444605
1475207100,8607.8,8669.35,8593.3,8640.65,19116,19330.85,19085.199,19285.699,13651875,10514317.5
1475466300,8682,8788,8656.25,8779.1,19395.551,19611.25,19363.949,19589.051,12157800,10712493.75
1475552700,8790.1,8820,8765,8799.7,19641.75,19747.449,19527.35,19672.699,10765500,10893255
1475639100,8815.2,8837.75,8750,8775.35,19801.301,19816.5,19492.801,19536.85,8257800,10904538.75
1475725500,8797,8815,8711,8731.35,19518.551,19570.699,19325.801,19395.051,10228350,11032031.25
1475811900,8737.5,8747.75,8691.3,8722.75,19398.051,19456,19318,19400.1,8934600,11129827.5
1476071100,8746.4,8775.9,8732.15,8739.95,19489.5,19501.449,19351.35,19378.551,5319675,10865823.75
1476330300,8677.75,8677.75,8551,8580.45,19295.551,19295.551,18824.4,18954.25,14477550,10895246.25
