time,open,high,low,close,"COPPER1!, MCX: Open","COPPER1!, MCX: High","COPPER1!, MCX: Low","COPPER1!, MCX: Close",Volume,Volume MA
1592192700,9919.3496,9943.3496,9726.3496,9813.7002,441.1,441.1,435.5,439.1,NaN,NaN
1592279100,10014.8,10046.15,9728.5,9914,441,445.9,437,442.75,NaN,NaN
1592365500,9876.7002,10003.6,9833.7998,9881.1504,441.25,445.5,438.6,445.25,NaN,NaN
1592451900,9863.25,10111.2,9845.0498,10091.65,444.8,447.75,441.1,445.7,NaN,NaN
1592538300,10119,10272.4,10072.65,10244.4,446.05,451.4,445.5,447.8,NaN,NaN
1592797500,10318.75,10393.65,10277.6,10311.2,448,450.35,446.4,449.25,NaN,NaN
1592883900,10347.95,10484.7,10301.75,10471,448.5,449.5,447.05,448.65,NaN,NaN
1592970300,10529.25,10553.15,10281.95,10305.3,454.15,456.2,450.5,452.1,NaN,NaN
1593056700,10235.55,10361.8,10194.5,10288.9,451.6,456,450.1,455.45,NaN,NaN
1593143100,10378.9,10409.85,10311.25,10383,455.05,460.9,452.3,457.65,NaN,NaN
1593402300,10311.95,10337.95,10223.6,10312.4,459,460,457.5,458.95,NaN,NaN
1593488700,10382.6,10401.05,10267.35,10302.1,459.3,464.9,459.3,464.7,NaN,NaN
1593575100,10323.8,10447.05,10299.6,10430.05,465.3,468,461.8,465.4,NaN,NaN
1593661500,10493.05,10598.2,10485.55,10551.7,467.2,469.4,462.4,464.6,NaN,NaN
1593747900,10614.95,10631.3,10562.65,10607.35,462,462.75,458.6,459.1,NaN,NaN
1594007100,10723.85,10811.4,10695.1,10763.65,461.35,470.5,460.05,469.75,NaN,NaN
1594093500,10802.85,10813.8,10689.7,10799.65,470,475.45,466.8,475.15,NaN,NaN
1594179900,10818.65,10847.85,10676.55,10705.75,475.3,480,473.5,479.7,NaN,NaN
1594266300,10755.55,10836.85,10733,10813.45,483.1,487.8,481.5,484.2,NaN,NaN
1594352700,10764.1,10819.4,10713,10768.05,483.75,495.25,481.55,494.15,NaN,NaN
1594611900,10851.85,10894.05,10756.05,10802.7,497.8,509.25,497.8,504.4,NaN,NaN
1594698300,10750.85,10755.65,10562.9,10607.35,503,503.9,497.45,502.25,NaN,NaN
1594784700,10701,10827.45,10577.75,10618.2,502.7,504.85,495.75,496.8,NaN,NaN
1594871100,10706.2,10755.3,10595.2,10739.95,494.05,500.5,492.7,499.85,NaN,NaN
1594957500,10752,10933.45,10749.65,10901.7,500.1,501.95,497.25,500.3,NaN,NaN
1595216700,10999.45,11037.9,10953,11022.2,499,505.9,498.05,502.5,NaN,NaN
1595303100,11126.1,11179.55,11113.25,11162.25,503.6,509.5,503.6,508.95,NaN,NaN
1595389500,11231.2,11238.1,11056.55,11132.6,509.5,513.15,504.15,507.35,NaN,NaN
1595475900,11135,11239.8,11103.15,11215.45,506.5,513.5,505.5,512.6,NaN,NaN
1595562300,11149.95,11225.4,11090.3,11194.15,509,512,505.75,508.8,NaN,NaN
1595821500,11225,11225,11087.85,11131.8,504.8,506,502.35,504.9,NaN,NaN
1595907900,11154.1,11317.75,11151.4,11300.55,506.3,509.6,502.4,508.45,NaN,NaN
1595994300,11276.9,11341.4,11149.75,11202.85,507.4,510.65,506.2,509.65,NaN,NaN
1596080700,11254.3,11299.95,11084.95,11102.15,509.5,510.65,503.5,507.5,NaN,NaN
1596167100,11139.5,11150.4,11026.65,11073.45,508.5,509.8,500.15,500.75,NaN,NaN
1596426300,11057.55,11058.05,10882.25,10891.6,500.15,511.9,499.2,510.1,NaN,NaN
1596512700,10946.65,11112.25,10908.1,11095.25,507.8,509.2,504.2,507.5,NaN,NaN
1596599100,11155.75,11225.65,11064.05,11101.65,506.95,515.9,506.75,511.75,NaN,NaN
1596685500,11185.7,11256.8,11127.3,11200.15,510,516.4,509.75,515.95,NaN,NaN
1596771900,11186.65,11231.9,11142.05,11214.05,514,514,500.9,502.05,NaN,NaN
1597031100,11270.25,11337.3,11238,11270.15,503.9,512.5,502.7,511.25,NaN,NaN
1597117500,11322.25,11373.6,11299.15,11322.5,511.5,513.4,505.95,511.2,NaN,NaN
1597203900,11289,11322,11242.65,11308.4,508,516,502.4,514.3,NaN,NaN
1597290300,11334.85,11359.3,11269.95,11300.45,512.4,513.5,502.6,503.6,NaN,NaN
1597376700,11353.3,11366.25,11111.45,11178.4,506,511.45,504.6,509.75,NaN,NaN
1597635900,11248.9,11267.1,11144.5,11247.1,510.95,517.35,510.15,515.05,NaN,NaN
1597722300,11259.8,11401.7,11253.15,11385.35,515.2,525.75,514.55,525.3,NaN,NaN
1597808700,11452.15,11460.35,11394.1,11408.4,526.95,534.4,526.95,533.75,NaN,NaN
1597895100,11317.45,11361.45,11289.8,11312.2,529.05,531.7,525.5,529.05,NaN,NaN
1597981500,11409.65,11418.5,11362.2,11371.6,530.2,533.35,517,518.8,NaN,NaN
1598240700,11412,11497.25,11410.65,11466.45,522.5,523.4,518.2,521.1,NaN,NaN
1598327100,11513.1,11525.9,11423.35,11472.25,511.85,517,511.5,516,NaN,NaN
1598413500,11512.85,11561.75,11461.85,11549.6,515.05,521.9,515.05,521,NaN,NaN
1598499900,11609.3,11617.35,11540.6,11559.25,520,523,517.1,520.95,NaN,NaN
1598586300,11602.95,11686.05,11589.4,11647.6,520,525.35,520,521.5,NaN,NaN
1598845500,11777.55,11794.25,11325.85,11387.5,523.6,527.95,523.6,527.3,NaN,NaN
1598931900,11464.3,11553.55,11366.9,11470.25,528,529.7,521,521.45,NaN,NaN
1599018300,11478.55,11554.75,11430.4,11535,520.5,523.7,518.5,522.35,NaN,NaN
1599104700,11566.2,11584.95,11507.65,11527.45,522.7,523.45,512.6,515.05,NaN,NaN
1599191100,11354.4,11452.05,11303.65,11333.85,516.1,527.4,515.7,526.65,NaN,NaN
1599450300,11359.6,11381.15,11251.7,11355.05,526.7,530,524.1,529.5,NaN,NaN
1599536700,11378.55,11437.25,11290.45,11317.35,528,528.9,519.55,523.7,NaN,NaN
1599623100,11218.6,11298.15,11185.15,11278,523.2,526.15,519.6,525.6,NaN,NaN
1599709500,11363.3,11464.05,11327.4,11449.25,524.5,525.4,516.7,518.9,NaN,NaN
1599795900,11447.8,11493.5,11419.9,11464.45,519.6,525.85,516.9,524.1,NaN,NaN
1600055100,11540.15,11568.9,11383.55,11440.05,526,529.8,524.5,529.2,NaN,NaN
1600141500,11487.2,11535.95,11442.25,11521.8,530,532.9,527.9,529.35,NaN,NaN
