Scrip Code	Company	LTP	Change Val	Pts Contribution
532174	ICICIBANK	660.25	-7.05	-96.21
532215	AXISBANK	771.10	-3.10	-25.05
541153	BANDHANBNK	309.30	-10.30	-22.90
532187	INDUSINDBK	1044.55	-10.50	-18.68
500112	SBIN	430.20	-1.45	-17.07
540611	AUBANK	1227.50	-21.60	-14.07
500469	FEDERALBNK	87.90	-0.50	-3.06
532210	CUB	161.75	-0.10	-0.23
500247	KOTAKBANK	1750.30	+0.25	+1.00
500180	HDFCBANK	1521.70	+1.20	+7.04
