time,open,high,low,close,Volume,Volume MA
1585279800,41410,41500,40440,40938,54452,77541.45
1585539000,40567,40567,39343,39839,25157,75940.6
1585625400,40050,40260,39408,39564,24115,73931.9
1585711800,39680,40077,39482,39916,29883,73031.1
1585884600,40644,41437,40644,41257,27402,71784.75
1586230200,41495,43996,41495,43532,33421,69578.3
1586316600,42950,43300,42633,43156,22015,66325
1586403000,43120,43596,42878,43527,22292,65933.2
1586748600,43310,44075,43300,43769,21776,64726.95
1586921400,43979,44596,43315,44038,33183,61765.05
1587007800,43730,44370,43540,44271,24942,58240.2
1587094200,43777,43777,42515,42836,33510,50714.6
1587353400,42950,43187,42572,42754,24503,45240.7
1587439800,42820,43149,41519,41764,37528,41323.7
1587526200,41794,41881,40760,41698,43616,40099.65
1587612600,42253,42900,41727,41818,63005,39486.95
1587699000,42855,43378,42426,43045,10737,37151.65
1587958200,43274,43412,42666,42870,16731,33722.2
1588044600,42650,42880,42104,42713,21966,31617.8
1588131000,42730,43169,42612,42770,28817,29952.55
1588217400,42995,43487,41555,41813,65587,30509.3
1588332600,41909,42175,41651,42007,45345,31518.7
1588563000,42268,42268,41570,41685,61713,33398.6
1588649400,41798,42381,41400,42298,63143,35061.6
1588735800,42400,42777,42060,42257,56580,36520.5
1588822200,42302,43564,42121,43494,66326,38165.75
1588908600,43475,44131,43250,43667,85231,41326.55
1589167800,43801,43957,43270,43599,63844,43404.15
1589254200,43411,43780,43325,43442,56008,45115.75
1589340600,43550,43740,43155,43380,59038,46408.5
1589427000,43400,44590,43400,44515,69262,48624.5
1589513400,44600,47181,44600,47065,105162,52207.1
1589772600,48040,49495,47200,48060,133537,57658.8
1589859000,48246,49322,47680,49164,88840,60224.4
1589945400,49300,49982,48775,49415,94542,62770.7
1590031800,49071,49071,47500,47726,96185,64429.7
1590118200,47720,48799,47449,48704,90938,68439.75
1590406200,48200,48725,48020,48608,37329,69469.65
1590463800,48800,49363,48006,48198,89020,72822.35
1590550200,48150,48842,47318,48763,108639,76813.45
1590636600,48763,49350,48601,48925,90796,78073.9
1590723000,48940,50498,48832,50439,98169,80715.1
1590982200,50500,51400,50130,50949,113621,83310.5
1591068600,51200,51200,49024,49452,109091,85607.9
1591155000,49380,49828,48175,48864,123119,88934.85
1591241400,48712,49395,48453,49242,111175,91177.3
1591327800,49005,49083,47700,47913,101133,91972.4
1591587000,48105,48669,48070,48538,85609,93060.65
1591673400,48700,48781,48216,48513,78305,94175.5
1591759800,48503,49330,48251,48451,91882,95817.7
1591846200,48600,49826,48600,49026,112262,97967.7
1591932600,48556,48740,47957,48054,85230,96971.1
1592191800,48139,48139,46850,47737,101599,95374.2
1592278200,47905,48714,47801,48599,92169,95540.65
1592364600,48212,48738,48100,48689,59917,93809.4
1592451000,48800,48900,47930,48115,77257,92863
