time,open,high,low,close,"INDIAVIX, NSE: Open","INDIAVIX, NSE: High","INDIAVIX, NSE: Low","INDIAVIX, NSE: Close",Volume,Volume MA
1374205500,6057.2002,6066.8501,6020.25,6029.2002,18.27,18.280001,17.709999,18.129999,NaN,NaN
1374464700,6009.75,6064.1499,6004.25,6031.7998,18.030001,18.66,17.620001,17.629999,NaN,NaN
1374551100,6064.2998,6093.3501,6061.2998,6077.7998,17.629999,17.629999,16.43,16.719999,NaN,NaN
1374637500,6032.2002,6047.25,5962.6001,5990.5,16.719999,18.049999,16.6,16.91,NaN,NaN
1374723900,5970.3999,5990.6499,5896.3999,5907.5,16.98,17.09,16.18,16.719999,NaN,NaN
1374810300,5937.9502,5944.5,5869.5,5886.2002,16.540001,17.049999,16.27,16.780001,NaN,NaN
1375069500,5869.9502,5886,5825.7998,5831.6499,16.780001,18.42,16.780001,18.25,NaN,NaN
1375155900,5836.0498,5861.2998,5747.6001,5755.0498,18.25,18.459999,17.059999,18.120001,NaN,NaN
1375242300,5738.3501,5752.1001,5675.75,5742,18.120001,19.290001,18.120001,18.77,NaN,NaN
1375328700,5776.8999,5808.5,5676.8501,5727.8501,18.77,20.9,17.719999,19.809999,NaN,NaN
1375415100,5750.0498,5761.8501,5649,5677.8999,19.809999,21.219999,19,20.889999,NaN,NaN
1375674300,5682.3999,5721,5661.5,5685.3999,20.889999,21.620001,20.559999,20.799999,NaN,NaN
1375760700,5664.8999,5664.8999,5521.7998,5542.25,20.799999,22.75,20.32,22.73,NaN,NaN
1375847100,5549.2998,5561.4502,5486.8501,5519.1001,22.73,23.280001,21.860001,22.040001,NaN,NaN
1375933500,5510.0498,5577.6001,5510.0498,5565.6499,22.040001,22.040001,20.59,21.190001,NaN,NaN
1376279100,5606.7002,5644.1001,5557.1001,5612.3999,21.190001,21.99,20.17,21.280001,NaN,NaN
1376365500,5600.25,5704.75,5578.8999,5699.2998,20.26,21.110001,19.07,19.26,NaN,NaN
1376451900,5715.3999,5754.5498,5690.2002,5742.2998,19.26,19.620001,18.27,18.700001,NaN,NaN
1376624700,5705.4502,5716.6001,5496.0498,5507.8501,18.700001,24.76,18.07,23.639999,NaN,NaN
1376883900,5497.5498,5499.6499,5360.6499,5414.75,23.639999,26.99,23.639999,25.59,NaN,NaN
1376970300,5353.4502,5417.7998,5306.3501,5401.4502,25.59,27.43,24.860001,27.23,NaN,NaN
1377056700,5494.4502,5504.1001,5268.4502,5302.5498,27.23,29.959999,24.25,28.09,NaN,NaN
1377143100,5282.7998,5418.9502,5254.0498,5408.4502,28.09,29.860001,27.99,29.059999,NaN,NaN
1377229500,5428.75,5478.7998,5377.7998,5471.75,27.68,27.84,25.34,25.75,NaN,NaN
1377488700,5499.3999,5528.7002,5454.4502,5476.5,25.75,27.43,24.719999,26.379999,NaN,NaN
1377575100,5426.5,5427.3999,5274.25,5287.4502,26.379999,30.040001,25.969999,29.42,NaN,NaN
1377661500,5233.4502,5317.7002,5118.8501,5285,29.42,36.02,29.42,32.380001,NaN,NaN
1377747900,5316.5,5428.8999,5303,5409.0498,32.380001,32.439999,28.83,29.41,NaN,NaN
1377834300,5407.4502,5493.2998,5360.2002,5471.7998,29.41,30.309999,27.110001,27.809999,NaN,NaN
1378093500,5480.25,5564.8999,5478.8501,5550.75,27.809999,28.549999,26.969999,27.549999,NaN,NaN
1378179900,5574.7002,5580.9502,5323.75,5341.4502,27.549999,32.66,26.76,32.490002,NaN,NaN
1378266300,5358.6499,5460.25,5318.8999,5448.1001,32.490002,33.02,30.83,31.110001,NaN,NaN
1378352700,5553.75,5625.75,5552.7002,5592.9502,31.110001,31.110001,27.51,28.530001,NaN,NaN
1378439100,5617.4502,5688.6001,5566.1499,5680.3999,28.530001,29.280001,27.629999,28.65,NaN,NaN
1378784700,5738.5,5904.8501,5738.2002,5896.75,28.65,29.52,27.09,29.440001,NaN,NaN
1378871100,5887.25,5924.3501,5832.7002,5913.1499,29.440001,31.16,28.48,29.75,NaN,NaN
1378957500,5931.1499,5932,5815.7998,5850.7002,29.75,30.799999,26.700001,29.709999,NaN,NaN
1379043900,5828,5884.2998,5822.8999,5850.6001,29.709999,29.709999,28.17,28.290001,NaN,NaN
1379303100,5930.2998,5957.25,5798.1499,5840.5498,28.290001,29.67,25.9,28.82,NaN,NaN
1379389500,5824.2002,5857.7998,5804.8999,5850.2002,28.82,29.58,27.6,27.93,NaN,NaN
1379475900,5872.75,5916.8999,5840.2002,5899.4502,27.93,28.49,26.99,27.690001,NaN,NaN
1379562300,6044.1499,6142.5,6040.1499,6115.5498,23.620001,25.360001,23.559999,24.5,NaN,NaN
1379648700,6104.5498,6130.9502,5932.8501,6012.1001,24.5,26.18,23.4,24.73,NaN,NaN
1379907900,5945.7998,5989.3999,5871.3999,5889.75,24.73,27.24,24.73,27.02,NaN,NaN
1379994300,5855,5938.3999,5854.5498,5892.4502,27.02,28.49,26.27,26.719999,NaN,NaN
1380080700,5901.5498,5910.5498,5811.1001,5873.8501,26.719999,27.049999,25.049999,25.68,NaN,NaN
1380167100,5872.7998,5917.6499,5864.1001,5882.25,25.68,25.799999,23.57,24,NaN,NaN
1380253500,5905.5498,5909.2002,5819.2998,5833.2002,24,25.24,23.360001,24.059999,NaN,NaN
1380512700,5801.0498,5810.2002,5718.5,5735.2998,25,26.65,24.91,26.65,NaN,NaN
1380599100,5756.1001,5786.4502,5700.9502,5780.0498,26.65,28.02,25.74,25.77,NaN,NaN
1380771900,5819.1001,5917.6001,5802.7002,5909.7002,25.77,25.889999,24.93,25.17,NaN,NaN
1380858300,5891.2998,5950.4502,5885,5907.2998,24.5,26.74,24.5,26.129999,NaN,NaN
1381117500,5889.0498,5912,5825.8501,5906.1499,26.129999,27.93,26.129999,26.83,NaN,NaN
1381203900,5975,5981.7002,5913,5928.3999,26.83,27.379999,24.65,26.549999,NaN,NaN
1381290300,5893.25,6015.5,5877.1001,6007.4502,26.030001,27.16,25.75,25.870001,NaN,NaN
1381376700,6001.0498,6033.9502,5979.7998,6020.9502,25.870001,26.950001,25.02,25.879999,NaN,NaN
1381463100,6104.8501,6107.6001,6046.3999,6096.2002,23.08,25.42,23.08,23.59,NaN,NaN
1381722300,6093,6124.1001,6082.8999,6112.7002,23.59,24.42,22.719999,22.85,NaN,NaN
1381808700,6147.5498,6156.2998,6056.5498,6089.0498,22.85,23.99,20.91,23.24,NaN,NaN
1381981500,6098.5,6110.75,6032.5498,6045.8501,23.24,23.24,21.02,21.059999,NaN,NaN
1382067900,6070.8999,6201.4502,6070.8999,6189.3501,21.059999,21.059999,19.32,20.120001,NaN,NaN
1382327100,6202,6218.9502,6163.2998,6204.9502,19.16,21.1,19.16,20.18,NaN,NaN
1382413500,6192.2998,6220.1001,6181.7998,6202.7998,20.18,20.43,19.209999,19.959999,NaN,NaN
1382499900,6209.5498,6217.9502,6116.6001,6178.3501,19.959999,20.790001,18.76,20.35,NaN,NaN
1382586300,6162.7998,6252.4502,6142.9502,6164.3501,20.35,21.27,19.200001,20.639999,NaN,NaN
1382672700,6154,6174.75,6125.9502,6144.8999,20.639999,21.040001,19.870001,20.42,NaN,NaN
1382931900,6155.1001,6168.75,6094.1001,6101.1001,20.42,21.559999,20.110001,21.290001,NaN,NaN
1383018300,6107.5498,6228.0498,6079.2002,6220.8999,21.290001,21.540001,19.6,19.76,NaN,NaN
1383104700,6230.7998,6269.2002,6222.6001,6251.7002,19.76,20.059999,18.84,19.530001,NaN,NaN
1383191100,6237.1499,6309.0498,6235.8999,6299.1499,19.530001,19.75,18.209999,18.389999,NaN,NaN
1383277500,6289.75,6332.6001,6286.9502,6307.2002,18.389999,19.389999,17.860001,18.639999,NaN,NaN
1383623100,6282.1499,6304.75,6244.2998,6253.1499,19.49,20.26,19.280001,19.940001,NaN,NaN
1383709500,6260.5498,6269.7002,6208.7002,6215.1499,19.940001,20.459999,18.549999,20.25,NaN,NaN
1383795900,6228.8999,6288.9502,6180.7998,6187.25,20.25,20.629999,19.620001,19.870001,NaN,NaN
1383882300,6170.1499,6185.1499,6120.9502,6140.75,19.870001,20.49,19.16,19.639999,NaN,NaN
1384141500,6110.3999,6141.6499,6067.75,6078.7998,19.639999,20.709999,19.32,19.98,NaN,NaN
1384227900,6087.25,6108.7002,6011.75,6018.0498,19.98,20.860001,18.73,20.860001,NaN,NaN
1384314300,5998.8501,6042.25,5972.4502,5989.6001,20.860001,21.120001,20.15,20.450001,NaN,NaN
1384400700,6037,6101.6499,6036.6499,6056.1499,18.620001,19.6,18.58,19.26,NaN,NaN
1384746300,6111.0498,6196.7998,6110.3999,6189,19.26,19.549999,17.48,18.82,NaN,NaN
1384832700,6197.25,6212.3999,6180.2002,6203.3501,17.700001,19.389999,17.700001,19.299999,NaN,NaN
1384919100,6186.8501,6204.3501,6106.9502,6122.8999,19.299999,20.879999,18.24,20.83,NaN,NaN
1385005500,6096.5,6097.3501,5985.3999,5999.0498,20.83,22.360001,19.76,21.139999,NaN,NaN
1385091900,6027.3501,6049.6001,5972.7998,5995.4502,21.139999,21.32,19.969999,20.040001,NaN,NaN
1385351100,6035.9502,6123.5,6035.9502,6115.3501,20.040001,21.27,19.49,21.049999,NaN,NaN
1385437500,6099.25,6112.7002,6047.75,6059.1001,21.049999,22.01,20.299999,21.59,NaN,NaN
1385523900,6062.7002,6074,6030.2998,6057.1001,21.59,22.01,20.540001,21.139999,NaN,NaN
1385610300,6092,6112.9502,6068.2998,6091.8501,20.18,20.91,20.18,20.709999,NaN,NaN
1385696700,6103.8999,6182.5,6103.7998,6176.1001,20.370001,21.530001,20.25,21.379999,NaN,NaN
1385955900,6171.1499,6228.7002,6171.1499,6217.8501,21.379999,23.360001,21.299999,23.360001,NaN,NaN
1386042300,6204.25,6225.3999,6191.3999,6201.8501,23.360001,25.09,22.959999,24.719999,NaN,NaN
1386128700,6187.9502,6209.1499,6149.8999,6160.9502,24.719999,25.450001,23.34,23.709999,NaN,NaN
1386215100,6262.4502,6300.5498,6232,6241.1001,20.58,22.07,20.08,21.68,NaN,NaN
1386301500,6234.3999,6275.3501,6230.75,6259.8999,21.68,22.360001,21.08,22.209999,NaN,NaN
1386560700,6415,6415.25,6345,6363.8999,22.209999,22.209999,18.09,19.16,NaN,NaN
1386647100,6354.7002,6362.25,6307.5498,6332.8501,19.16,19.16,17.959999,17.98,NaN,NaN
1386733500,6307.2002,6326.6001,6280.25,6307.8999,17.98,18.530001,17.08,17.540001,NaN,NaN
1386819900,6276.75,6286.8501,6230.5498,6237.0498,17.030001,17.93,17.030001,17.74,NaN,NaN
1386906300,6201.2998,6208.6001,6161.3999,6168.3999,16.790001,18,16.790001,17.84,NaN,NaN
1387165500,6168.3501,6183.25,6146.0498,6154.7002,17.84,18.76,17.540001,18.360001,NaN,NaN
1387251900,6178.2002,6190.5498,6133,6139.0498,18.360001,18.610001,17.129999,18.33,NaN,NaN
1387338300,6129.9502,6236,6129.9502,6217.1499,18.33,18.459999,17.059999,17.540001,NaN,NaN
1387424700,6253.8999,6263.75,6150.7002,6166.6499,17.540001,17.540001,15.63,16.58,NaN,NaN
1387511100,6179.9502,6284.5,6170.3501,6274.25,16.58,16.719999,15.51,16.02,NaN,NaN
1387770300,6267.2002,6317.5,6266.9502,6284.5,16.02,17.129999,15.91,16.26,NaN,NaN
1387856700,6296.4502,6301.5,6262,6268.3999,16.26,16.940001,15.52,15.58,NaN,NaN
1388029500,6270.1001,6302.75,6259.4502,6278.8999,15.58,16.27,14.62,14.88,NaN,NaN
1388115900,6292.7998,6324.8999,6289.3999,6313.7998,14.88,15.51,14.62,14.66,NaN,NaN
1388375100,6336.3999,6344.0498,6273.1499,6291.1001,14.66,15.52,14.66,15.08,NaN,NaN
1388461500,6307.3501,6317.2998,6287.2998,6304,15.08,15.44,14.75,15.12,NaN,NaN
1388547900,6323.7998,6327.2002,6298.25,6301.6499,15.12,15.58,15.1,15.58,NaN,NaN
1388634300,6301.25,6358.2998,6211.2998,6221.1499,15.58,16.969999,15.33,16.549999,NaN,NaN
1388720700,6194.5498,6221.7002,6171.25,6211.1499,16.549999,17.32,15.79,15.87,NaN,NaN
1388979900,6220.8501,6224.7002,6170.25,6191.4502,15.87,16.91,15.87,16.5,NaN,NaN
1389066300,6203.8999,6221.5,6144.75,6162.25,16.5,16.91,16.1,16.32,NaN,NaN
1389152700,6178.0498,6192.1001,6160.3501,6174.6001,16.32,16.48,15.82,16.32,NaN,NaN
1389239100,6181.7002,6188.0498,6148.25,6168.3501,16.32,16.639999,15.9,16.18,NaN,NaN
1389325500,6178.8501,6239.1001,6139.6001,6171.4502,16.18,16.370001,15.02,15.58,NaN,NaN
1389584700,6189.5498,6288.2002,6189.5498,6272.75,15.58,16.030001,14.61,15.95,NaN,NaN
1389671100,6260.25,6280.3501,6234.1499,6241.8501,15.95,16.27,15.13,15.74,NaN,NaN
1389757500,6265.9502,6325.2002,6265.2998,6320.8999,15.74,15.88,14.7,15.42,NaN,NaN
1389843900,6341.3501,6346.5,6299.8501,6318.8999,15.42,15.82,14.4,15.54,NaN,NaN
1389930300,6306.25,6327.1001,6246.3501,6261.6499,15.54,15.83,14.1,15.41,NaN,NaN
1390189500,6261.75,6307.4502,6243.3501,6303.9502,15.41,16.07,14.77,15.35,NaN,NaN
1390275900,6320.1499,6330.2998,6297.8999,6313.7998,15.35,15.71,13.88,15.55,NaN,NaN
1390362300,6309.0498,6349.9502,6287.4502,6338.9502,15.55,15.87,14.92,15.85,NaN,NaN
1390448700,6325.9502,6355.6001,6316.3999,6345.6499,15.85,16.030001,15.14,15.58,NaN,NaN
1390535100,6301.6499,6331.4502,6263.8999,6266.75,15.58,16.18,15.24,15.83,NaN,NaN
1390794300,6186.2998,6188.5498,6130.25,6135.8501,15.83,18.67,15.83,18.67,NaN,NaN
1390880700,6131.8501,6163.6001,6085.9502,6126.25,18.67,18.719999,17.610001,17.719999,NaN,NaN
1390967100,6161,6170.4502,6109.7998,6120.25,17.719999,18.15,16.73,18.040001,NaN,NaN
1391053500,6067,6082.8501,6027.25,6073.7002,18.040001,18.34,17.07,17.25,NaN,NaN
1391139900,6082.75,6097.8501,6067.3501,6089.5,17.25,17.33,16.639999,16.82,NaN,NaN
1391399100,6058.7998,6074.8501,5994.4502,6001.7998,16.82,18.34,16.82,18.27,NaN,NaN
1391485500,5947.6001,6017.7998,5933.2998,6000.8999,18.27,19.82,18.049999,18.690001,NaN,NaN
1391571900,6004.25,6028.0498,5962.0498,6022.3999,18.690001,20.09,17.74,18.93,NaN,NaN
1391658300,6028.3501,6048.3501,5965.3999,6036.2998,18.93,20.23,18,18.940001,NaN,NaN
1391744700,6077.6499,6079.9502,6030.8999,6063.2002,18.940001,19.110001,17.700001,18.549999,NaN,NaN
1392003900,6072.7998,6083.0498,6046.3999,6053.4502,18.549999,19.200001,17.58,19.049999,NaN,NaN
1392090300,6072.4502,6081.8501,6053.25,6062.7002,19.049999,19.049999,17.4,18.629999,NaN,NaN
1392176700,6085.3501,6106.6001,6077.3999,6084,18.629999,18.629999,16.120001,17.43,NaN,NaN
1392263100,6087.5498,6094.3999,5991.1001,6001.1001,17.43,17.959999,15.22,17.799999,NaN,NaN
1392349500,6023.75,6056.3999,5984.6001,6048.3501,17.799999,17.83,15.61,16.66,NaN,NaN
1392608700,6057.1001,6080.6499,6038.2998,6073.2998,16.66,17.02,15.54,15.83,NaN,NaN
1392695100,6071.2998,6141.7002,6066.7998,6127.1001,15.83,15.83,13.68,15.41,NaN,NaN
1392781500,6132.0498,6160.3501,6125.75,6152.75,15.41,15.41,14.05,15.07,NaN,NaN
1392867900,6127.1499,6129.1001,6086.4502,6091.4502,15.07,15.72,14.27,15.16,NaN,NaN
1392954300,6108.2998,6159.6499,6108,6155.4502,15.16,15.16,13.88,14.04,NaN,NaN
1393213500,6140.9502,6191.8501,6130.7998,6186.1001,14.04,14.83,13.69,14.36,NaN,NaN
1393299900,6205.7002,6216.8501,6176.6001,6200.0498,14.36,14.36,13.53,13.95,NaN,NaN
1393386300,6202.4502,6245.9502,6202.1001,6238.7998,13.95,14.2,13.24,13.95,NaN,NaN
1393559100,6228.4502,6282.7002,6228.1001,6276.9502,13.96,14.87,13.55,14.18,NaN,NaN
1393818300,6264.3501,6277.75,6212.25,6221.4502,14.18,15.73,13.94,15.28,NaN,NaN
1393904700,6216.75,6302.1499,6215.7002,6297.9502,15.28,15.37,13.93,14.39,NaN,NaN
1393991100,6328.4502,6336.25,6287.7998,6328.6499,14.39,14.43,13.34,13.84,NaN,NaN
1394077500,6344.75,6406.6001,6339.7002,6401.1499,13.84,14.64,12.5,14.48,NaN,NaN
1394163900,6413.9502,6537.7998,6413.5498,6526.6499,14.48,16.91,13.26,16.719999,NaN,NaN
1394423100,6491.7002,6562.2002,6487.3501,6537.25,16.719999,17.99,15.95,17.780001,NaN,NaN
1394509500,6537.3501,6562.8501,6494.25,6511.8999,17.780001,17.92,14.27,17.33,NaN,NaN
1394595900,6497.5,6546.1499,6487.2998,6516.8999,17.33,17.440001,16.09,17.040001,NaN,NaN
1394682300,6491.75,6561.4502,6476.6499,6493.1001,17.040001,17.08,14.65,16.82,NaN,NaN
1394768700,6447.25,6518.4502,6432.7002,6504.2002,16.82,17.290001,14.29,16.450001,NaN,NaN
1395114300,6532.4502,6574.9502,6497.6499,6516.6499,16.450001,17.559999,15.73,17.129999,NaN,NaN
1395200700,6530,6541.2002,6506,6524.0498,17.129999,17.33,15.67,16.879999,NaN,NaN
1395287100,6508.3501,6523.6499,6473.25,6483.1001,16.879999,17.15,15.41,16.91,NaN,NaN
1395373500,6515.2002,6522.8999,6485.7002,6493.2002,16.91,16.91,14.39,16.18,NaN,NaN
1395632700,6510.5,6591.5,6510.5,6583.5,15.88,17.200001,15.24,16.540001,NaN,NaN
1395719100,6550.1001,6595.5498,6544.8501,6589.75,16.540001,17.129999,15.42,16.92,NaN,NaN
1395805500,6615.6499,6627.4502,6580.6001,6601.3999,16.92,18.25,15.72,17.77,NaN,NaN
1395891900,6613.1001,6673.9502,6599.5,6641.75,17.77,18.73,17.24,18.370001,NaN,NaN
1395978300,6673.0498,6702.6001,6643.7998,6695.8999,18.370001,19.15,17.1,18.629999,NaN,NaN
1396237500,6723.1499,6730.0498,6662.3999,6704.2002,18.629999,21.799999,17.49,21.620001,NaN,NaN
1396323900,6729.5,6732.25,6675.4502,6721.0498,21.620001,21.67,19.540001,20.690001,NaN,NaN
1396410300,6757.6001,6763.5,6723.6001,6752.5498,20.690001,21.299999,16.860001,21.209999,NaN,NaN
1396496700,6772.0498,6776.75,6696.8999,6736.1001,21.209999,22.309999,17.309999,22.110001,NaN,NaN
1396583100,6741.8501,6741.8501,6685.1499,6694.3501,22.110001,22.83,16.67,22.690001,NaN,NaN
1396842300,6694.25,6725.1499,6650.3999,6695.0498,22.690001,25.49,17.690001,24.950001,NaN,NaN
1397015100,6722,6808.7002,6705.1001,6796.2002,24.950001,27.09,22.389999,26.91,NaN,NaN
1397101500,6803.0498,6819.0498,6777.2998,6796.3999,26.91,29.709999,21.110001,28.719999,NaN,NaN
1397187900,6758.3501,6789.3501,6743.1499,6776.2998,28.719999,29.48,20.83,29.190001,NaN,NaN
1397533500,6792.7002,6813.3999,6711.75,6733.1001,29.184999,32.619999,22.872499,31.875,NaN,NaN
1397619900,6727.25,6748.6499,6665.1499,6675.2998,31.875,32.077499,21.674999,31.16,NaN,NaN
1397706300,6695.4502,6783.0498,6684.3999,6779.3999,31.16,31.33,21.645,30.852501,NaN,NaN
1398051900,6789.25,6825.4502,6786.8999,6817.6499,30.852501,38.0425,30.852501,34.384998,NaN,NaN
1398138300,6822.8999,6838,6806.25,6815.3501,34.384998,37.23,32.939999,33.355,NaN,NaN
1398224700,6823.25,6861.6001,6820.75,6840.7998,33.355,34.25,28.07,31.1325,NaN,NaN
1398397500,6855.7998,6869.8501,6772.8501,6782.75,31.1325,32.98,30.115,30.68,NaN,NaN
1398656700,6778.5498,6786.25,6750.2998,6761.25,30.68,31.924999,30.502501,31.385,NaN,NaN
1398743100,6769,6779.7002,6708.6499,6715.25,31.385,32.435001,30.4925,31.049999,NaN,NaN
1398829500,6724.9502,6780.1499,6656.7998,6696.3999,31.049999,31.4625,30.025,30.592501,NaN,NaN
1399002300,6709.9502,6737.6499,6689.5,6694.7998,30.592501,33.422501,29.182501,33.055,NaN,NaN
1399261500,6681.6499,6741.0498,6680.4502,6699.3501,33.055,35.305,30.987499,34.1875,NaN,NaN
1399347900,6719.25,6743.4502,6701.8999,6715.2998,34.1875,34.302502,31.365,33.267502,NaN,NaN
1399434300,6708.6001,6718.75,6642.8999,6652.5498,33.267502,34.455002,30.3125,33.612499,NaN,NaN
1399520700,6669.8999,6688.3999,6638.5498,6659.8501,33.612499,35.009998,29.610001,34.299999,NaN,NaN
1399607100,6654.1499,6871.3501,6652.1499,6858.7998,34.299999,38.9575,32.677502,37.705002,NaN,NaN
1399866300,6863.3999,7020.0498,6862.8999,7014.25,37.705002,39.299999,33.814999,37.105,NaN,NaN
1399952700,7080,7172.3501,7067.1499,7108.75,37.105,37.105,28.245001,32.047501,NaN,NaN
1400039100,7112,7142.25,7080.8999,7108.75,32.047501,32.994999,28.610001,32.419998,NaN,NaN
1400125500,7111.2998,7152.5498,7082.5498,7123.1499,32.419998,37.48,31.137501,36.764999,NaN,NaN
1400211900,7270.2002,7563.5,7130.6499,7203,36.764999,36.764999,21.737499,24.2925,NaN,NaN
1400471100,7276.8501,7291.1001,7193.5498,7263.5498,24.2925,24.2925,19.620001,20.629999,NaN,NaN
1400557500,7309.9502,7353.6499,7247.7002,7275.5,20.629999,21.129999,16.17,19.2325,NaN,NaN
1400643900,7274.8501,7287.1499,7206.7002,7252.8999,19.2325,19.2325,14.5575,17.91,NaN,NaN
1400730300,7289.9502,7319.5498,7258.1499,7276.3999,17.91,18.682501,14.7575,17.834999,NaN,NaN
1400816700,7306.5,7381,7293.8999,7367.1001,17.834999,18.102501,13.9675,17.705,NaN,NaN
1401075900,7428.75,7504,7269.0498,7359.0498,17.705,20.5975,14.59,19.84,NaN,NaN
1401162300,7363.1001,7372.9502,7274.75,7318,19.84,21.415001,17.775,19.1,NaN,NaN
1401248700,7324.9502,7344.75,7302.6001,7329.6499,19.1,19.557501,17.3375,17.557501,NaN,NaN
1401335100,7316.6001,7325.3999,7224.3999,7235.6499,17.557501,17.775,16.17,16.690001,NaN,NaN
1401421500,7254.8501,7272.5,7118.4502,7229.9502,16.690001,16.9475,15.8725,16.334999,NaN,NaN
1401680700,7264.0498,7368.6001,7239.5,7362.5,16.334999,17.102501,15.7125,16.497499,NaN,NaN
1401767100,7375.3501,7424.9502,7342.1499,7415.8501,16.497499,16.895,15.1625,15.795,NaN,NaN
1401853500,7417.5498,7433.2998,7391.3501,7402.25,15.795,15.92,14.4425,15.565,NaN,NaN
1401939900,7399.75,7484.7002,7360.5,7474.1001,15.565,16.0425,14.125,15.4475,NaN,NaN
1402026300,7521.5,7592.7002,7497.6499,7583.3999,15.4475,16.455,13.7425,15.9825,NaN,NaN
1402285500,7621.6499,7673.7002,7580.25,7654.6001,15.9825,17.422501,14.6325,17.094999,NaN,NaN
1402371900,7679.0498,7683.2002,7579.2998,7656.3999,17.094999,18.125,14.385,16.6625,NaN,NaN
1402458300,7672.3999,7700.0498,7589.0498,7626.8501,16.6625,17.5,14.0025,17.059999,NaN,NaN
1402544700,7641.2998,7658,7593.7998,7649.8999,17.059999,17.4825,15.69,16.9025,NaN,NaN
1402631100,7668.2002,7678.5,7525.3501,7542.1001,16.9025,17.9625,14.5175,17.762501,NaN,NaN
1402890300,7534.7998,7548.6001,7487.5498,7533.5498,17.762501,18.535,15.255,17.9825,NaN,NaN
1402976700,7525.0498,7637.6001,7509.25,7631.7002,17.9825,18.477501,16.605,17.695,NaN,NaN
1403063100,7636.0498,7663,7515.5,7558.2002,17.695,19.135,14.55,18.58,NaN,NaN
1403149500,7580.0498,7606.4502,7502.5498,7540.7002,18.58,19.375,16.9575,18.7425,NaN,NaN
1403235900,7543.2998,7560.5498,7497.2998,7511.4502,18.7425,19.245001,15.5925,18.8475,NaN,NaN
1403495100,7514,7534.7998,7441.6001,7493.3501,18.8475,19.535,17.815001,18.9625,NaN,NaN
1403581500,7515.2002,7593.3501,7515.2002,7580.2002,18.9625,20.605,18.68,19.1875,NaN,NaN
1403667900,7588.5498,7589.25,7557.0498,7569.25,19.1875,20.1175,18.105,18.3125,NaN,NaN
1403754300,7554.1001,7570.2002,7481.2998,7493.2002,18.3125,18.497499,17.102501,17.702499,NaN,NaN
1403840700,7514.2002,7538.75,7482.2998,7508.7998,17.702499,18.370001,17.375,17.627501,NaN,NaN
1404099900,7534.0498,7623.6499,7531.6001,7611.3501,17.627501,18.452499,17.592501,17.872499,NaN,NaN
1404186300,7629,7649.5,7618.1499,7634.7002,17.872499,18.15,17.24,17.6625,NaN,NaN
1404272700,7683.0498,7732.3999,7677.2998,7725.1499,17.6625,17.790001,17.09,17.57,NaN,NaN
1404359100,7734.3501,7754.6499,7706.7998,7714.7998,17.57,18.262501,17.2325,17.805,NaN,NaN
1404445500,7718.1001,7758,7661.2998,7751.6001,17.805,18.684999,17.059999,18.155001,NaN,NaN
1404704700,7780.3999,7792,7755.1001,7787.1499,18.155001,19.575001,17.5525,19.407499,NaN,NaN
1404791100,7804.0498,7808.8501,7595.8999,7623.2002,19.407499,19.9475,18.155001,19.18,NaN,NaN
