time,open,high,low,close,"IN10Y, TVC: Open","IN10Y, TVC: High","IN10Y, TVC: Low","IN10Y, TVC: Close",Volume,Volume MA
1524541500,10578.1,10636.8,10569,10614.35,7.947,7.9473,7.9042,7.9042,NaN,NaN
1524627900,10612.4,10612.6,10536.45,10570.55,7.9042,7.9479,7.8894,7.9479,NaN,NaN
1524714300,10586.5,10628.4,10559.65,10617.8,7.9479,7.9483,7.9479,7.9483,NaN,NaN
1524800700,10651.65,10719.8,10647.55,10692.3,7.9485,7.9658,7.8848,7.9658,NaN,NaN
1525059900,10705.75,10759,10704.6,10739.35,7.966,7.966,7.966,7.966,NaN,NaN
1525232700,10783.85,10784.65,10689.8,10718.05,7.9667,8.01,7.9511,7.9511,NaN,NaN
1525319100,10720.15,10720.6,10647.45,10679.65,8.01,8.0103,8.01,8.0103,NaN,NaN
1525405500,10700.45,10700.45,10601.6,10618.25,8.0105,8.0105,8.0105,8.0105,NaN,NaN
1525664700,10653.15,10725.65,10635.65,10715.5,8.0107,8.0107,7.8897,7.8897,NaN,NaN
1525751100,10757.9,10758.55,10689.4,10717.8,7.8897,7.9486,7.8503,7.8555,NaN,NaN
1525837500,10693.35,10766.25,10689.85,10741.7,7.8555,7.9683,7.8389,7.9683,NaN,NaN
1525923900,10779.65,10785.55,10705,10716.55,7.9683,7.9685,7.9149,7.9373,NaN,NaN
1526010300,10741.95,10812.05,10724.45,10806.5,7.9373,8.0209,7.9373,7.948,NaN,NaN
1526269500,10815.15,10834.85,10774.75,10806.6,7.9482,8.0124,7.9482,8.0124,NaN,NaN
1526355900,10812.6,10929.2,10781.4,10801.85,7.9846,8.0913,7.9846,8.0563,NaN,NaN
1526442300,10751.95,10790.45,10699.7,10741.1,8.0563,8.1447,8.0563,8.0833,NaN,NaN
1526528700,10775.6,10777.25,10664.5,10682.7,8.0833,8.0836,7.6493,7.6493,NaN,NaN
1526615100,10671.85,10674.95,10589.1,10596.4,7.6495,8.1066,7.6495,8.0663,NaN,NaN
1526874300,10616.7,10621.7,10505.8,10516.7,8.0666,8.0666,8.0368,8.0386,NaN,NaN
1526960700,10518.45,10558.6,10490.55,10536.7,8.0386,8.1107,8.0319,8.0493,NaN,NaN
1527047100,10521.1,10533.55,10417.8,10430.35,8.0493,8.0764,8.0493,8.0676,NaN,NaN
1527133500,10464.85,10535.15,10419.8,10513.85,8.0676,8.1118,8.0626,8.0679,NaN,NaN
1527219900,10533.05,10628.05,10524,10605.15,8.0679,8.0769,8.0244,8.0244,NaN,NaN
1527479100,10648.35,10709.8,10640.55,10688.65,8.0244,8.0244,7.9703,7.9703,NaN,NaN
1527565500,10689.4,10717.25,10616.1,10633.3,7.9703,8.0421,7.9703,8.0072,NaN,NaN
1527651900,10579,10648.7,10558.45,10614.35,8.0072,8.008,8.001,8.008,NaN,NaN
1527738300,10670.1,10763.8,10620.4,10736.15,8.008,8.0432,8.008,8.0344,NaN,NaN
1527824700,10738.45,10764.75,10681.5,10696.2,8.0344,8.0874,8.0344,8.0593,NaN,NaN
1528083900,10765.95,10770.3,10618.35,10628.5,8.0595,8.0964,8.0595,8.0859,NaN,NaN
1528170300,10630.7,10633.15,10550.9,10593.15,8.0859,8.1134,8.0703,8.0703,NaN,NaN
1528256700,10603.45,10698.35,10587.5,10684.65,8.0703,8.0976,8.036,8.0976,NaN,NaN
1528343100,10722.6,10818,10722.6,10768.35,8.0976,8.1508,8.0363,8.1508,NaN,NaN
1528429500,10736.4,10779.45,10709.05,10767.65,8.1508,8.1511,8.1299,8.1299,NaN,NaN
1528688700,10781.85,10850.55,10777.05,10786.95,8.1869,8.1869,8.1691,8.1691,NaN,NaN
1528775100,10816.15,10856.55,10789.4,10842.85,8.1691,8.1783,8.1128,8.1694,NaN,NaN
1528861500,10887.5,10893.25,10842.65,10856.7,8.1694,8.1704,8.0978,8.1526,NaN,NaN
1528947900,10832.9,10833.7,10773.55,10808.05,8.1526,8.1529,8.1352,8.1352,NaN,NaN
1529034300,10808.65,10834,10755.4,10817.7,8.1352,8.1355,8.1352,8.1355,NaN,NaN
1529293500,10830.2,10830.2,10787.35,10799.85,8.1358,8.1358,8.0564,8.0736,NaN,NaN
1529379900,10789.45,10789.45,10701.2,10710.45,8.0736,8.1096,8.0672,8.0738,NaN,NaN
1529466300,10734.65,10781.8,10724.05,10772.05,8.0738,8.0752,8.0364,8.0558,NaN,NaN
1529552700,10808.45,10809.6,10725.9,10741.1,8.0558,8.056,8.0314,8.049,NaN,NaN
1529639100,10742.7,10837,10710.45,10821.85,8.049,8.0493,8.049,8.0493,NaN,NaN
1529898300,10822.9,10831.05,10753.05,10762.45,8.076,8.0849,8.076,8.0849,NaN,NaN
1529984700,10742.7,10805.25,10732.55,10769.15,8.0849,8.0852,8.0499,8.0499,NaN,NaN
1530071100,10785.5,10785.5,10652.4,10671.4,8.0507,8.1215,8.0507,8.1038,NaN,NaN
1530157500,10660.8,10674.2,10557.7,10589.1,8.1038,8.1573,8.1038,8.1573,NaN,NaN
1530243900,10612.85,10723.05,10612.35,10714.3,8.1573,8.1576,8.069,8.1576,NaN,NaN
1530503100,10732.35,10736.15,10604.65,10657.3,8.1579,8.1579,8.1224,8.1313,NaN,NaN
1530589500,10668.6,10713.3,10630.25,10699.9,8.1313,8.1583,8.1313,8.1583,NaN,NaN
1530675900,10715,10777.15,10677.75,10769.9,8.1583,8.1592,8.1583,8.1592,NaN,NaN
1530762300,10786.05,10786.05,10726.25,10749.75,8.1592,8.1596,8.1592,8.1596,NaN,NaN
1530848700,10744.15,10816.35,10735.05,10772.65,8.1596,8.1599,8.1296,8.1296,NaN,NaN
1531107900,10838.3,10860.35,10807.15,10852.9,8.13,8.13,8.13,8.13,NaN,NaN
1531194300,10902.75,10956.9,10876.65,10947.25,8.1303,8.1516,8.1303,8.1338,NaN,NaN
1531280700,10956.4,10976.65,10923,10948.3,8.1338,8.1973,8.1338,8.1973,NaN,NaN
1531367100,11006.95,11078.3,10999.65,11023.2,8.1973,8.1976,8.0641,8.0641,NaN,NaN
1531453500,11056.9,11071.35,10999.75,11018.9,8.1619,8.1622,8.0502,8.0821,NaN,NaN
1531712700,11018.95,11019.5,10926.25,10936.85,8.0824,8.0824,8.0736,8.0736,NaN,NaN
1531799100,10939.65,11018.5,10925.6,11008.05,8.0739,8.0739,8.0721,8.0721,NaN,NaN
1531885500,11060.2,11076.2,10956.3,10980.45,8.0721,8.073,8.0721,8.073,NaN,NaN
1531971900,10999.5,11006.5,10935.45,10957.1,8.0734,8.0751,8.0734,8.0751,NaN,NaN
1532058300,10963.5,11030.25,10946.2,11010.2,8.0751,8.0843,8.0751,8.0843,NaN,NaN
1532317500,11019.85,11093.4,11010.95,11084.75,8.0847,8.0935,8.0758,8.0935,NaN,NaN
1532403900,11109,11143.4,11092.5,11134.3,8.0935,8.1295,8.0935,8.1295,NaN,NaN
1532490300,11148.4,11157.15,11113.25,11132,8.1305,8.1663,8.1305,8.1663,NaN,NaN
1532576700,11132.95,11185.85,11125.7,11167.3,8.1663,8.1663,8.0949,8.0949,NaN,NaN
1532663100,11232.75,11283.4,11210.25,11278.35,8.0949,8.0952,8.0949,8.0952,NaN,NaN
1532922300,11296.65,11328.1,11261.45,11319.55,8.0955,8.0955,8.0777,8.0777,NaN,NaN
1533008700,11311.05,11366,11267.75,11356.5,8.0777,8.078,8.0777,8.078,NaN,NaN
1533095100,11359.8,11390.55,11313.55,11346.2,8.078,8.079,8.078,8.079,NaN,NaN
1533181500,11328.9,11328.9,11234.95,11244.7,8.0793,8.0793,7.9994,7.9994,NaN,NaN
1533267900,11297.8,11368,11294.55,11360.8,7.9994,8.0352,7.9994,8.0263,NaN,NaN
1533527100,11401.5,11427.65,11370.6,11387.1,8.0266,8.0533,8.0266,8.0533,NaN,NaN
1533613500,11423.15,11428.95,11359.7,11389.45,8.0533,8.0536,8.0447,8.0447,NaN,NaN
1533699900,11412.5,11459.95,11379.3,11450,8.0447,8.0457,8.0261,8.0457,NaN,NaN
1533786300,11493.25,11495.2,11454.1,11470.7,8.0457,8.046,8.0457,8.046,NaN,NaN
1533872700,11474.95,11478.75,11419.65,11429.5,8.0467,8.0467,8.0018,8.0022,NaN,NaN
1534131900,11369.6,11406.3,11340.3,11355.75,8.0025,8.0648,8.0025,8.0292,NaN,NaN
1534218300,11381.7,11452.45,11370.8,11435.1,8.0292,8.0302,8.0292,8.0302,NaN,NaN
1534391100,11397.15,11449.85,11366.25,11385.05,8.0305,8.093,8.0305,8.0912,NaN,NaN
1534477500,11437.15,11486.45,11431.8,11470.75,8.0912,8.0919,8.0022,8.0919,NaN,NaN
1534736700,11502.1,11565.3,11499.65,11551.75,8.0923,8.0923,8.0851,8.0851,NaN,NaN
1534823100,11576.2,11581.75,11539.6,11570.9,8.0851,8.0861,8.0486,8.0486,NaN,NaN
1534995900,11620.7,11620.7,11546.7,11582.75,8.0489,8.0865,8.0489,8.0722,NaN,NaN
1535082300,11566.6,11604.6,11532,11557.1,8.0722,8.0994,8.0722,8.0994,NaN,NaN
1535341500,11605.85,11700.95,11595.6,11691.95,8.0998,8.0998,8.0514,8.055,NaN,NaN
1535427900,11731.95,11760.2,11710.5,11738.5,8.055,8.0782,7.7893,8.0782,NaN,NaN
1535514300,11744.95,11753.2,11678.85,11691.9,8.0782,8.0793,8.0782,8.0793,NaN,NaN
1535600700,11694.75,11698.8,11639.7,11676.8,8.0796,8.1048,8.0796,8.1048,NaN,NaN
1535687100,11675.85,11727.65,11640.1,11680.5,8.1048,8.1052,8.098,8.098,NaN,NaN
1535946300,11751.8,11751.8,11567.4,11582.35,8.0983,8.1235,8.0893,8.1235,NaN,NaN
1536032700,11598.75,11602.55,11496.85,11520.3,8.1235,8.2527,8.1235,8.2527,NaN,NaN
1536119100,11514.85,11542.65,11393.85,11476.95,8.2527,8.2535,8.2527,8.253,NaN,NaN
1536205500,11514.15,11562.25,11436.05,11536.9,8.253,8.2533,8.1789,8.1789,NaN,NaN
1536291900,11558.25,11603,11484.4,11589.1,8.1789,8.1791,8.1789,8.1791,NaN,NaN
1536551100,11570.25,11573,11427.3,11438.1,8.2545,8.2924,8.2545,8.2545,NaN,NaN
1536637500,11476.85,11479.4,11274,11287.5,8.2545,8.2554,8.2545,8.2554,NaN,NaN
1536723900,11340.1,11380.75,11250.2,11369.9,8.2554,8.2561,8.2554,8.2561,NaN,NaN
1536896700,11443.5,11523.25,11430.55,11515.2,8.2564,8.2564,8.2564,8.2564,NaN,NaN
1537155900,11464.95,11464.95,11366.9,11377.75,8.2565,8.3384,8.256,8.256,NaN,NaN
1537242300,11381.55,11411.45,11268.95,11278.9,8.256,8.2568,8.256,8.2568,NaN,NaN
1537328700,11326.65,11332.05,11210.9,11234.35,8.2568,8.2809,8.2568,8.2754,NaN,NaN
1537501500,11271.3,11346.8,10866.45,11143.1,8.2757,8.2757,8.2757,8.2757,NaN,NaN
1537760700,11164.4,11170.15,10943.6,10967.4,8.2121,8.276,8.203,8.254,NaN,NaN
1537847100,10969.95,11080.6,10882.85,11067.45,8.254,8.2543,8.2433,8.2433,NaN,NaN
1537933500,11145.55,11145.55,10993.05,11053.8,8.2433,8.2442,8.1677,8.1677,NaN,NaN
1538019900,11079.8,11089.45,10953.35,10977.55,8.2405,8.2411,8.15,8.15,NaN,NaN
1538106300,11008.1,11034.1,10850.3,10930.45,8.2206,8.2208,8.1594,8.1685,NaN,NaN
1538365500,10930.9,11035.65,10821.55,11008.3,8.1687,8.1687,8.0781,8.0962,NaN,NaN
1538538300,10982.7,10989.05,10843.75,10858.25,8.0969,8.1114,8.0969,8.1114,NaN,NaN
1538624700,10754.7,10754.7,10547.25,10599.25,8.1117,8.2795,8.1117,8.2795,NaN,NaN
1538711100,10514.1,10540.65,10261.9,10316.45,8.2795,8.2798,8.1883,8.1883,NaN,NaN
1538970300,10310.15,10398.35,10198.4,10348.05,8.1886,8.1886,8.1886,8.1886,NaN,NaN
1539056700,10390.3,10397.6,10279.35,10301.05,8.1888,8.1888,8.0889,8.1161,NaN,NaN
1539143100,10331.85,10482.35,10318.25,10460.1,8.1888,8.1897,8.1441,8.1441,NaN,NaN
1539229500,10169.8,10335.95,10138.6,10234.65,8.1441,8.1444,8.108,8.108,NaN,NaN
1539315900,10331.55,10492.45,10322.15,10472.5,8.108,8.1174,8.0539,8.0901,NaN,NaN
1539575100,10524.2,10526.3,10410.15,10512.5,8.0907,8.0997,8.078,8.0816,NaN,NaN
1539661500,10550.15,10604.9,10525.3,10584.75,8.0816,8.0824,8.0461,8.0461,NaN,NaN
1539747900,10688.7,10710.15,10436.45,10453.05,8.0461,8.0464,7.9922,8.0373,NaN,NaN
1539920700,10339.7,10380.1,10249.6,10303.55,7.9924,8.0466,7.9924,8.0466,NaN,NaN
1540179900,10405.85,10408.55,10224,10245.25,8.0469,8.0469,7.9891,8.0107,NaN,NaN
1540266300,10152.6,10222.1,10102.35,10146.8,8.0107,8.011,7.9749,7.9749,NaN,NaN
1540352700,10278.15,10290.65,10126.7,10224.75,7.9749,7.9756,7.8947,7.9306,NaN,NaN
1540439100,10135.05,10166.6,10079.3,10124.9,7.9306,7.9488,7.9039,7.9398,NaN,NaN
1540525500,10122.35,10128.85,10004.55,10030,7.9398,7.9542,7.9362,7.9362,NaN,NaN
1540784700,10078.1,10275.3,10020.35,10250.85,7.9364,7.9364,7.8325,7.8325,NaN,NaN
1540871100,10239.4,10285.1,10175.35,10198.4,7.8327,7.9583,7.8327,7.9223,NaN,NaN
1540957500,10209.55,10396,10105.1,10386.6,7.9223,7.959,7.8942,7.914,NaN,NaN
1541043900,10441.7,10441.9,10341.9,10380.45,7.914,7.9214,7.914,7.9214,NaN,NaN
1541130300,10462.3,10606.95,10457.7,10553,7.9216,7.9216,7.9216,7.9216,NaN,NaN
1541389500,10558.75,10558.8,10477,10524,7.9221,7.9221,7.9221,7.9221,NaN,NaN
1541475900,10552,10600.25,10491.45,10530,7.9228,7.9228,7.9228,7.9228,NaN,NaN
1541562300,10614.45,10616.45,10582.3,10598.4,7.923,7.923,7.923,7.923,NaN,NaN
1541735100,10614.7,10619.55,10544.85,10585.2,7.9233,7.9233,7.8352,7.8352,NaN,NaN
1541994300,10607.8,10645.5,10464.05,10482.2,7.8713,7.8713,7.8265,7.8516,NaN,NaN
1542080700,10451.9,10596.25,10440.55,10582.5,7.8516,7.8518,7.8088,7.8356,NaN,NaN
1542167100,10634.9,10651.6,10532.7,10576.3,7.8356,7.8363,7.738,7.738,NaN,NaN
1542253500,10580.6,10646.5,10557.5,10616.7,7.738,7.7649,7.7222,7.7222,NaN,NaN
1542339900,10644,10695.15,10631.15,10682.2,7.7649,7.8098,7.7649,7.8098,NaN,NaN
1542599100,10731.25,10774.7,10688.8,10763.4,7.8101,7.927,7.8101,7.927,NaN,NaN
1542685500,10740.1,10740.85,10640.85,10656.2,7.928,7.928,7.928,7.928,NaN,NaN
1542771900,10670.95,10671.3,10562.35,10600.05,7.9283,7.9283,7.9283,7.9283,NaN,NaN
1542858300,10612.65,10646.25,10512,10526.75,7.9285,7.9285,7.6988,7.6988,NaN,NaN
1543203900,10568.3,10637.8,10489.75,10628.6,7.699,7.699,7.6883,7.6883,NaN,NaN
1543290300,10621.45,10695.15,10596.35,10685.6,7.6885,7.6885,7.6885,7.6885,NaN,NaN
1543376700,10708.75,10757.8,10699.85,10728.85,7.689,7.6962,7.6428,7.6428,NaN,NaN
1543463100,10808.7,10883.05,10782.35,10858.7,7.6428,7.643,7.5898,7.6075,NaN,NaN
1543549500,10892.1,10922.45,10835.1,10876.75,7.6075,7.6077,7.6075,7.6077,NaN,NaN
1543808700,10930.7,10941.2,10845.35,10883.75,7.6079,7.6256,7.6079,7.6256,NaN,NaN
1543895100,10877.1,10890.95,10833.35,10869.5,7.6256,7.6613,7.608,7.608,NaN,NaN
1543981500,10820.45,10821.05,10747.95,10782.9,7.608,7.6086,7.4762,7.4762,NaN,NaN
1544067900,10718.15,10722.65,10588.25,10601.15,7.4763,7.5344,7.4763,7.5344,NaN,NaN
1544154300,10644.8,10704.55,10599.35,10693.7,7.5346,7.5346,7.5346,7.5346,NaN,NaN
1544413500,10508.7,10558.85,10474.95,10488.45,7.5736,7.618,7.5736,7.618,NaN,NaN
1544499900,10350.05,10567.15,10333.85,10549.15,7.618,7.6182,7.618,7.6182,NaN,NaN
1544586300,10591,10752.2,10560.8,10737.6,7.6187,7.6187,7.4543,7.486,NaN,NaN
1544672700,10810.75,10838.6,10749.5,10791.55,7.486,7.4861,7.4597,7.4685,NaN,NaN
1544759100,10784.5,10815.75,10752.1,10805.45,7.4685,7.5216,7.4685,7.4933,NaN,NaN
1545018300,10853.2,10900.35,10844.85,10888.35,7.4935,7.4935,7.4336,7.4336,NaN,NaN
1545104700,10850.9,10915.4,10819.1,10908.7,7.4338,7.469,7.4127,7.4162,NaN,NaN
1545191100,10930.55,10985.15,10928,10967.3,7.4162,7.4162,7.3291,7.3291,NaN,NaN
1545277500,10885.2,10962.55,10880.05,10951.7,7.3291,7.3293,7.3276,7.3293,NaN,NaN
1545363900,10944.25,10963.65,10738.65,10754,7.3293,7.3557,7.3293,7.3295,NaN,NaN
1545623100,10780.9,10782.3,10649.25,10663.5,7.3558,7.3996,7.347,7.347,NaN,NaN
1545795900,10635.45,10747.5,10534.55,10729.85,7.3473,7.3473,7.3123,7.3211,NaN,NaN
1545882300,10817.9,10834.2,10764.45,10779.8,7.3211,7.3649,7.3124,7.3212,NaN,NaN
1545968700,10820.95,10893.6,10817.15,10859.9,7.3212,7.365,7.3212,7.3563,NaN,NaN
1546227900,10913.2,10923.55,10853.2,10862.55,7.3564,7.4531,7.3564,7.4531,NaN,NaN
1546314300,10881.7,10923.6,10807.1,10910.1,7.4531,7.4531,7.38600016,7.41800022,NaN,NaN
1546400700,10868.85,10895.35,10735.05,10792.5,7.40899992,7.41499996,7.3499999,7.35400009,NaN,NaN
1546487100,10796.8,10814.05,10661.25,10672.25,7.39699984,7.43300009,7.38100004,7.42700005,NaN,NaN
1546573500,10699.7,10741.05,10628.65,10727.35,7.40700006,7.4749999,7.40600014,7.44799995,NaN,NaN
1546832700,10804.85,10835.95,10750.15,10771.8,7.46700001,7.51900005,7.43900013,7.5079999,NaN,NaN
1546919100,10786.25,10818.45,10733.25,10802.15,7.50099993,7.50099993,7.43900013,7.454,NaN,NaN
1547005500,10862.4,10870.4,10749.4,10855.15,7.47599983,7.48199987,7.44399977,7.46999979,NaN,NaN
1547091900,10859.35,10859.35,10801.8,10821.6,7.48799992,7.51599979,7.46600008,7.47599983,NaN,NaN
1547178300,10834.75,10850.15,10739.4,10794.95,7.47900009,7.51900005,7.44899988,7.50299978,NaN,NaN
1547437500,10807,10808,10692.35,10737.6,7.47399998,7.47399998,7.42299986,7.43100023,NaN,NaN
1547523900,10777.55,10896.95,10777.55,10886.8,7.47200012,7.48999977,7.45699978,7.47300005,NaN,NaN
1547610300,10899.65,10928.15,10876.9,10890.3,7.47900009,7.57700014,7.46500015,7.5630002,NaN,NaN
1547696700,10920.85,10930.65,10844.65,10905.2,7.57299995,7.58699989,7.53299999,7.54899979,NaN,NaN
1547783100,10914.85,10928.2,10852.2,10906.95,7.59299994,7.60900021,7.56699991,7.59600019,NaN,NaN
1548042300,10919.35,10987.45,10885.75,10961.85,7.62799978,7.6500001,7.54500008,7.56899977,NaN,NaN
1548128700,10949.8,10949.8,10864.15,10922.75,7.55200005,7.55499983,7.51599979,7.53299999,NaN,NaN
1548215100,10931.05,10944.8,10811.95,10831.5,7.51999998,7.58500004,7.51100016,7.57700014,NaN,NaN
1548301500,10844.05,10866.6,10798.65,10849.8,7.56899977,7.60400009,7.55499983,7.55700016,NaN,NaN
1548387900,10859.75,10931.7,10756.45,10780.55,7.57800007,7.57800007,7.52400017,7.546,NaN,NaN
1548647100,10792.45,10804.45,10630.95,10661.55,7.55800009,7.5619998,7.53499985,7.54099989,NaN,NaN
1548733500,10653.7,10690.35,10583.65,10652.2,7.53299999,7.55100012,7.52199984,7.5250001,NaN,NaN
1548819900,10702.25,10710.2,10612.85,10651.8,7.54099989,7.55600023,7.53299999,7.55100012,NaN,NaN
1548906300,10690.55,10838.05,10678.55,10830.95,7.53200006,7.55100012,7.48199987,7.4829998,NaN,NaN
1548992700,10851.35,10983.45,10813.45,10893.65,7.46999979,7.65100002,7.42500019,7.61000013,NaN,NaN
1549251900,10876.75,10927.9,10814.15,10912.25,7.6500001,7.67399979,7.63199997,7.67199993,NaN,NaN
1549338300,10908.65,10956.7,10886.7,10934.35,7.66900015,7.67199993,7.60900021,7.61499977,NaN,NaN
1549424700,10965.1,11072.6,10962.7,11062.45,7.60200024,7.60200024,7.56500006,7.56500006,NaN,NaN
1549511100,11070.45,11118.1,11043.6,11069.4,7.57299995,7.58799982,7.46999979,7.50099993,NaN,NaN
1549597500,11023.5,11041.2,10925.45,10943.6,7.48799992,7.53100014,7.45900011,7.52400017,NaN,NaN
1549856700,10930.9,10930.9,10857.1,10888.8,7.52400017,7.54799986,7.50899982,7.52899981,NaN,NaN
1549943100,10879.7,10910.9,10823.8,10831.4,7.53999996,7.53999996,7.51000023,7.53399992,NaN,NaN
1550029500,10870.55,10891.65,10772.1,10793.65,7.46899986,7.47900009,7.43599987,7.46600008,NaN,NaN
1550115900,10786.1,10792.7,10718.75,10746.05,7.48500013,7.52400017,7.4829998,7.52099991,NaN,NaN
1550202300,10780.25,10785.75,10620.4,10724.4,7.53900003,7.58400011,7.53399992,7.57700014,NaN,NaN
1550461500,10738.65,10759.9,10628.4,10640.95,7.60099983,7.60099983,7.56500006,7.57999992,NaN,NaN
