time,open,high,low,close,"IN10, TVC: Open","IN10, TVC: High","IN10, TVC: Low","IN10, TVC: Close",Volume,Volume MA
1532058300,10963.5,11030.25,10946.2,11010.2,93.5,93.5,93.45,93.45,NaN,NaN
1532317500,11019.85,11093.4,11010.95,11084.75,93.45,93.5,93.4,93.4,NaN,NaN
1532403900,11109,11143.4,11092.5,11134.3,93.4,93.4,93.2,93.2,NaN,NaN
1532490300,11148.4,11157.15,11113.25,11132,93.2,93.2,93,93,NaN,NaN
1532576700,11132.95,11185.85,11125.7,11167.3,93,93.4,93,93.4,NaN,NaN
1532663100,11232.75,11283.4,11210.25,11278.35,93.4,93.4,93.4,93.4,NaN,NaN
1532922300,11296.65,11328.1,11261.45,11319.55,93.4,93.5,93.4,93.5,NaN,NaN
1533008700,11311.05,11366,11267.75,11356.5,93.5,93.5,93.5,93.5,NaN,NaN
1533095100,11359.8,11390.55,11313.55,11346.2,93.5,93.5,93.5,93.5,NaN,NaN
1533181500,11328.9,11328.9,11234.95,11244.7,93.5,93.95,93.5,93.95,NaN,NaN
1533267900,11297.8,11368,11294.55,11360.8,93.95,93.95,93.8,93.8,NaN,NaN
1533527100,11401.5,11427.65,11370.6,11387.1,93.8,93.8,93.65,93.65,NaN,NaN
1533613500,11423.15,11428.95,11359.7,11389.45,93.65,93.7,93.65,93.7,NaN,NaN
1533699900,11412.5,11459.95,11379.3,11450,93.7,93.81,93.7,93.7,NaN,NaN
1533786300,11493.25,11495.2,11454.1,11470.7,93.7,93.7,93.7,93.7,NaN,NaN
1533872700,11474.95,11478.75,11419.65,11429.5,93.7,93.952,93.7,93.95,NaN,NaN
1534131900,11369.6,11406.3,11340.3,11355.75,93.95,93.95,93.8,93.8,NaN,NaN
1534218300,11381.7,11452.45,11370.8,11435.1,93.8,93.8,93.8,93.8,NaN,NaN
1534391100,11397.15,11449.85,11366.25,11385.05,93.8,93.8,93.46,93.46,NaN,NaN
1534477500,11437.15,11486.45,11431.8,11470.75,93.46,93.962,93.46,93.46,NaN,NaN
1534736700,11502.1,11565.3,11499.65,11551.75,93.46,93.5,93.46,93.5,NaN,NaN
1534823100,11576.2,11581.75,11539.6,11570.9,93.5,93.71,93.5,93.71,NaN,NaN
1534995900,11620.7,11620.7,11546.7,11582.75,93.71,93.71,93.58,93.58,NaN,NaN
1535082300,11566.6,11604.6,11532,11557.1,93.58,93.58,93.43,93.43,NaN,NaN
1535341500,11605.85,11700.95,11595.6,11691.95,93.43,93.7,93.43,93.68,NaN,NaN
1535427900,11731.95,11760.2,11710.5,11738.5,93.68,95.18,93.55,93.55,NaN,NaN
1535514300,11744.95,11753.2,11678.85,11691.9,93.55,93.55,93.55,93.55,NaN,NaN
1535600700,11694.75,11698.8,11639.7,11676.8,93.55,93.55,93.41,93.41,NaN,NaN
1535687100,11675.85,11727.65,11640.1,11680.5,93.41,93.45,93.41,93.45,NaN,NaN
1535946300,11751.8,11751.8,11567.4,11582.35,93.45,93.5,93.31,93.31,NaN,NaN
1536032700,11598.75,11602.55,11496.85,11520.3,93.31,93.31,92.598,92.598,NaN,NaN
1536119100,11514.85,11542.65,11393.85,11476.95,92.598,92.6,92.598,92.6,NaN,NaN
1536205500,11514.15,11562.25,11436.05,11536.9,92.6,93.01,92.6,93.01,NaN,NaN
1536291900,11558.25,11603,11484.4,11589.1,93.01,93.01,93.01,93.01,NaN,NaN
1536551100,11570.25,11573,11427.3,11438.1,92.598,92.598,92.598,92.598,NaN,NaN
1536637500,11476.85,11479.4,11274,11287.5,92.598,92.6,92.598,92.598,NaN,NaN
1536723900,11340.1,11380.75,11250.2,11369.9,92.598,92.598,92.595,92.595,NaN,NaN
1536896700,11443.5,11523.25,11430.55,11515.2,92.595,92.595,92.595,92.595,NaN,NaN
1537155900,11464.95,11464.95,11366.9,11377.75,92.598,92.6,92.598,92.6,NaN,NaN
1537242300,11381.55,11411.45,11268.95,11278.9,92.6,92.6,92.6,92.6,NaN,NaN
1537328700,11326.65,11332.05,11210.9,11234.35,92.6,92.6,92.5,92.5,NaN,NaN
1537501500,11271.3,11346.8,10866.45,11143.1,92.5,92.5,92.5,92.5,NaN,NaN
1537760700,11164.4,11170.15,10943.6,10967.4,92.85,92.9,92.62,92.62,NaN,NaN
1537847100,10969.95,11080.6,10882.85,11067.45,92.62,92.68,92.62,92.68,NaN,NaN
1537933500,11145.55,11145.55,10993.05,11053.8,92.68,93.1,92.68,93.1,NaN,NaN
1538019900,11079.8,11089.45,10953.35,10977.55,92.7,93.2,92.7,93.2,NaN,NaN
1538106300,11008.1,11034.1,10850.3,10930.45,92.813,93.15,92.813,93.1,NaN,NaN
1538365500,10930.9,11035.65,10821.55,11008.3,93.1,93.6,93.1,93.5,NaN,NaN
1538538300,10982.7,10989.05,10843.75,10858.25,93.5,93.5,93.42,93.42,NaN,NaN
1538624700,10754.7,10754.7,10547.25,10599.25,93.42,93.42,92.5,92.5,NaN,NaN
1538711100,10514.1,10540.65,10261.9,10316.45,92.5,93,92.5,93,NaN,NaN
1538970300,10310.15,10398.35,10198.4,10348.05,93,93,93,93,NaN,NaN
1539056700,10390.3,10397.6,10279.35,10301.05,93,93.55,93,93.4,NaN,NaN
1539143100,10331.85,10482.35,10318.25,10460.1,93,93.25,93,93.25,NaN,NaN
1539229500,10169.8,10335.95,10138.6,10234.65,93.25,93.45,93.25,93.45,NaN,NaN
1539315900,10331.55,10492.45,10322.15,10472.5,93.45,93.75,93.45,93.55,NaN,NaN
1539575100,10524.2,10526.3,10410.15,10512.5,93.55,93.62,93.55,93.6,NaN,NaN
1539661500,10550.15,10604.9,10525.3,10584.75,93.6,93.8,93.6,93.8,NaN,NaN
1539747900,10688.7,10710.15,10436.45,10453.05,93.8,94.1,93.8,93.85,NaN,NaN
1539920700,10339.7,10380.1,10249.6,10303.55,94.1,94.1,93.8,93.8,NaN,NaN
1540179900,10405.85,10408.55,10224,10245.25,93.8,94.12,93.8,94,NaN,NaN
1540266300,10152.6,10222.1,10102.35,10146.8,94,94.2,94,94.2,NaN,NaN
1540352700,10278.15,10290.65,10126.7,10224.75,94.2,94.65,94.2,94.45,NaN,NaN
1540439100,10135.05,10166.6,10079.3,10124.9,94.45,94.6,94.4,94.4,NaN,NaN
1540525500,10122.35,10128.85,10004.55,10030,94.4,94.42,94.4,94.42,NaN,NaN
1540784700,10078.1,10275.3,10020.35,10250.85,94.42,95,94.42,95,NaN,NaN
1540871100,10239.4,10285.1,10175.35,10198.4,95,95,94.5,94.5,NaN,NaN
1540957500,10209.55,10396,10105.1,10386.6,94.5,94.66,94.5,94.55,NaN,NaN
1541043900,10441.7,10441.9,10341.9,10380.45,94.55,94.55,94.51,94.51,NaN,NaN
1541130300,10462.3,10606.95,10457.7,10553,94.51,94.51,94.51,94.51,NaN,NaN
1541389500,10558.75,10558.8,10477,10524,94.51,94.51,94.51,94.51,NaN,NaN
1541475900,10552,10600.25,10491.45,10530,94.51,94.51,94.51,94.51,NaN,NaN
1541562300,10614.45,10616.45,10582.3,10598.4,94.51,94.51,94.51,94.51,NaN,NaN
1541735100,10614.7,10619.55,10544.85,10585.2,94.51,95,94.51,95,NaN,NaN
1541994300,10607.8,10645.5,10464.05,10482.2,94.8,95.05,94.8,94.91,NaN,NaN
1542080700,10451.9,10596.25,10440.55,10582.5,94.91,95.15,94.91,95,NaN,NaN
1542167100,10634.9,10651.6,10532.7,10576.3,95,95.55,95,95.55,NaN,NaN
1542253500,10580.6,10646.5,10557.5,10616.7,95.55,95.64,95.4,95.4,NaN,NaN
1542339900,10644,10695.15,10631.15,10682.2,95.4,95.4,95.15,95.15,NaN,NaN
1542599100,10731.25,10774.7,10688.8,10763.4,95.15,95.15,94.5,94.5,NaN,NaN
1542685500,10740.1,10740.85,10640.85,10656.2,94.5,94.5,94.5,94.5,NaN,NaN
1542771900,10670.95,10671.3,10562.35,10600.05,94.5,94.5,94.5,94.5,NaN,NaN
1542858300,10612.65,10646.25,10512,10526.75,94.5,95.78,94.5,95.78,NaN,NaN
1543203900,10568.3,10637.8,10489.75,10628.6,95.78,95.84,95.78,95.84,NaN,NaN
1543290300,10621.45,10695.15,10596.35,10685.6,95.84,95.84,95.84,95.84,NaN,NaN
1543376700,10708.75,10757.8,10699.85,10728.85,95.84,96.1,95.84,96.1,NaN,NaN
1543463100,10808.7,10883.05,10782.35,10858.7,NaN,NaN,NaN,NaN,NaN,NaN
1543549500,10892.1,10922.45,10835.1,10876.75,NaN,NaN,NaN,NaN,NaN,NaN
1543808700,10930.7,10941.2,10845.35,10883.75,NaN,NaN,NaN,NaN,NaN,NaN
1543895100,10877.1,10890.95,10833.35,10869.5,NaN,NaN,NaN,NaN,NaN,NaN
1543981500,10820.45,10821.05,10747.95,10782.9,96.3,97.05,96.3,97.05,NaN,NaN
1544067900,10718.15,10722.65,10588.25,10601.15,97.05,97.05,96.72,96.72,NaN,NaN
1544154300,10644.8,10704.55,10599.35,10693.7,96.72,96.72,96.72,96.72,NaN,NaN
1544413500,10508.7,10558.85,10474.95,10488.45,96.5,96.5,96.25,96.25,NaN,NaN
1544499900,10350.05,10567.15,10333.85,10549.15,96.25,96.25,96.25,96.25,NaN,NaN
1544586300,10591,10752.2,10560.8,10737.6,97,97,97,97,NaN,NaN
1544672700,10810.75,10838.6,10749.5,10791.55,97,97.15,97,97.1,NaN,NaN
1544759100,10784.5,10815.75,10752.1,10805.45,97.1,97.1,96.96,96.96,NaN,NaN
1545018300,10853.2,10900.35,10844.85,10888.35,96.96,97.3,96.96,97.3,NaN,NaN
1545104700,10850.9,10915.4,10819.1,10908.7,97.3,97.42,97.3,97.4,NaN,NaN
1545191100,10930.55,10985.15,10928,10967.3,97.4,97.9,97.4,97.9,NaN,NaN
1545277500,10885.2,10962.55,10880.05,10951.7,97.9,97.91,97.9,97.9,NaN,NaN
1545363900,10944.25,10963.65,10738.65,10754,97.9,97.9,97.9,97.9,NaN,NaN
1545623100,10780.9,10782.3,10649.25,10663.5,97.75,97.8,97.75,97.8,NaN,NaN
1545795900,10635.45,10747.5,10534.55,10729.85,97.8,98,97.8,97.95,NaN,NaN
1545882300,10817.9,10834.2,10764.45,10779.8,97.95,98,97.95,97.95,NaN,NaN
1545968700,10820.95,10893.6,10817.15,10859.9,97.95,97.95,97.75,97.75,NaN,NaN
1546227900,10913.2,10923.55,10853.2,10862.55,97.75,97.75,97.2,97.2,NaN,NaN
1546314300,10881.7,10923.6,10807.1,10910.1,97.2,97.2,97.2,97.2,NaN,NaN
1546400700,10868.85,10895.35,10735.05,10792.5,97.2,97.68,97.2,97.68,NaN,NaN
1546487100,10796.8,10814.05,10661.25,10672.25,97.68,97.68,97.4,97.4,NaN,NaN
1546573500,10699.7,10741.05,10628.65,10727.35,97.4,97.4,97.15,97.15,NaN,NaN
1546832700,10804.85,10835.95,10750.15,10771.8,97.15,97.15,97.02,97.02,NaN,NaN
1546919100,10786.25,10818.45,10733.25,10802.15,97.02,97.2,97.02,97.2,NaN,NaN
1547005500,10862.4,10870.4,10749.4,10855.15,97.2,97.4,97.05,97.05,NaN,NaN
1547091900,10859.35,10859.35,10801.8,10821.6,97.05,97.05,97,97,NaN,NaN
1547178300,10834.75,10850.15,10739.4,10794.95,97,97.6,97,97.35,NaN,NaN
1547437500,10807,10808,10692.35,10737.6,97.35,97.35,97.35,97.35,NaN,NaN
1547523900,10777.55,10896.95,10777.55,10886.8,97.35,97.35,97.35,97.35,NaN,NaN
1547610300,10899.65,10928.15,10876.9,10890.3,97.15,97.15,97.15,97.15,NaN,NaN
1547696700,10920.85,10930.65,10844.65,10905.2,97.15,97.15,96.78,96.78,NaN,NaN
1547783100,10914.85,10928.2,10852.2,10906.95,96.78,96.78,96.78,96.78,NaN,NaN
1548042300,10919.35,10987.45,10885.75,10961.85,96.78,96.78,96.78,96.78,NaN,NaN
1548128700,10949.8,10949.8,10864.15,10922.75,96.78,96.78,96.78,96.78,NaN,NaN
1548215100,10931.05,10944.8,10811.95,10831.5,96.78,96.78,96.78,96.78,NaN,NaN
1548301500,10844.05,10866.6,10798.65,10849.8,96.78,96.78,96.78,96.78,NaN,NaN
1548387900,10859.75,10931.7,10756.45,10780.55,96.78,96.78,96.78,96.78,NaN,NaN
1548647100,10792.45,10804.45,10630.95,10661.55,96.78,96.85,96.78,96.85,NaN,NaN
1548733500,10653.7,10690.35,10583.65,10652.2,96.85,97.15,96.85,97.1,NaN,NaN
1548819900,10702.25,10710.2,10612.85,10651.8,97.1,97.1,97,97,NaN,NaN
1548906300,10690.55,10838.05,10678.55,10830.95,97,97,97,97,NaN,NaN
1548992700,10851.35,10983.45,10813.45,10893.65,97,97,97,97,NaN,NaN
1549251900,10876.75,10927.9,10814.15,10912.25,97,97,97,97,NaN,NaN
1549338300,10908.65,10956.7,10886.7,10934.35,97,97,96.35,96.35,NaN,NaN
1549424700,10965.1,11072.6,10962.7,11062.45,96.35,96.35,96.25,96.25,NaN,NaN
1549511100,11070.45,11118.1,11043.6,11069.4,96.25,97.2,96.25,97.2,NaN,NaN
1549597500,11023.5,11041.2,10925.45,10943.6,97.2,97.2,97.2,97.2,NaN,NaN
1549856700,10930.9,10930.9,10857.1,10888.8,97.2,97.2,97.2,97.2,NaN,NaN
1549943100,10879.7,10910.9,10823.8,10831.4,97.2,97.2,96.6,96.6,NaN,NaN
1550029500,10870.55,10891.65,10772.1,10793.65,96.6,97.15,96.6,97.15,NaN,NaN
1550115900,10786.1,10792.7,10718.75,10746.05,97.15,97.15,97.15,97.15,NaN,NaN
1550202300,10780.25,10785.75,10620.4,10724.4,97.15,97.3,97.15,97.3,NaN,NaN
1550461500,10738.65,10759.9,10628.4,10640.95,97,97,96.86,96.86,NaN,NaN
1550547900,10636.7,10722.85,10585.65,10604.35,96.86,96.86,96.86,96.86,NaN,NaN
1550634300,10655.45,10752.7,10646.4,10735.45,96.86,97.3,96.86,97.3,NaN,NaN
1550720700,10744.1,10808.85,10721.5,10789.85,97.3,97.45,97.3,97.45,NaN,NaN
1550807100,10782.7,10801.55,10758.4,10791.65,97.45,97.45,97.2,97.2,NaN,NaN
1551066300,10813.25,10887.1,10788.05,10880.1,97.2,97.27,97,97,NaN,NaN
1551152700,10775.3,10888.75,10729.3,10835.3,97,97,97,97,NaN,NaN
1551239100,10881.2,10939.7,10751.2,10806.65,97,97,97,97,NaN,NaN
1551325500,10865.7,10865.7,10784.85,10792.5,97,97,97,97,NaN,NaN
1551411900,10842.65,10877.9,10823.1,10863.5,97,97.34,97,97.05,NaN,NaN
1551757500,10864.85,10994.9,10817,10987.45,97.05,97.5,97.05,97.49,NaN,NaN
1551843900,11024.85,11062.3,10998.85,11053,97.5,97.5,97.5,97.5,NaN,NaN
1551930300,11077.95,11089.05,11027.1,11058.2,97.5,97.5,97.5,97.5,NaN,NaN
1552016700,11038.85,11049,11008.95,11035.4,97.5,97.5,97.1,97.1,NaN,NaN
1552275900,11068.75,11180.9,11059.85,11168.05,97.1,97.75,97.1,97.5,NaN,NaN
1552362300,11231.35,11320.4,11227,11301.2,97.5,97.5,97.5,97.5,NaN,NaN
1552448700,11326.2,11352.3,11276.6,11341.7,97.5,97.5,97.5,97.5,NaN,NaN
1552535100,11382.5,11383.45,11313.75,11343.25,97.5,97.57,97.5,97.5,NaN,NaN
1552621500,11376.85,11487,11370.8,11426.85,97.5,97.76,97.5,97.76,NaN,NaN
1552880700,11473.85,11530.15,11412.5,11462.2,97.76,98.05,97.76,98,NaN,NaN
1552967100,11500.3,11543.85,11451.25,11532.4,98,98,97.8,97.8,NaN,NaN
1553053500,11553.35,11556.1,11503.1,11521.05,97.8,97.8,97.6,97.6,NaN,NaN
1553226300,11549.2,11572.8,11434.55,11456.9,97.6,97.7,97.6,97.7,NaN,NaN
1553485500,11395.65,11395.65,11311.6,11354.25,97.7,98.05,97.7,97.95,NaN,NaN
1553571900,11375.2,11496.75,11352.45,11483.25,97.95,97.95,97.8,97.8,NaN,NaN
1553658300,11531.45,11546.2,11413,11445.05,97.8,98,97.8,97.9,NaN,NaN
1553744700,11463.65,11588.5,11452.45,11570,97.9,97.9,97.7,97.7,NaN,NaN
1553831100,11625.45,11630.35,11570.15,11623.9,97.7,97.8,97.7,97.8,NaN,NaN
1554090300,11665.2,11738.1,11644.75,11669.15,97.8,97.8,97.8,97.8,NaN,NaN
1554176700,11711.55,11729.35,11655.85,11713.2,97.8,98.1,97.8,98.1,NaN,NaN
1554263100,11735.3,11761,11629.15,11643.95,98.1,98.2,97.9,97.9,NaN,NaN
1554349500,11660.2,11662.55,11559.2,11598,97.9,98.12,97.5,97.5,NaN,NaN
1554435900,11638.4,11689.65,11609.5,11665.95,97.5,98.25,97.5,97.5,NaN,NaN
1554695100,11704.35,11710.3,11549.1,11604.5,97.5,97.8,97.5,97.8,NaN,NaN
1554781500,11612.05,11683.9,11569.7,11671.95,97.8,97.8,97.25,97.25,NaN,NaN
1554867900,11646.85,11680.05,11571.75,11584.3,97.25,97.3,97.25,97.3,NaN,NaN
1554954300,11592.55,11606.7,11550.55,11596.7,97.3,97.3,97.3,97.3,NaN,NaN
1555040700,11612.85,11657.35,11578.8,11643.45,97.3,97.3,97.3,97.3,NaN,NaN
1555299900,11667,11704.6,11648.25,11690.35,97.3,97.3,97.3,97.3,NaN,NaN
1555386300,11736.2,11810.95,11731.55,11787.15,97.3,97.3,97,97,NaN,NaN
1555559100,11856.15,11856.15,11738.5,11752.8,97,97,97,97,NaN,NaN
1555904700,11727.05,11727.05,11583.95,11594.45,97,97,97,97,NaN,NaN
1555991100,11612.95,11645.95,11564.8,11575.95,97,97,97,97,NaN,NaN
1556077500,11601.5,11740.85,11578.85,11726.15,97,97,97,97,NaN,NaN
1556163900,11735.7,11796.75,11624.3,11641.8,97,97,96.98,96.98,NaN,NaN
1556250300,11683.75,11762.9,11661.75,11754.65,96.98,96.98,96.98,96.98,NaN,NaN
1556595900,11748.75,11756.25,11655.9,11748.15,96.98,96.98,96.98,96.98,NaN,NaN
1556768700,11725.55,11789.3,11699.55,11724.75,96.98,96.98,96.98,96.98,NaN,NaN
1556855100,11722.6,11770.9,11699.35,11712.25,96.98,96.98,96.98,96.98,NaN,NaN
1557114300,11605.8,11632.55,11571.35,11598.25,96.98,96.98,96.9,96.9,NaN,NaN
1557200700,11651.5,11657.05,11484.45,11497.9,96.9,96.95,96.9,96.95,NaN,NaN
1557287100,11478.7,11479.1,11346.95,11359.45,96.95,97.6,96.95,97.15,NaN,NaN
1557373500,11322.4,11357.6,11255.05,11301.8,97.15,97.15,97.15,97.15,NaN,NaN
1557459900,11314.15,11345.8,11251.05,11278.9,97.15,97.15,96.9,96.9,NaN,NaN
1557719100,11258.7,11300.2,11125.6,11148.2,96.9,96.9,96.9,96.9,NaN,NaN
1557805500,11151.65,11294.75,11108.3,11222.05,96.9,97.65,96.9,96.95,NaN,NaN
1557891900,11271.7,11286.8,11136.95,11157,96.95,97.5,96.95,97.5,NaN,NaN
1557978300,11180.35,11281.55,11143.35,11257.1,97.5,97.56,97.5,97.535,NaN,NaN
1558064700,11261.9,11426.15,11259.85,11407.15,97.535,97.6,97.535,97.6,NaN,NaN
1558323900,11651.9,11845.2,11591.7,11828.25,97.6,98.14,97.6,98.14,NaN,NaN
1558410300,11863.65,11883.55,11682.8,11709.1,98.14,98.14,98.1,98.1,NaN,NaN
1558496700,11727.95,11784.8,11682.4,11737.9,98.1,98.34,98.1,98.3,NaN,NaN
1558583100,11901.3,12041.15,11614.5,11657.05,98.3,98.5,98.3,98.4,NaN,NaN
1558669500,11748,11859,11658.1,11844.1,98.4,98.58,98.4,98.5,NaN,NaN
1558928700,11855.5,11957.15,11812.4,11924.75,98.5,98.6,98.5,98.6,NaN,NaN
1559015100,11958.35,11958.55,11864.9,11928.75,98.6,98.8,98.6,98.8,NaN,NaN
1559101500,11905.8,11931.9,11836.8,11861.1,98.8,98.9,98.8,98.9,NaN,NaN
1559187900,11865.3,11968.55,11859.4,11945.9,98.9,98.91,98.9,98.9,NaN,NaN
1559274300,11999.8,12039.25,11829.45,11922.8,98.9,99.1,98.9,99.05,NaN,NaN
1559533500,11953.75,12103.05,11920.1,12088.55,99.05,99.45,99.05,99.25,NaN,NaN
1559619900,12052.65,12095.2,12005.85,12021.65,99.25,99.25,99.05,99.05,NaN,NaN
1559792700,12039.8,12039.8,11830.25,11843.75,99.05,99.5,99.05,99.5,NaN,NaN
1559879100,11865.2,11897.5,11769.5,11870.65,99.45,99.45,99.45,99.45,NaN,NaN
1560138300,11934.9,11975.05,11871.75,11922.7,99.4,99.4,98.7,98.7,NaN,NaN
1560224700,11959.85,12000.35,11904.35,11965.6,98.7,99,98.7,99,NaN,NaN
1560311100,11962.45,11962.45,11866.35,11906.2,99,99.1,99,99.1,NaN,NaN
1560397500,11873.9,11931.35,11817.05,11914.05,99,99.53,99,99.15,NaN,NaN
1560483900,11910.1,11911.85,11797.7,11823.3,99.15,99.55,99.15,99.55,NaN,NaN
1560743100,11844,11844.05,11657.75,11672.15,99.35,99.55,99.35,99.55,NaN,NaN
1560829500,11677.05,11727.2,11641.15,11691.5,99.55,99.9,99.55,99.9,NaN,NaN
1560915900,11744.45,11802.5,11625.1,11691.45,99.48,99.9,99.48,99.9,NaN,NaN
1561002300,11653.65,11843.5,11635.05,11831.75,99.9,100.1,99.9,100,NaN,NaN
1561088700,11827.6,11827.95,11705.1,11724.1,100,100,99.75,99.75,NaN,NaN
1561347900,11725.8,11754,11670.2,11699.65,99.75,100,99.75,100,NaN,NaN
1561434300,11681,11814.4,11651,11796.45,100,100,99.85,99.85,NaN,NaN
1561520700,11768.15,11871.85,11757.55,11847.55,99.85,99.85,99.85,99.85,NaN,NaN
1561607100,11860.85,11911.15,11821.05,11841.55,99.85,99.91,99.85,99.91,NaN,NaN
1561693500,11861.15,11871.7,11775.5,11788.85,99.85,99.98,99.85,99.98,NaN,NaN
1561952700,11839.9,11884.65,11830.8,11865.6,99.97,99.97,99.97,99.97,NaN,NaN
1562039100,11890.3,11917.45,11814.7,11910.3,99.97,99.97,99.91,99.91,NaN,NaN
1562125500,11932.15,11945.2,11887.05,11916.75,99.91,99.92,99.91,99.92,NaN,NaN
1562211900,11928.8,11969.25,11923.65,11946.75,99.92,100.35,99.92,100.1,NaN,NaN
1562298300,11964.75,11981.75,11797.9,11811.15,100.1,101,99.9,99.9,NaN,NaN
1562557500,11770.4,11771.9,11523.3,11558.6,99.9,101.4,99.9,100.86,NaN,NaN
1562643900,11531.6,11582.55,11461,11555.9,100.86,100.86,100.85,100.85,NaN,NaN
1562730300,11536.15,11593.7,11475.65,11498.9,100.85,101.45,100.85,101.3,NaN,NaN
1562816700,11561.45,11599,11519.5,11582.9,101.3,105.4869,101.3,105.3741,NaN,NaN
1562903100,11601.15,11639.55,11538.6,11552.5,105.3757,105.5358,105.3757,105.4104,NaN,NaN
1563162300,11614.75,11618.4,11532.3,11588.35,105.4083,105.81,105.4083,105.81,NaN,NaN
1563248700,11596.65,11670.05,11573.95,11662.6,105.81,106.55,105.81,106.55,NaN,NaN
1563335100,11670.75,11706.65,11651.15,11687.5,106.5486,106.5486,106.45,106.45,NaN,NaN
1563421500,11675.6,11677.15,11582.4,11596.9,106.45,106.45,106.14,106.14,NaN,NaN
1563507900,11627.95,11640.35,11399.3,11419.25,106.1381,106.32,106.1381,106.32,NaN,NaN
1563767100,11392.85,11398.15,11301.25,11346.2,106.3175,106.3175,105.91,105.91,NaN,NaN
1563853500,11372.25,11398.15,11302.8,11331.05,105.9082,105.9082,105.57,105.57,NaN,NaN
1563939900,11322.45,11359.75,11229.8,11271.3,105.5683,105.9769,105.5683,105.7563,NaN,NaN
1564026300,11290.4,11361.4,11239.35,11252.15,105.7608,105.7639,105.2162,105.2162,NaN,NaN
1564112700,11247.45,11307.6,11210.05,11284.3,105.2153,105.3853,105.12,105.12,NaN,NaN
1564371900,11307.5,11310.95,11152.4,11189.2,105.4091,105.9924,105.4091,105.94,NaN,NaN
1564458300,11213.7,11267.45,11072.65,11085.4,105.9396,106.3331,105.9396,106.0934,NaN,NaN
1564544700,11034.05,11145.3,10999.4,11118,106.0951,106.309,106.0951,106.3065,NaN,NaN
1564631100,11060.2,11076.75,10881,10980,106.3047,106.3816,105.8566,105.8566,NaN,NaN
1564717500,10930.3,11080.15,10848.95,10997.35,105.86,106.37,105.86,106.3684,NaN,NaN
1564976700,10895.8,10895.8,10782.6,10862.6,106.0845,106.1908,106.0845,106.09,NaN,NaN
1565063100,10815.4,11018.55,10813.8,10948.25,106.0899,106.517,106.0899,106.4948,NaN,NaN
1565149500,10958.1,10975.65,10835.9,10855.5,106.48,106.6688,106.34,106.34,NaN,NaN
1565235900,10899.2,11058.05,10842.95,11032.45,106.4004,106.4004,106.0628,106.0628,NaN,NaN
1565322300,11087.9,11181.45,11062.8,11109.65,105.7986,105.9846,105.4178,105.4178,NaN,NaN
1565667900,11139.4,11145.9,10901.6,10925.85,105.4178,105.4178,105.21,105.21,NaN,NaN
1565754300,11003.25,11078.15,10935.6,11029.4,105.2068,105.2068,104.375,104.375,NaN,NaN
1565927100,11043.65,11068.65,10924.3,11047.8,104.37,105.01,104.37,104.9334,NaN,NaN
1566186300,11094.8,11146.9,11037.85,11053.9,104.9334,104.9591,104.71,104.71,NaN,NaN
1566272700,11063.9,11076.3,10985.3,11017,104.67,104.729,104.4298,104.4298,NaN,NaN
1566359100,11018.15,11034.2,10906.65,10918.7,104.62,104.9071,104.62,104.74,NaN,NaN
1566445500,10905.3,10908.25,10718.3,10741.35,104.7542,105.363,104.7124,104.7124,NaN,NaN
1566531900,10699.6,10862.55,10637.15,10829.35,104.85,104.9336,104.5419,104.5419,NaN,NaN
1566791100,11000.3,11070.3,10756.55,11057.85,104.6192,105.6456,104.6192,105.0325,NaN,NaN
1566877500,11106.55,11141.75,11049.5,11105.35,105.27,105.9455,105.0508,105.0508,NaN,NaN
1566963900,11101.3,11129.65,10987.65,11046.1,105.21,105.21,104.7016,104.7016,NaN,NaN
1567050300,10996.05,11021.1,10922.4,10948.3,104.7209,104.8404,104.7209,104.84,NaN,NaN
1567136700,10987.8,11042.6,10874.8,11023.25,104.8396,104.8397,104.76,104.76,NaN,NaN
1567482300,10960.95,10967.5,10772.7,10797.9,104.73,105.235,104.73,105.15,NaN,NaN
1567568700,10790.4,10858.75,10746.35,10844.65,105.1411,105.6589,104.965,104.965,NaN,NaN
1567655100,10860.95,10920.1,10816,10847.9,104.97,104.97,104.74,104.74,NaN,NaN
1567741500,10883.8,10957.05,10867.45,10946.2,104.77,104.7727,104.53,104.53,NaN,NaN
1568000700,10936.7,11028.85,10889.8,11003.05,104.53,104.7033,104.53,104.68,NaN,NaN
1568173500,11028.5,11054.8,11011.65,11035.7,104.7033,104.7035,104.06,104.06,NaN,NaN
1568259900,11058.3,11081.75,10964.95,10982.8,104.06,104.251,104.06,104.249,NaN,NaN
1568346300,10986.8,11084.45,10945.75,11075.9,104.171,104.33,104.171,104.33,NaN,NaN
1568605500,10994.85,11052.7,10968.2,11003.5,104.33,104.33,103.83,103.83,NaN,NaN
1568691900,11000.1,11000.1,10796.5,10817.6,103.83,103.8304,103.69,103.69,NaN,NaN
1568778300,10872.8,10885.15,10804.85,10840.65,103.69,104.5322,103.69,104.2325,NaN,NaN
1568864700,10845.2,10845.2,10670.25,10704.8,104.5178,104.5607,104.3075,104.3075,NaN,NaN
1568951100,10746.8,11381.9,10691,11274.2,104.3119,104.6225,103.2466,103.2466,NaN,NaN
1569210300,11542.7,11694.85,11471.35,11600.2,103.24,103.5277,103.24,103.515,NaN,NaN
1569296700,11590.7,11655.05,11539.2,11588.2,103.52,103.52,103.3463,103.3463,NaN,NaN
