time,open,high,low,close,"COPPER1!, MCX: Open","COPPER1!, MCX: High","COPPER1!, MCX: Low","COPPER1!, MCX: Close",Volume,Volume MA
1294199100,6141.3501,6141.3501,6062.3501,6079.7998,NaN,NaN,NaN,NaN,NaN,NaN
1294285500,6107,6116.1499,6022.2998,6048.25,NaN,NaN,NaN,NaN,NaN,NaN
1294371900,6030.8999,6051.2002,5883.6001,5904.6001,NaN,NaN,NaN,NaN,NaN,NaN
1294631100,5901.2998,5907.25,5740.9502,5762.8501,NaN,NaN,NaN,NaN,NaN,NaN
1294717500,5767.9502,5842.6001,5698.2002,5754.1001,NaN,NaN,NaN,NaN,NaN,NaN
1294803900,5800.0498,5874.2002,5711.2998,5863.25,NaN,NaN,NaN,NaN,NaN,NaN
1294890300,5850.75,5857.75,5736.7002,5751.8999,NaN,NaN,NaN,NaN,NaN,NaN
1294976700,5752.1001,5833.6499,5639.6499,5654.5498,NaN,NaN,NaN,NaN,NaN,NaN
1295235900,5648.7998,5696.1499,5624.1499,5654.75,NaN,NaN,NaN,NaN,NaN,NaN
1295322300,5682.5498,5730.5,5671.25,5724.0498,NaN,NaN,NaN,NaN,NaN,NaN
1295408700,5737.3501,5747.6499,5662.5498,5691.0498,NaN,NaN,NaN,NaN,NaN,NaN
1295495100,5656,5729.4502,5634.5,5711.6001,NaN,NaN,NaN,NaN,NaN,NaN
1295581500,5692.0498,5717.5498,5674.5,5696.5,NaN,NaN,NaN,NaN,NaN,NaN
1295840700,5717.1001,5756,5697.75,5743.25,NaN,NaN,NaN,NaN,NaN,NaN
1295927100,5763.2998,5801.5498,5680.6499,5687.3999,NaN,NaN,NaN,NaN,NaN,NaN
1296099900,5725.2998,5726.1001,5594.9502,5604.2998,NaN,NaN,NaN,NaN,NaN,NaN
1296186300,5614,5614.3999,5459.5498,5512.1499,NaN,NaN,NaN,NaN,NaN,NaN
1296445500,5452.5498,5526.8501,5416.6499,5505.8999,NaN,NaN,NaN,NaN,NaN,NaN
1296531900,5537.2998,5539.1499,5402,5417.2002,NaN,NaN,NaN,NaN,NaN,NaN
1296618300,5469.5498,5490.6001,5415.6499,5432,NaN,NaN,NaN,NaN,NaN,NaN
1296704700,5430.4502,5532.6499,5418,5526.75,NaN,NaN,NaN,NaN,NaN,NaN
1296791100,5519.8999,5556.2998,5369.0498,5395.75,NaN,NaN,NaN,NaN,NaN,NaN
1297050300,5430.1499,5440.3501,5376.9502,5396,NaN,NaN,NaN,NaN,NaN,NaN
1297136700,5432.3501,5432.3501,5303.3999,5312.5498,NaN,NaN,NaN,NaN,NaN,NaN
1297223100,5293.0498,5339.4502,5225.6499,5253.5498,NaN,NaN,NaN,NaN,NaN,NaN
1297309500,5246.0498,5272.6001,5196.7998,5225.7998,NaN,NaN,NaN,NaN,NaN,NaN
1297395900,5219.6499,5319.4502,5177.7002,5310,NaN,NaN,NaN,NaN,NaN,NaN
1297655100,5340.25,5463.7998,5340.25,5456,NaN,NaN,NaN,NaN,NaN,NaN
1297741500,5467.75,5506.5,5408.3501,5481,NaN,NaN,NaN,NaN,NaN,NaN
1297827900,5467.6001,5504.7998,5460.3501,5481.7002,NaN,NaN,NaN,NaN,NaN,NaN
1297914300,5501.7002,5553,5463.3999,5546.4502,NaN,NaN,NaN,NaN,NaN,NaN
1298000700,5557.5498,5599.25,5441.9502,5458.9502,NaN,NaN,NaN,NaN,NaN,NaN
1298259900,5456.6001,5526.25,5413.1001,5518.6001,NaN,NaN,NaN,NaN,NaN,NaN
1298346300,5504.3999,5519.4502,5437.2998,5469.2002,NaN,NaN,NaN,NaN,NaN,NaN
1298432700,5452.4502,5495.2002,5427.5498,5437.3501,NaN,NaN,NaN,NaN,NaN,NaN
1298519100,5408.75,5423.3999,5242.5,5262.7002,NaN,NaN,NaN,NaN,NaN,NaN
1298605500,5321.0498,5338.2002,5232.75,5303.5498,NaN,NaN,NaN,NaN,NaN,NaN
1298864700,5330.1499,5477,5308.6001,5333.25,NaN,NaN,NaN,NaN,NaN,NaN
1298951100,5382,5533.0498,5373.5498,5522.2998,NaN,NaN,NaN,NaN,NaN,NaN
1299123900,5478.4502,5570.75,5468.25,5536.2002,NaN,NaN,NaN,NaN,NaN,NaN
1299210300,5586.2002,5608.2002,5524.1001,5538.75,NaN,NaN,NaN,NaN,NaN,NaN
1299469500,5490.0498,5491.25,5408.4502,5463.1499,NaN,NaN,NaN,NaN,NaN,NaN
1299555900,5466.1001,5530.5498,5464.75,5520.7998,NaN,NaN,NaN,NaN,NaN,NaN
1299642300,5542.3999,5563.2998,5477.4502,5531,NaN,NaN,NaN,NaN,NaN,NaN
1299728700,5516.1001,5516.2998,5468.4502,5494.3999,NaN,NaN,NaN,NaN,NaN,NaN
1299815100,5456.1499,5502.7002,5411.5498,5445.4502,NaN,NaN,NaN,NaN,NaN,NaN
1300074300,5436.5,5537.2998,5434.25,5531.5,NaN,NaN,NaN,NaN,NaN,NaN
1300160700,5420,5497.8501,5373.6499,5449.6499,NaN,NaN,NaN,NaN,NaN,NaN
1300247100,5475.9502,5535.1001,5475.9502,5511.1499,NaN,NaN,NaN,NaN,NaN,NaN
1300333500,5455.3999,5510.0498,5435.2998,5446.6499,NaN,NaN,NaN,NaN,NaN,NaN
1300419900,5475.3501,5483.0498,5366.3999,5373.7002,NaN,NaN,NaN,NaN,NaN,NaN
1300679100,5408.75,5413.2998,5348.2002,5364.75,NaN,NaN,NaN,NaN,NaN,NaN
1300765500,5390.8501,5428.1499,5376.1499,5413.8501,NaN,NaN,NaN,NaN,NaN,NaN
1300851900,5411.3999,5484.9502,5401.9502,5480.25,NaN,NaN,NaN,NaN,NaN,NaN
1300938300,5501.7998,5529,5496.1001,5522.3999,NaN,NaN,NaN,NaN,NaN,NaN
1301024700,5588.6499,5667.1001,5560.9502,5654.25,NaN,NaN,NaN,NaN,NaN,NaN
1301283900,5645.25,5709.1001,5643.2002,5687.25,NaN,NaN,NaN,NaN,NaN,NaN
1301370300,5686.5,5770.3501,5680.7002,5736.3501,NaN,NaN,NaN,NaN,NaN,NaN
1301456700,5755.7998,5803.1499,5753.8999,5787.6499,NaN,NaN,NaN,NaN,NaN,NaN
1301543100,5803.0498,5872,5778.6499,5833.75,NaN,NaN,NaN,NaN,NaN,NaN
1301629500,5835,5860.2002,5810.3999,5826.0498,NaN,NaN,NaN,NaN,NaN,NaN
1301888700,5842,5918.7002,5833.2002,5908.4502,NaN,NaN,NaN,NaN,NaN,NaN
1301975100,5923.8501,5928.6499,5855.8501,5910.0498,NaN,NaN,NaN,NaN,NaN,NaN
1302061500,5908,5944.4502,5868.7998,5891.75,NaN,NaN,NaN,NaN,NaN,NaN
1302147900,5888.5498,5906.1001,5866.25,5885.7002,NaN,NaN,NaN,NaN,NaN,NaN
1302234300,5886.75,5926.9502,5822,5842,NaN,NaN,NaN,NaN,NaN,NaN
1302493500,5805.3501,5830.2998,5777.8999,5785.7002,NaN,NaN,NaN,NaN,NaN,NaN
1302666300,5747.9502,5923.6001,5735.5498,5911.5,NaN,NaN,NaN,NaN,NaN,NaN
1302839100,5898.75,5907.3501,5806.4502,5824.5498,NaN,NaN,NaN,NaN,NaN,NaN
1303098300,5824.3501,5897.8999,5722.25,5729.1001,NaN,NaN,NaN,NaN,NaN,NaN
1303184700,5716,5762.9502,5693.25,5740.75,NaN,NaN,NaN,NaN,NaN,NaN
1303271100,5786.0498,5857.3501,5759.6499,5851.6499,NaN,NaN,NaN,NaN,NaN,NaN
1303357500,5882.8501,5912.8999,5864.3501,5884.7002,NaN,NaN,NaN,NaN,NaN,NaN
1303703100,5859.6001,5906.6001,5857,5874.5,NaN,NaN,NaN,NaN,NaN,NaN
1303789500,5876.8501,5893.2002,5791.5498,5868.3999,NaN,NaN,NaN,NaN,NaN,NaN
1303875900,5884.2002,5892.3501,5819.9502,5833.8999,NaN,NaN,NaN,NaN,NaN,NaN
1303962300,5851.3501,5856.3999,5776.9502,5785.4502,NaN,NaN,NaN,NaN,NaN,NaN
1304048700,5782.5,5804.2998,5706.0498,5749.5,NaN,NaN,NaN,NaN,NaN,NaN
1304307900,5766.8999,5775.25,5687.7002,5701.2998,NaN,NaN,NaN,NaN,NaN,NaN
1304394300,5689.7002,5710.7998,5554.8501,5565.25,NaN,NaN,NaN,NaN,NaN,NaN
1304480700,5567.7002,5578.7998,5503,5537.1499,NaN,NaN,NaN,NaN,NaN,NaN
1304567100,5531.6001,5560.2998,5443.6499,5459.8501,NaN,NaN,NaN,NaN,NaN,NaN
1304653500,5477.6499,5564.3999,5472.4502,5551.4502,NaN,NaN,NaN,NaN,NaN,NaN
1304912700,5575.2002,5586.0498,5502.3999,5551.1001,NaN,NaN,NaN,NaN,NaN,NaN
1304999100,5555.5498,5592.8999,5514.5498,5541.25,NaN,NaN,NaN,NaN,NaN,NaN
1305085500,5547.2002,5574.7002,5525,5565.0498,NaN,NaN,NaN,NaN,NaN,NaN
1305171900,5537.7998,5572.5,5476.2998,5486.1499,NaN,NaN,NaN,NaN,NaN,NaN
1305258300,5492.3501,5605,5472.1499,5544.75,NaN,NaN,NaN,NaN,NaN,NaN
1305517500,5541.7002,5541.7998,5487.6499,5499,NaN,NaN,NaN,NaN,NaN,NaN
1305603900,5496.1001,5523.8501,5421.0498,5438.9502,NaN,NaN,NaN,NaN,NaN,NaN
1305690300,5448.2002,5460.5,5401.25,5420.6001,NaN,NaN,NaN,NaN,NaN,NaN
1305776700,5448.1499,5452.6001,5411.25,5428.1001,NaN,NaN,NaN,NaN,NaN,NaN
1305863100,5450.6499,5517.5498,5432.75,5486.3501,NaN,NaN,NaN,NaN,NaN,NaN
1306122300,5456.7002,5456.7002,5373,5386.5498,NaN,NaN,NaN,NaN,NaN,NaN
1306208700,5385.1001,5422.6001,5367.4502,5394.8501,NaN,NaN,NaN,NaN,NaN,NaN
1306295100,5389.1001,5389.1001,5328.7002,5348.9502,NaN,NaN,NaN,NaN,NaN,NaN
1306381500,5372.75,5422.2002,5356.3501,5412.3501,NaN,NaN,NaN,NaN,NaN,NaN
1306467900,5413.7002,5485.7998,5413.6001,5476.1001,NaN,NaN,NaN,NaN,NaN,NaN
1306727100,5493.75,5509.2998,5458.6001,5473.1001,NaN,NaN,NaN,NaN,NaN,NaN
1306813500,5492,5571.6001,5489.7002,5560.1499,NaN,NaN,NaN,NaN,NaN,NaN
1306899900,5561.0498,5597.3501,5559.4502,5592,NaN,NaN,NaN,NaN,NaN,NaN
1306986300,5529.8999,5568.2002,5521.9502,5550.3501,NaN,NaN,NaN,NaN,NaN,NaN
1307072700,5565.7002,5604.9502,5507.2002,5516.75,NaN,NaN,NaN,NaN,NaN,NaN
1307331900,5504.2998,5542.6499,5479.8501,5532.0498,NaN,NaN,NaN,NaN,NaN,NaN
1307418300,5509.1499,5570.1001,5507.7998,5556.1499,NaN,NaN,NaN,NaN,NaN,NaN
1307504700,5535.25,5556.6001,5514.8999,5526.8501,NaN,NaN,NaN,NaN,NaN,NaN
1307591100,5523.5498,5540.1001,5502.0498,5521.0498,NaN,NaN,NaN,NaN,NaN,NaN
1307677500,5518.0498,5521.4502,5457.4502,5485.7998,NaN,NaN,NaN,NaN,NaN,NaN
1307936700,5469.8501,5496.7002,5436.9502,5482.7998,NaN,NaN,NaN,NaN,NaN,NaN
1308023100,5485.6001,5520.1499,5484.2002,5500.5,NaN,NaN,NaN,NaN,NaN,NaN
1308109500,5494.4502,5499.3501,5438.9502,5447.5,NaN,NaN,NaN,NaN,NaN,NaN
1308195900,5419.6499,5447.5,5389.7998,5396.75,NaN,NaN,NaN,NaN,NaN,NaN
1308282300,5412.5,5421.1499,5355.8501,5366.3999,NaN,NaN,NaN,NaN,NaN,NaN
1308541500,5372.2002,5377.3999,5195.8999,5257.8999,NaN,NaN,NaN,NaN,NaN,NaN
1308627900,5280.7998,5322.4502,5257,5275.8501,NaN,NaN,NaN,NaN,NaN,NaN
1308714300,5304.6499,5310.5,5262.5,5278.2998,NaN,NaN,NaN,NaN,NaN,NaN
1308800700,5269.1001,5330.6001,5252.25,5320,NaN,NaN,NaN,NaN,NaN,NaN
1308887100,5343.3999,5477.8501,5343.3999,5471.25,NaN,NaN,NaN,NaN,NaN,NaN
1309146300,5441.2002,5552.6499,5434.25,5526.6001,NaN,NaN,NaN,NaN,NaN,NaN
1309232700,5548.8501,5558.2998,5496.3501,5545.2998,NaN,NaN,NaN,NaN,NaN,NaN
1309319100,5566.5,5608.6499,5566.5,5600.4502,NaN,NaN,NaN,NaN,NaN,NaN
1309405500,5614.5,5657.8999,5606.1001,5647.3999,NaN,NaN,NaN,NaN,NaN,NaN
1309491900,5705.75,5705.7998,5609.75,5627.2002,NaN,NaN,NaN,NaN,NaN,NaN
1309751100,5679.5498,5679.6499,5633.1001,5650.5,NaN,NaN,NaN,NaN,NaN,NaN
1309837500,5659.8501,5659.8501,5612.2998,5632.1001,NaN,NaN,NaN,NaN,NaN,NaN
1309923900,5622.7002,5655.3999,5610.75,5625.4502,NaN,NaN,NaN,NaN,NaN,NaN
1310010300,5633.3501,5737.1499,5632.9502,5728.9502,NaN,NaN,NaN,NaN,NaN,NaN
1310096700,5734.6499,5740.3999,5651.0498,5660.6499,NaN,NaN,NaN,NaN,NaN,NaN
1310355900,5648.0498,5652.8999,5601.7002,5616.1001,NaN,NaN,NaN,NaN,NaN,NaN
1310442300,5556.8999,5580.25,5496.9502,5526.1499,NaN,NaN,NaN,NaN,NaN,NaN
1310528700,5542.0498,5596.1499,5541.3999,5585.4502,NaN,NaN,NaN,NaN,NaN,NaN
1310615100,5569,5653.9502,5541.7002,5599.7998,NaN,NaN,NaN,NaN,NaN,NaN
1310701500,5602.9502,5631.7002,5562.75,5581.1001,NaN,NaN,NaN,NaN,NaN,NaN
1310960700,5581.75,5596.6001,5550.9502,5567.0498,NaN,NaN,NaN,NaN,NaN,NaN
1311047100,5569.8501,5627.6499,5557.2002,5613.5498,NaN,NaN,NaN,NaN,NaN,NaN
1311133500,5642.0498,5645.3999,5555.1001,5567.0498,NaN,NaN,NaN,NaN,NaN,NaN
1311219900,5554.6001,5578.8999,5532.7002,5541.6001,NaN,NaN,NaN,NaN,NaN,NaN
1311306300,5576.9502,5642.2002,5567.1001,5633.9502,NaN,NaN,NaN,NaN,NaN,NaN
1311565500,5633.7998,5700.5498,5616.7002,5680.2998,NaN,NaN,NaN,NaN,NaN,NaN
1311651900,5688.4502,5702.25,5560.1499,5574.8501,NaN,NaN,NaN,NaN,NaN,NaN
1311738300,5588.5498,5591.7002,5521.5,5546.7998,NaN,NaN,NaN,NaN,NaN,NaN
1311824700,5492.3999,5512.1001,5475.6499,5487.75,NaN,NaN,NaN,NaN,NaN,NaN
1311911100,5479,5520.2998,5453.9502,5482,NaN,NaN,NaN,NaN,NaN,NaN
1312170300,5527.5,5551.8999,5486.4502,5516.7998,NaN,NaN,NaN,NaN,NaN,NaN
1312256700,5493.2002,5496.2998,5433.6499,5456.5498,NaN,NaN,NaN,NaN,NaN,NaN
1312343100,5402,5422.6001,5378.8501,5404.7998,NaN,NaN,NaN,NaN,NaN,NaN
1312429500,5412.3999,5434.5,5323.1499,5331.7998,NaN,NaN,NaN,NaN,NaN,NaN
1312515900,5204.3501,5229.6499,5116.4502,5211.25,NaN,NaN,NaN,NaN,NaN,NaN
1312775100,5083.8501,5204.2002,5054.0498,5118.5,NaN,NaN,NaN,NaN,NaN,NaN
1312861500,4947.8999,5167,4946.4502,5072.8501,NaN,NaN,NaN,NaN,NaN,NaN
1312947900,5196.5498,5197.9502,5123.3501,5161,NaN,NaN,NaN,NaN,NaN,NaN
1313034300,5128,5184.9502,5121,5138.2998,NaN,NaN,NaN,NaN,NaN,NaN
1313120700,5194.3999,5194.4502,5053.3501,5072.9502,NaN,NaN,NaN,NaN,NaN,NaN
1313466300,5125.75,5132.2002,5015.3999,5035.7998,NaN,NaN,NaN,NaN,NaN,NaN
1313552700,5030.2998,5112.1499,5017.25,5056.6001,NaN,NaN,NaN,NaN,NaN,NaN
1313639100,5077.9502,5078.6001,4932.1499,4944.1499,NaN,NaN,NaN,NaN,NaN,NaN
1313725500,4859.2998,4893.6001,4796.1001,4845.6499,NaN,NaN,NaN,NaN,NaN,NaN
1313984700,4843.7002,4910.0498,4808.75,4898.7998,NaN,NaN,NaN,NaN,NaN,NaN
1314071100,4925.1499,4965.7998,4863.7998,4948.8999,NaN,NaN,NaN,NaN,NaN,NaN
1314157500,4934.3501,4962.3999,4875.2998,4888.8999,NaN,NaN,NaN,NaN,NaN,NaN
1314243900,4914.6499,4915.8501,4825.0498,4839.6001,NaN,NaN,NaN,NaN,NaN,NaN
1314330300,4839.25,4872,4720,4747.7998,NaN,NaN,NaN,NaN,NaN,NaN
1314589500,4806.2002,4934.3999,4806.0498,4919.6001,NaN,NaN,NaN,NaN,NaN,NaN
1314675900,4973.25,5016.25,4927.5498,5001,NaN,NaN,NaN,NaN,NaN,NaN
1314935100,5109.7998,5113.7002,4993.3501,5040,NaN,NaN,NaN,NaN,NaN,NaN
1315194300,4998.8999,5030.2998,4964.4502,5017.2002,NaN,NaN,NaN,NaN,NaN,NaN
1315280700,4993.3501,5072.8999,4942.8999,5064.2998,NaN,NaN,NaN,NaN,NaN,NaN
1315367100,5080.1499,5154.5,5076.2998,5124.6499,NaN,NaN,NaN,NaN,NaN,NaN
1315453500,5139.2002,5169.25,5098.25,5153.25,NaN,NaN,NaN,NaN,NaN,NaN
1315539900,5161.2998,5163.75,5046.7998,5059.4502,NaN,NaN,NaN,NaN,NaN,NaN
1315799100,4981.7002,4985.6001,4911.25,4946.7998,NaN,NaN,NaN,NaN,NaN,NaN
1315885500,4977.7998,5030.1499,4911.0498,4940.9502,NaN,NaN,NaN,NaN,NaN,NaN
1315971900,4965.0498,5026.1499,4917.3999,5012.5498,NaN,NaN,NaN,NaN,NaN,NaN
1316058300,5062.3501,5091.4502,4967.4502,5075.7002,NaN,NaN,NaN,NaN,NaN,NaN
1316144700,5123.3501,5143.6001,5068.1001,5084.25,NaN,NaN,NaN,NaN,NaN,NaN
1316403900,5068.3999,5068.3999,5019.25,5031.9502,NaN,NaN,NaN,NaN,NaN,NaN
1316490300,5042.5498,5149.8999,5035.25,5140.2002,NaN,NaN,NaN,NaN,NaN,NaN
1316576700,5153.75,5168.3999,5109.8501,5133.25,NaN,NaN,NaN,NaN,NaN,NaN
1316663100,5054.4502,5059.8501,4907.75,4923.6499,NaN,NaN,NaN,NaN,NaN,NaN
1316749500,4873.75,4930.25,4829.6001,4867.75,NaN,NaN,NaN,NaN,NaN,NaN
1317008700,4878.6001,4879.7998,4758.8501,4835.3999,NaN,NaN,NaN,NaN,NaN,NaN
1317095100,4905.1499,4982.9502,4905.1499,4971.25,NaN,NaN,NaN,NaN,NaN,NaN
1317181500,5005.5,5006.0498,4918.4502,4945.8999,NaN,NaN,NaN,NaN,NaN,NaN
1317267900,4924.2002,5034.25,4906,5015.4502,NaN,NaN,NaN,NaN,NaN,NaN
1317354300,4990.1499,5025.5498,4924.2998,4943.25,NaN,NaN,NaN,NaN,NaN,NaN
1317613500,4874.3999,4879.1499,4823.8999,4849.5,NaN,NaN,NaN,NaN,NaN,NaN
1317699900,4823.5,4869.75,4728.2998,4772.1499,NaN,NaN,NaN,NaN,NaN,NaN
1317786300,4791.2998,4827.7998,4741,4751.2998,NaN,NaN,NaN,NaN,NaN,NaN
1317959100,4883.6499,4922.6001,4861.2002,4888.0498,NaN,NaN,NaN,NaN,NaN,NaN
1318218300,4886.8501,4991.1499,4882.0498,4979.6001,NaN,NaN,NaN,NaN,NaN,NaN
1318304700,5019.8999,5045.1001,4964,4974.3501,NaN,NaN,NaN,NaN,NaN,NaN
1318391100,5011.2002,5109.7998,4997.6499,5099.3999,NaN,NaN,NaN,NaN,NaN,NaN
1318477500,5130.7998,5136.9502,5067.6499,5077.8501,NaN,NaN,NaN,NaN,NaN,NaN
1318563900,5057.3501,5141.3999,5056.6001,5132.2998,NaN,NaN,NaN,NaN,NaN,NaN
1318823100,5156.2002,5160.2002,5084.5,5118.25,NaN,NaN,NaN,NaN,NaN,NaN
1318909500,5049.4502,5057.5,5011.0498,5037.5,NaN,NaN,NaN,NaN,NaN,NaN
1318995900,5080.4502,5148.0498,5075.2998,5139.1499,NaN,NaN,NaN,NaN,NaN,NaN
1319082300,5086.5498,5099,5033.9502,5091.8999,NaN,NaN,NaN,NaN,NaN,NaN
1319168700,5106.6001,5120.75,5037.9502,5049.9502,NaN,NaN,NaN,NaN,NaN,NaN
1319427900,5114.7002,5145.6499,5084.75,5098.3501,NaN,NaN,NaN,NaN,NaN,NaN
1319514300,5137.8999,5211,5085.5498,5191.6001,NaN,NaN,NaN,NaN,NaN,NaN
1319600700,5214.9502,5219.25,5196.1499,5201.7998,NaN,NaN,NaN,NaN,NaN,NaN
1319773500,5341.8999,5399.7002,5322.7998,5360.7002,NaN,NaN,NaN,NaN,NaN,NaN
1320032700,5358.8999,5360.25,5314.6001,5326.6001,NaN,NaN,NaN,NaN,NaN,NaN
1320119100,5278.6001,5310.8501,5238.2998,5257.9502,NaN,NaN,NaN,NaN,NaN,NaN
1320205500,5216.75,5300.1001,5204.9502,5258.4502,NaN,NaN,NaN,NaN,NaN,NaN
1320291900,5241.5498,5281.6001,5201.8501,5265.75,NaN,NaN,NaN,NaN,NaN,NaN
1320378300,5325.3999,5326.4502,5256.7998,5284.2002,NaN,NaN,NaN,NaN,NaN,NaN
1320723900,5292.25,5304.25,5252,5289.3501,NaN,NaN,NaN,NaN,NaN,NaN
1320810300,5309.7002,5317.5,5211.75,5221.0498,NaN,NaN,NaN,NaN,NaN,NaN
1320983100,5159.75,5198.6001,5142.25,5168.8501,NaN,NaN,NaN,NaN,NaN,NaN
1321242300,5217.3501,5228.8999,5140.5498,5148.3501,NaN,NaN,NaN,NaN,NaN,NaN
1321328700,5131.2002,5158.75,5052.8501,5068.5,NaN,NaN,NaN,NaN,NaN,NaN
1321415100,5059.1001,5065.2002,4989.5,5030.4502,NaN,NaN,NaN,NaN,NaN,NaN
1321501500,5027.1001,5036.7998,4919.4502,4934.75,NaN,NaN,NaN,NaN,NaN,NaN
1321587900,4899.1499,4915.8999,4837.9502,4905.7998,NaN,NaN,NaN,NaN,NaN,NaN
1321847100,4873.7998,4873.7998,4764.7998,4778.3501,NaN,NaN,NaN,NaN,NaN,NaN
1321933500,4794.8501,4854,4782.5498,4812.3501,NaN,NaN,NaN,NaN,NaN,NaN
1322019900,4779.5,4779.5,4640.9502,4706.4502,NaN,NaN,NaN,NaN,NaN,NaN
1322106300,4707.5498,4771.1001,4639.1001,4756.4502,NaN,NaN,NaN,NaN,NaN,NaN
1322192700,4731.2998,4767.2998,4693.1001,4710.0498,NaN,NaN,NaN,NaN,NaN,NaN
1322451900,4769.2998,4859.1001,4766.3999,4851.2998,NaN,NaN,NaN,NaN,NaN,NaN
1322538300,4864.2002,4866.1001,4787.1001,4805.1001,NaN,NaN,NaN,NaN,NaN,NaN
1322624700,4766.1499,4851.5498,4754.7998,4832.0498,NaN,NaN,NaN,NaN,NaN,NaN
1322711100,4970.8501,5011.8999,4916.7002,4936.8501,NaN,NaN,NaN,NaN,NaN,NaN
1322797500,4940.8501,5062.5498,4918.3999,5050.1499,NaN,NaN,NaN,NaN,NaN,NaN
1323056700,5036.5,5055.3999,5002.5498,5039.1499,NaN,NaN,NaN,NaN,NaN,NaN
1323229500,5050.1001,5099.25,5032.25,5062.6001,NaN,NaN,NaN,NaN,NaN,NaN
1323315900,5037.3999,5049.0498,4921.4502,4943.6499,NaN,NaN,NaN,NaN,NaN,NaN
1323402300,4870.75,4918.3501,4841.75,4866.7002,NaN,NaN,NaN,NaN,NaN,NaN
1323661500,4906.8501,4910.25,4755.5498,4764.6001,NaN,NaN,NaN,NaN,NaN,NaN
1323747900,4733.6001,4824.7002,4728.5,4800.6001,NaN,NaN,NaN,NaN,NaN,NaN
1323834300,4788.7002,4839.5498,4750.3999,4763.25,NaN,NaN,NaN,NaN,NaN,NaN
1323920700,4712.7998,4768.6499,4673.8501,4746.3501,NaN,NaN,NaN,NaN,NaN,NaN
1324007100,4752.5,4818.8501,4628.2002,4651.6001,NaN,NaN,NaN,NaN,NaN,NaN
1324266300,4623.1499,4623.1499,4555.8999,4613.1001,NaN,NaN,NaN,NaN,NaN,NaN
1324352700,4635.7998,4637.25,4531.1499,4544.2002,NaN,NaN,NaN,NaN,NaN,NaN
1324439100,4636.4502,4707.3501,4601.9502,4693.1499,NaN,NaN,NaN,NaN,NaN,NaN
1324525500,4636.8999,4740.6001,4632.9502,4733.8501,NaN,NaN,NaN,NaN,NaN,NaN
1324611900,4763.2002,4763.4502,4693.2002,4714,NaN,NaN,NaN,NaN,NaN,NaN
1324871100,4718.1499,4787.25,4718.1499,4779,NaN,NaN,NaN,NaN,NaN,NaN
1324957500,4780.2002,4800.5,4723.6499,4750.5,NaN,NaN,NaN,NaN,NaN,NaN
1325043900,4756.2002,4756.2002,4685.6499,4705.7998,NaN,NaN,NaN,NaN,NaN,NaN
1325130300,4681.1499,4701.7998,4639.0498,4646.25,NaN,NaN,NaN,NaN,NaN,NaN
1325216700,4659.9502,4690.4502,4608.8999,4624.2998,NaN,NaN,NaN,NaN,NaN,NaN
1325475900,4640.2002,4645.9502,4588.0498,4636.75,NaN,NaN,NaN,NaN,NaN,NaN
1325562300,4675.7998,4773.1001,4675.7998,4765.2998,NaN,NaN,NaN,NaN,NaN,NaN
1325648700,4774.9502,4782.8501,4728.8501,4749.6499,NaN,NaN,NaN,NaN,NaN,NaN
1325735100,4749,4779.7998,4730.1499,4749.9502,NaN,NaN,NaN,NaN,NaN,NaN
1325821500,4724.1499,4794.8999,4686.8501,4754.1001,NaN,NaN,NaN,NaN,NaN,NaN
1326080700,4747.5498,4758.7002,4695.4502,4742.7998,NaN,NaN,NaN,NaN,NaN,NaN
1326167100,4771.8501,4855.8999,4768.25,4849.5498,NaN,NaN,NaN,NaN,NaN,NaN
1326253500,4863.1499,4877.2002,4841.6001,4860.9502,NaN,NaN,NaN,NaN,NaN,NaN
1326339900,4840.9502,4869.2002,4803.8999,4831.25,NaN,NaN,NaN,NaN,NaN,NaN
1326426300,4861.9502,4898.8501,4834.2002,4866,NaN,NaN,NaN,NaN,NaN,NaN
1326685500,4844,4880.7998,4827.0498,4873.8999,NaN,NaN,NaN,NaN,NaN,NaN
1326771900,4904.5,4975.5498,4904,4967.2998,NaN,NaN,NaN,NaN,NaN,NaN
1326858300,4977.75,4980.6499,4931.0498,4955.7998,NaN,NaN,NaN,NaN,NaN,NaN
1326944700,4995,5023.7998,4991.3999,5018.3999,NaN,NaN,NaN,NaN,NaN,NaN
1327031100,5044.8501,5064.1499,5004.2998,5048.6001,NaN,NaN,NaN,NaN,NaN,NaN
1327290300,5025.3501,5059.5498,5021.3501,5046.25,NaN,NaN,NaN,NaN,NaN,NaN
1327376700,5064.7998,5141.0498,5049.7998,5127.3501,NaN,NaN,NaN,NaN,NaN,NaN
1327463100,5151.5,5174.1499,5130.25,5158.2998,NaN,NaN,NaN,NaN,NaN,NaN
1327635900,5216.75,5217,5162.3999,5204.7002,NaN,NaN,NaN,NaN,NaN,NaN
1327895100,5163.5498,5166.1499,5076.7002,5087.2998,NaN,NaN,NaN,NaN,NaN,NaN
1327981500,5125.25,5215.3999,5120.1499,5199.25,NaN,NaN,NaN,NaN,NaN,NaN
1328067900,5198.1499,5244.6001,5159,5235.7002,NaN,NaN,NaN,NaN,NaN,NaN
1328154300,5272.1001,5289.9502,5225.75,5269.8999,NaN,NaN,NaN,NaN,NaN,NaN
1328240700,5276.1001,5334.8501,5255.5498,5325.8501,NaN,NaN,NaN,NaN,NaN,NaN
