,Company Name,Market_Cap,weights,index
0,Blue Dart,13534.29,0.7242867394790964,BOM526612
1,Allcargo,4385.67,0.23469887409914286,BOM532749
2,Shreyas Shippin,485.81,0.02599809379777881,BOM520151
3,Lancer Containe,150.35,0.008045971475465808,BOM539841
4,Patel Integrate,64.7,0.0034624167240614417,BOM526381
5,Tiger Logistics,61.27,0.00327886047423871,BOM536264
