,Company Name,Market_Cap,weights,index
0,Coal India,88804.92,0.9767298213629333,BOM533278
1,Auroma Coke Ltd,6.08,6.687148993419097e-05,BOM531336
2,Foundry Fuel,1.32,1.4518152419923041e-05,BOM513579
