,Company Name,Market_Cap,weights,index
0,Va Tech Wabag,2152.72,0.06830813673812083,BOM533269
1,Sanghvi Movers,926.36,0.029394405937012532,BOM530073
2,Kaya,648.04,0.020563010949762078,BOM539276
3,Xelpmoc Design,586.59,0.018613135906766463,BOM542367
4,Cupid,327.91,0.010404939387285483,BOM512361
5,Cupid,327.91,0.010404939387285483,BOM530843
6,Gothi Plascon,27.59,0.0008754605766680078,BOM531111
7,Vivanta Industr,16.81,0.0005333995032181664,BOM541735
8,Garware Marine,4.53,0.00014374180544784616,BOM509563
