,Company Name,Market_Cap,weights
0,Motherson Sumi      ,73785.13,0.5530204675298822
1,Bosch      ,44433.5,0.33302963542910363
2,Sundaram-Clayto      ,8039.32,0.060254803441050137
3,Mah Scooters      ,4382.86,0.03284959024017467
4,Sandhar Technol      ,1825.28,0.013680496313728027
5,Ind Motor Parts      ,955.97,0.0071650070460611975
