,Company Name,Market_Cap,weights
0,JBM Auto      ,2358.79,0.3171546316900509
1,Sharda Motor      ,1926.61,0.25904522444150135
2,Precision Camsh      ,945.11,0.12707617632624524
3,Rico Auto      ,723.77,0.09731557611245942
4,IST Ltd      ,635.68,0.0854713036229302
5,Talbros Auto      ,383.08,0.051507593430455745
6,UCAL Fuel      ,351.94,0.04732061823095592
7,Auto Stampings      ,109.31,0.014697439276086242
8,Spectra Ind      ,3.06,0.0004114368693150114
