,Company Name,Market_Cap,weights
0,Relaxo Footwear      ,29067.73,0.5701950839342885
1,Bata India      ,20300.92,0.3982245873118842
2,Mirza Intl      ,747.1,0.014655177656022915
3,Khadim India      ,527.32,0.010343954332183113
4,Liberty Shoes      ,318.22,0.006242230804041778
5,Amin Tannery      ,17.28,0.0003389659615795422
