,Company Name,Market_Cap,weights
0,Esab India      ,2905.89,0.5991081074394478
1,Ador Welding      ,959.3,0.19777913391995647
2,PanasonicCarbon      ,273.6,0.05640818413478588
3,Ador Fontech      ,250.43,0.051631219126003026
4,GEE      ,231.42,0.04771192241400638
5,De Nora India      ,193.9,0.03997641412183838
6,Rasi Electrodes      ,18.87,0.003890432875085561
7,D & H India      ,16.95,0.0034945859688765373
