,Company Name,Market_Cap,weights
0,Biocon      ,47891.93,0.8727061181722927
1,Sun Pharma Adv      ,6742.48,0.12286419753086417
2,ANG Lifescience      ,128.18,0.0023357478019224633
3,Vivo Biotech      ,114.91,0.0020939364949205046
