,Company Name,Market_Cap,weights
0,Uflex      ,3812.04,0.5867601696845812
1,Huhtamaki India      ,2386.49,0.3673354102660403
2,Emmbi Ind      ,207.6,0.03195438957264852
3,Shri Rama Multi      ,90.63,0.013950030476729939
