,Company Name,Market_Cap,weights
0,Avanti Feeds      ,8459.49,0.794207195425241
1,Apex Frozen      ,1148.44,0.1078196571559472
2,Waterbase      ,525.91,0.049374312889558174
3,Coastal Corp      ,322.18,0.030247411395025486
4,Zeal Aqua     ,171.07,0.016060663813231763
5,BKV Industries      ,17.67,0.0016589228361478068
6,Shantanu Sheo      ,6.73,0.0006318364848485986
