,Company Name,Market_Cap,weights
0,Pidilite Ind      ,118041.49,0.7889203536676481
1,Godrej Ind      ,18342.67,0.12259168961361769
2,Galaxy Surfacta      ,10898.44,0.07283880556934381
3,Aarti Surfactan      ,1147.19,0.007667147716654451
4,Vishnu Chemical      ,796.02,0.005320132606988621
5,Nikhil Adhesive      ,398.28,0.002661870825747378
