,Company Name,Market_Cap,weights
0,CAMS      ,16039.18,0.652202801525029
1,Just Dial      ,6105.83,0.24828198396897894
2,Matrimony.com      ,2426.35,0.09866291590220036
3,Megri Soft      ,20.96,0.000852298603791753
