,Company Name,Market_Cap,weights
0,Minda Ind      ,20103.34,0.8924821977163354
1,Lumax Inds      ,1371.59,0.060891357235451846
2,FIEM Ind      ,1007.52,0.04472857066751904
3,Jagan Litech      ,42.75,0.001897874380693623
