,Company Name,Market_Cap,weights
0,BPCL      ,100414.71,0.4021879906955984
1,IOC      ,99931.3,0.40025180329255594
2,HPCL      ,39449.83,0.15800720692200315
3,MRPL      ,8009.38,0.03207972665476514
4,Chennai Petro      ,1865.86,0.007473272435077382
