,Company Name,Market_Cap,weights
133,Kobo Biotech      ,16.99,1.3604644918847694e-05
134,Link Pharmachem      ,16.41,1.3140213250046539e-05
135,SS Organics      ,11.28,9.032395213925957e-06
136,Colinz Labs      ,10.65,8.527926332297113e-06
137,Relish Pharma      ,10.27,8.2236435148067e-06
138,Brawn Pharma      ,8.04,6.437983822691905e-06
139,Welcure Drugs      ,7.96,6.373924282167608e-06
140,Trimurthi      ,6.62,5.300926978385623e-06
141,Beryl Drugs      ,5.14,4.115825478686119e-06
142,Chemo-Pharma      ,3.84,3.074857945166283e-06
143,Hind BioScience      ,3.67,2.938731421552151e-06
